DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,LL3,DEPTH_1,NPHI,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,WATER_VOL,ZLT
1492.3008,6154.3506,6154350.5,nan,8.7792,8.7792,131.973,0.0,nan,107.5498,1.8865,2.0203,2.4658,1492.3008,0.5329,nan,nan,0.0336,0.0336,20191.4375,2.6647,1.8865,3.559,44.1545,1.0,1.0,-1416.3008,73.4734,0.0336,16.0
1492.3288,6161.458,6154793.5,nan,8.7786,8.7786,131.6469,0.0,nan,107.5349,1.8911,2.0287,2.481,1492.3287,0.5336,nan,nan,0.0334,0.0334,20192.8906,2.6612,1.8911,3.5764,44.1707,1.0,1.0,-1416.3287,73.638,0.0334,16.0
1492.4532,6156.7603,6156760.5,nan,8.7755,8.7755,130.198,0.0,nan,106.3945,1.9254,2.0595,2.4027,1492.4532,0.5421,nan,nan,0.0312,0.0312,20199.3457,2.6299,1.9254,3.7076,44.1846,1.0,1.0,-1416.4532,75.3628,0.0312,16.0
1492.4812,6124.1011,6122003.5,nan,8.7748,8.7748,130.5417,0.0,nan,106.1378,1.9332,2.0665,2.3851,1492.4812,0.544,nan,nan,0.0307,0.0307,20085.3145,2.6229,1.9332,3.7371,44.1877,1.0,1.0,-1416.4812,75.751,0.0307,16.0
1492.6056,5967.584,5967584.0,nan,8.7706,8.7706,132.069,0.0,nan,103.4509,1.9815,2.0902,2.3569,1492.6056,0.5477,nan,nan,0.0294,0.0294,19578.6875,2.5857,1.9815,3.927,44.1631,1.0,1.0,-1416.6056,76.7917,0.0294,16.0
1492.6336,5912.5146,5911563.0,nan,8.7697,8.7697,132.8682,0.0,nan,102.8462,1.9924,2.0956,2.3506,1492.6335,0.5485,nan,nan,0.0291,0.0291,19394.8926,2.5774,1.9924,3.9697,44.1576,1.0,1.0,-1416.6335,77.026,0.0291,16.0
1492.7581,5662.4707,5662470.5,nan,8.7689,8.7689,136.422,0.0,nan,99.4254,2.0517,2.1229,2.3515,1492.7582,0.5409,nan,nan,0.0297,0.0297,18577.6602,2.5344,2.0517,4.2101,44.1261,1.0,1.0,-1416.7582,76.5702,0.0297,16.0
1492.786,5611.1743,5611808.0,nan,8.7688,8.7688,137.146,0.0,nan,98.6588,2.0649,2.1291,2.3517,1492.786,0.5392,nan,nan,0.0298,0.0298,18411.4453,2.5248,2.0649,4.264,44.119,1.0,1.0,-1416.786,76.468,0.0298,16.0
1492.9104,5385.915,5385915.5,nan,8.7658,8.7658,140.374,0.0,nan,95.6281,2.1224,2.1769,2.3444,1492.9104,0.5269,nan,nan,0.031,0.031,17670.3262,2.4805,2.1224,4.5055,44.0479,1.0,1.0,-1416.9104,75.4885,0.031,16.0
1492.9384,5376.1978,5382783.0,nan,8.7651,8.7651,140.0622,0.0,nan,94.946,2.1354,2.1877,2.3427,1492.9384,0.5241,nan,nan,0.0313,0.0313,17660.0488,2.4705,2.1354,4.5598,44.0319,1.0,1.0,-1416.9384,75.268,0.0313,16.0
1493.0629,5368.855,5368855.0,nan,8.7612,8.7612,138.676,0.0,nan,92.481,2.1771,2.2608,2.4041,1493.0629,0.5196,nan,nan,0.0315,0.0315,17614.3535,2.4427,2.1771,4.74,43.9509,1.0,1.0,-1417.0629,75.1136,0.0315,16.0
1493.0908,5404.7588,5419636.0,nan,8.7604,8.7604,137.4035,0.0,nan,91.9286,2.1864,2.2772,2.4179,1493.0907,0.5185,nan,nan,0.0316,0.0316,17780.957,2.4365,2.1864,4.7804,43.9328,1.0,1.0,-1417.0907,75.079,0.0316,16.0
1493.2152,5646.0571,5646057.5,nan,8.7597,8.7597,131.73,0.0,nan,89.0776,2.2078,2.3545,2.5526,1493.2152,0.5274,nan,nan,0.0303,0.0303,18523.8105,2.4401,2.2078,4.8744,43.8946,1.0,1.0,-1417.2152,76.0708,0.0303,16.0
1493.2432,5732.4438,5747258.5,nan,8.7596,8.7596,129.7889,0.0,nan,88.4359,2.2126,2.3719,2.583,1493.2432,0.5293,nan,nan,0.03,0.03,18855.834,2.441,2.2126,4.8956,43.886,1.0,1.0,-1417.2432,76.294,0.03,16.0
1493.3677,6197.2402,6197240.5,nan,8.7563,8.7563,121.158,0.0,nan,84.473,2.2174,2.4208,2.728,1493.3677,0.5381,nan,nan,0.0296,0.0296,20332.1543,2.4634,2.2174,4.9168,43.843,1.0,1.0,-1417.3677,76.7621,0.0296,16.0
1493.3956,6294.708,6297683.0,nan,8.7555,8.7555,119.5254,0.0,nan,83.585,2.2185,2.4318,2.7604,1493.3955,0.5401,nan,nan,0.0295,0.0295,20661.6914,2.4684,2.2185,4.9215,43.8333,1.0,1.0,-1417.3955,76.867,0.0295,16.0
1493.52,6745.5352,6745535.5,nan,8.7533,8.7533,112.246,0.0,nan,78.445,2.2193,2.432,2.9345,1493.52,0.5414,nan,nan,0.0307,0.0307,22131.0215,2.4841,2.2193,4.9251,43.7351,1.0,1.0,-1417.52,76.3781,0.0307,16.0
1493.548,6779.5483,6766018.5,nan,8.7527,8.7527,111.8416,0.0,nan,77.2881,2.2194,2.4321,2.9737,1493.548,0.5417,nan,nan,0.031,0.031,22198.2227,2.4876,2.2194,4.926,43.713,1.0,1.0,-1417.548,76.268,0.031,16.0
1493.6724,6857.0205,6857020.5,nan,8.7505,8.7505,110.045,0.0,nan,72.9827,2.2265,2.39,2.9798,1493.6724,0.5404,nan,nan,0.031,0.031,22496.7871,2.4757,2.2265,4.9571,43.5758,1.0,1.0,-1417.6724,76.2321,0.031,16.0
1493.7004,6799.2793,6790456.5,nan,8.75,8.75,110.8585,0.0,nan,72.0136,2.228,2.3805,2.9811,1493.7003,0.5401,nan,nan,0.031,0.031,22278.4004,2.473,2.228,4.9641,43.545,1.0,1.0,-1417.7003,76.224,0.031,16.0
1493.8248,6494.7227,6494722.5,nan,8.7487,8.7487,114.473,0.0,nan,71.1334,2.2381,2.3242,2.8667,1493.8248,0.5406,nan,nan,0.0301,0.0301,21308.1445,2.4392,2.2381,5.009,43.3463,1.0,1.0,-1417.8248,76.9268,0.0301,16.0
1493.8528,6390.29,6399154.0,nan,8.7484,8.7484,115.9814,0.0,nan,70.9353,2.2403,2.3115,2.8409,1493.8528,0.5408,nan,nan,0.0299,0.0299,20994.5996,2.4316,2.2403,5.0191,43.3016,1.0,1.0,-1417.8528,77.085,0.0299,16.0
1493.9772,5974.5581,5974558.0,nan,8.7461,8.7461,122.683,0.0,nan,74.5062,2.2432,2.268,2.7551,1493.9772,0.5436,nan,nan,0.0291,0.0291,19601.5684,2.4048,2.2432,5.0321,43.0898,1.0,1.0,-1417.9772,77.6743,0.0291,16.0
1494.0052,5875.749,5896482.0,nan,8.7455,8.7455,124.4328,0.0,nan,75.3099,2.2439,2.2582,2.7358,1494.0051,0.5443,nan,nan,0.0289,0.0289,19345.4141,2.3987,2.2439,5.0351,43.0421,1.0,1.0,-1418.0051,77.807,0.0289,16.0
1494.1296,5549.6011,5549601.0,nan,8.7433,8.7433,132.207,0.0,nan,80.8054,2.2349,2.2341,2.726,1494.1296,0.5476,nan,nan,0.028,0.028,18207.3535,2.4071,2.2349,4.9949,42.84,1.0,1.0,-1418.1296,78.4772,0.028,16.0
1494.1576,5498.9082,5513696.5,nan,8.7428,8.7428,133.5306,0.0,nan,82.0423,2.2329,2.2286,2.7238,1494.1576,0.5483,nan,nan,0.0278,0.0278,18089.5566,2.409,2.2329,4.9859,42.7945,1.0,1.0,-1418.1576,78.628,0.0278,16.0
1494.282,5354.1772,5354177.5,nan,8.7384,8.7384,139.411,0.0,nan,87.4982,2.2144,2.2165,2.6037,1494.282,0.5469,nan,nan,0.0279,0.0279,17566.1992,2.4489,2.2144,4.9035,42.614,1.0,1.0,-1418.282,78.2835,0.0279,16.0
1494.31,5347.2617,5348215.0,nan,8.7375,8.7375,140.1031,0.0,nan,88.7262,2.2102,2.2137,2.5766,1494.3099,0.5465,nan,nan,0.0279,0.0279,17546.6367,2.4579,2.2102,4.8849,42.5734,1.0,1.0,-1418.3099,78.206,0.0279,16.0
1494.4344,5321.7236,5321723.5,nan,8.7359,8.7359,143.178,0.0,nan,93.6867,2.1927,2.206,2.4856,1494.4344,0.5409,nan,nan,0.0296,0.0296,17459.7227,2.4998,2.1927,4.8078,42.4322,1.0,1.0,-1418.4344,76.6836,0.0296,16.0
1494.4624,5315.4814,5305477.0,nan,8.7356,8.7356,143.8875,0.0,nan,94.8032,2.1887,2.2043,2.465,1494.4624,0.5396,nan,nan,0.03,0.03,17406.4219,2.5093,2.1887,4.7905,42.4004,1.0,1.0,-1418.4624,76.341,0.03,16.0
1494.5868,5233.2969,5233297.0,nan,8.7315,8.7315,147.04,0.0,nan,99.9718,2.1829,2.2036,2.4479,1494.5868,0.5367,nan,nan,0.0306,0.0306,17169.6094,2.5246,2.1829,4.7649,42.3811,1.0,1.0,-1418.5868,75.8414,0.0306,16.0
1494.6148,5222.061,5210256.5,nan,8.7305,8.7305,147.5578,0.0,nan,101.1351,2.1815,2.2035,2.4441,1494.6147,0.536,nan,nan,0.0307,0.0307,17094.0176,2.5281,2.1815,4.7591,42.3767,1.0,1.0,-1418.6147,75.729,0.0307,16.0
1494.7393,5107.8091,5107809.0,nan,8.727,8.727,149.86,0.0,nan,106.025,2.1901,2.2161,2.3983,1494.7394,0.5398,nan,nan,0.0291,0.0291,16757.9043,2.5113,2.1901,4.7966,42.4465,1.0,1.0,-1418.7394,77.0247,0.0291,16.0
1494.7672,5089.7056,5084622.0,nan,8.7261,8.7261,150.1685,0.0,nan,107.1209,2.192,2.2189,2.3881,1494.7672,0.5406,nan,nan,0.0287,0.0287,16681.8301,2.5076,2.192,4.805,42.4621,1.0,1.0,-1418.7672,77.315,0.0287,16.0
1494.8916,4981.2354,4981235.5,nan,8.7236,8.7236,151.544,0.0,nan,110.9321,2.2091,2.248,2.2787,1494.8916,0.548,nan,nan,0.0257,0.0257,16342.6357,2.4766,2.2091,4.8802,42.4515,1.0,1.0,-1418.8916,79.7189,0.0257,16.0
1494.9196,4968.2124,4972930.5,nan,8.723,8.723,151.5137,0.0,nan,111.79,2.2129,2.2545,2.254,1494.9196,0.5496,nan,nan,0.025,0.025,16315.3877,2.4697,2.2129,4.8971,42.4491,1.0,1.0,-1418.9196,80.26,0.025,16.0
1495.0441,4936.002,4936002.0,nan,8.7199,8.7199,151.379,0.0,nan,112.0342,2.2306,2.2925,2.2239,1495.0441,0.5562,nan,nan,0.0231,0.0231,16194.2314,2.4515,2.2306,4.9755,42.4772,1.0,1.0,-1419.0441,81.7297,0.0231,16.0
1495.072,4943.8745,4951525.5,nan,8.7192,8.7192,150.8866,0.0,nan,112.0889,2.2345,2.301,2.2171,1495.0719,0.5576,nan,nan,0.0227,0.0227,16245.1621,2.4474,2.2345,4.9931,42.4835,1.0,1.0,-1419.0719,82.059,0.0227,16.0
1495.1964,5020.7422,5020742.5,nan,8.714,8.714,148.691,0.0,nan,108.9554,2.2495,2.3331,2.3738,1495.1964,0.5596,nan,nan,0.0227,0.0227,16472.252,2.4493,2.2495,5.0602,42.4823,1.0,1.0,-1419.1964,82.0827,0.0227,16.0
1495.2244,5060.6689,5064829.5,nan,8.7128,8.7128,147.5434,0.0,nan,108.2501,2.2529,2.3403,2.409,1495.2244,0.56,nan,nan,0.0227,0.0227,16616.8945,2.4497,2.2529,5.0753,42.482,1.0,1.0,-1419.2244,82.088,0.0227,16.0
1495.3488,5260.7012,5260701.0,nan,8.7101,8.7101,142.445,0.0,nan,103.4567,2.2693,2.3561,2.5597,1495.3488,0.5608,nan,nan,0.0228,0.0228,17259.5176,2.4585,2.2693,5.1497,42.3842,1.0,1.0,-1419.3488,82.0325,0.0228,16.0
1495.3768,5316.5703,5319016.0,nan,8.7094,8.7094,141.0621,0.0,nan,102.3778,2.273,2.3596,2.5936,1495.3767,0.561,nan,nan,0.0228,0.0228,17450.8398,2.4605,2.273,5.1664,42.3622,1.0,1.0,-1419.3767,82.02,0.0228,16.0
1495.5012,5578.1025,5578102.5,nan,8.7054,8.7054,134.918,0.0,nan,97.9497,2.2982,2.3643,2.6473,1495.5012,0.5616,nan,nan,0.0232,0.0232,18300.8613,2.4691,2.2982,5.2819,42.1792,1.0,1.0,-1419.5012,81.687,0.0232,16.0
1495.5292,5632.6055,5637463.0,nan,8.7044,8.7044,133.7172,0.0,nan,96.953,2.3039,2.3653,2.6595,1495.5292,0.5617,nan,nan,0.0233,0.0233,18495.6152,2.4711,2.3039,5.3079,42.138,1.0,1.0,-1419.5292,81.612,0.0233,16.0
1495.6536,5901.1943,5901194.5,nan,8.6995,8.6995,128.382,0.0,nan,93.4304,2.3467,2.3747,2.7149,1495.6536,0.5558,nan,nan,0.0257,0.0257,19360.875,2.4856,2.3467,5.5074,41.8989,1.0,1.0,-1419.6536,79.6864,0.0257,16.0
1495.6816,5941.0166,5947814.0,nan,8.6983,8.6983,127.6894,0.0,nan,92.6375,2.3563,2.3768,2.7273,1495.6815,0.5545,nan,nan,0.0263,0.0263,19513.8262,2.4889,2.3563,5.5523,41.8451,1.0,1.0,-1419.6815,79.253,0.0263,16.0
1495.806,6154.938,6154938.0,nan,8.694,8.694,124.612,0.0,nan,91.0958,2.4214,2.4105,2.7911,1495.806,0.5394,nan,nan,0.0314,0.0314,20193.3652,2.5163,2.4214,5.8642,41.5887,1.0,1.0,-1419.806,75.2418,0.0314,16.0
1495.834,6171.3384,6171860.5,nan,8.6931,8.6931,124.5863,0.0,nan,90.7488,2.4361,2.4181,2.8054,1495.834,0.5361,nan,nan,0.0325,0.0325,20248.8848,2.5225,2.4361,5.9344,41.531,1.0,1.0,-1419.834,74.339,0.0325,16.0
1495.9584,6247.0439,6247044.0,nan,8.6897,8.6897,124.472,0.0,nan,89.8622,2.5182,2.4957,2.7926,1495.9584,0.5186,nan,nan,0.0368,0.0368,20495.5508,2.5511,2.5182,6.3426,41.331,1.0,1.0,-1419.9584,70.9156,0.0368,16.0
1495.9864,6243.1157,6231620.0,nan,8.689,8.689,124.8646,0.0,nan,89.6627,2.5366,2.5132,2.7897,1495.9863,0.5147,nan,nan,0.0378,0.0378,20444.9473,2.5576,2.5366,6.4345,41.286,1.0,1.0,-1419.9863,70.145,0.0378,16.0
1496.1108,6163.0938,6163094.0,nan,8.6866,8.6866,126.609,0.0,nan,87.3552,2.6241,2.6417,2.8877,1496.1108,0.5035,nan,nan,0.0402,0.0402,20220.125,2.56,2.6241,6.8876,41.1429,1.0,1.0,-1420.1108,68.2537,0.0402,16.0
1496.1388,6176.9473,6163288.5,nan,8.686,8.686,126.3527,0.0,nan,86.8359,2.6438,2.6706,2.9098,1496.1388,0.501,nan,nan,0.0408,0.0408,20220.7617,2.5606,2.6438,6.9896,41.1106,1.0,1.0,-1420.1388,67.828,0.0408,16.0
1496.2632,6164.1519,6164151.5,nan,8.684,8.684,125.214,0.0,nan,82.6745,2.7252,2.8275,3.1989,1496.2632,0.5,nan,nan,0.0407,0.0407,20223.5938,2.5323,2.7252,7.428,41.0253,1.0,1.0,-1420.2632,68.0525,0.0407,16.0
1496.2912,6197.8179,6194442.0,nan,8.6835,8.6835,124.2202,0.0,nan,81.7379,2.7435,2.8629,3.2639,1496.2911,0.4998,nan,nan,0.0407,0.0407,20322.9727,2.5259,2.7435,7.5267,41.0061,1.0,1.0,-1420.2911,68.103,0.0407,16.0
1496.4156,6329.0176,6329018.0,nan,8.6809,8.6809,119.805,0.0,nan,76.8833,2.8082,3.004,3.4047,1496.4156,0.5071,nan,nan,0.0389,0.0389,20764.4941,2.4877,2.8082,7.8869,41.0615,1.0,1.0,-1420.4156,70.0588,0.0389,16.0
1496.4436,6371.3218,6381120.0,nan,8.6803,8.6803,118.5981,0.0,nan,75.7907,2.8228,3.0358,3.4363,1496.4436,0.5088,nan,nan,0.0385,0.0385,20935.4336,2.4791,2.8228,7.9679,41.074,1.0,1.0,-1420.4436,70.499,0.0385,16.0
1496.568,6612.603,6612603.0,nan,8.6772,8.6772,113.236,0.0,nan,72.5754,2.8674,3.12,3.5501,1496.568,0.5258,nan,nan,0.0329,0.0329,21694.8926,2.4566,2.8674,8.2224,41.3242,1.0,1.0,-1420.568,74.7624,0.0329,16.0
1496.596,6633.4429,6645318.5,nan,8.6765,8.6765,112.6481,0.0,nan,71.8517,2.8774,3.139,3.5757,1496.5959,0.5296,nan,nan,0.0317,0.0317,21802.2266,2.4516,2.8774,8.2797,41.3805,1.0,1.0,-1420.5959,75.722,0.0317,16.0
1496.7205,6790.7847,6790785.0,nan,8.674,8.674,110.034,0.0,nan,72.0086,2.9042,3.1517,3.619,1496.7206,0.5561,nan,nan,0.0271,0.0271,22279.4785,2.4515,2.9042,8.4343,41.6248,1.0,1.0,-1420.7206,79.2176,0.0271,16.0
1496.7484,6778.2368,6781279.0,nan,8.6734,8.6734,110.2368,0.0,nan,72.0438,2.9102,3.1545,3.6287,1496.7484,0.5621,nan,nan,0.0261,0.0261,22248.291,2.4515,2.9102,8.469,41.6796,1.0,1.0,-1420.7484,80.001,0.0261,16.0
1496.8728,6738.895,6738895.0,nan,8.6705,8.6705,111.141,0.0,nan,75.3925,2.916,3.1098,3.5172,1496.8728,0.5882,nan,nan,0.0239,0.0239,22109.2363,2.4572,2.916,8.5029,41.9172,1.0,1.0,-1420.8728,81.6474,0.0239,17.0
1496.9008,6679.5005,6675036.0,nan,8.6699,8.6699,112.1885,0.0,nan,76.1463,2.9173,3.0998,3.4921,1496.9008,0.5941,nan,nan,0.0235,0.0235,21899.7246,2.4585,2.9173,8.5106,41.9707,1.0,1.0,-1420.9008,82.018,0.0235,17.0
1497.0253,6391.0913,6391091.0,nan,8.6653,8.6653,116.846,0.0,nan,80.7187,2.9001,3.0246,3.2467,1497.0253,0.6039,nan,nan,0.0227,0.0227,20968.1465,2.45,2.9001,8.4107,42.1858,1.0,1.0,-1421.0253,82.567,0.0227,17.0
1497.0532,6341.8296,6336146.0,nan,8.6642,8.6642,117.6621,0.0,nan,81.7434,2.8963,3.0078,3.1917,1497.0531,0.6062,nan,nan,0.0226,0.0226,20787.8809,2.4481,2.8963,8.3883,42.234,1.0,1.0,-1421.0531,82.69,0.0226,17.0
1497.1776,6091.1572,6091157.0,nan,8.664,8.664,121.301,0.0,nan,85.9468,2.866,2.9209,3.0642,1497.1776,0.5956,nan,nan,0.0232,0.0232,19984.1113,2.4241,2.866,8.214,42.3981,1.0,1.0,-1421.1776,82.2288,0.0232,17.0
1497.2056,6061.6548,6061254.0,nan,8.664,8.664,121.6192,0.0,nan,86.8929,2.8591,2.9013,3.0355,1497.2056,0.5933,nan,nan,0.0233,0.0233,19886.0059,2.4187,2.8591,8.1747,42.435,1.0,1.0,-1421.2056,82.125,0.0233,17.0
1497.33,5928.4004,5928400.5,nan,8.6614,8.6614,123.033,0.0,nan,89.4034,2.8324,2.8237,2.9052,1497.33,0.5739,nan,nan,0.025,0.025,19450.1328,2.393,2.8324,8.0228,42.4895,1.0,1.0,-1421.33,80.8141,0.025,17.0
1497.358,5908.5269,5915947.0,nan,8.6608,8.6608,123.1488,0.0,nan,89.9684,2.8264,2.8063,2.8759,1497.3579,0.5695,nan,nan,0.0254,0.0254,19409.2754,2.3872,2.8264,7.9887,42.5017,1.0,1.0,-1421.3579,80.519,0.0254,17.0
1497.4824,5860.6177,5860618.0,nan,8.6577,8.6577,123.663,0.0,nan,91.2027,2.8227,2.7611,2.7854,1497.4824,0.551,nan,nan,0.0291,0.0291,19227.748,2.3778,2.8227,7.9678,42.437,1.0,1.0,-1421.4824,77.7241,0.0291,17.0
1497.5104,5840.7949,5851945.5,nan,8.657,8.657,123.9715,0.0,nan,91.4805,2.8219,2.7509,2.765,1497.5104,0.5468,nan,nan,0.0299,0.0299,19199.2949,2.3756,2.8219,7.9631,42.4224,1.0,1.0,-1421.5104,77.095,0.0299,17.0
1497.6348,5813.4146,5813414.5,nan,8.6523,8.6523,125.342,0.0,nan,91.5776,2.8567,2.7647,2.7406,1497.6348,0.5303,nan,nan,0.0327,0.0327,19072.8828,2.3906,2.8567,8.161,42.1992,1.0,1.0,-1421.6348,74.9017,0.0327,17.0
1497.6628,5808.8208,5815261.0,nan,8.6512,8.6512,125.6183,0.0,nan,91.5995,2.8645,2.7678,2.735,1497.6627,0.5266,nan,nan,0.0334,0.0334,19078.9414,2.394,2.8645,8.2056,42.1489,1.0,1.0,-1421.6627,74.408,0.0334,17.0
1497.7872,5823.4658,5823466.0,nan,8.6502,8.6502,126.846,0.0,nan,89.6548,2.9384,2.8675,2.8731,1497.7872,0.5141,nan,nan,0.0351,0.0351,19105.8594,2.4235,2.9384,8.6354,41.7939,1.0,1.0,-1421.7872,73.1281,0.0351,17.0
1497.8152,5838.6724,5835473.0,nan,8.65,8.65,126.8622,0.0,nan,89.2171,2.955,2.89,2.9042,1497.8152,0.5113,nan,nan,0.0354,0.0354,19145.252,2.4301,2.955,8.7321,41.714,1.0,1.0,-1421.8152,72.84,0.0354,17.0
1497.9396,5888.8188,5888819.0,nan,8.6451,8.6451,126.934,0.0,nan,84.3667,3.0531,3.0898,3.5339,1497.9396,0.5083,nan,nan,0.0358,0.0358,19320.2715,2.4524,3.0531,9.3236,41.3003,1.0,1.0,-1421.9396,72.5682,0.0358,17.0
1497.9676,5925.4995,5917353.5,nan,8.644,8.644,126.406,0.0,nan,83.275,3.0752,3.1347,3.6756,1497.9675,0.5076,nan,nan,0.0359,0.0359,19413.8887,2.4574,3.0752,9.4567,41.2071,1.0,1.0,-1421.9675,72.507,0.0359,17.0
1498.092,6044.1289,6044129.0,nan,8.6407,8.6407,124.06,0.0,nan,76.0135,3.1793,3.4089,4.7333,1498.092,0.5115,nan,nan,0.0356,0.0356,19829.8184,2.4601,3.1793,10.1104,40.8173,1.0,1.0,-1422.092,72.7225,0.0356,17.0
1498.12,6109.4233,6105159.0,nan,8.6399,8.6399,122.7642,0.0,nan,74.3791,3.2027,3.4706,4.9714,1498.12,0.5123,nan,nan,0.0355,0.0355,20030.0469,2.4607,3.2027,10.2575,40.7296,1.0,1.0,-1422.12,72.771,0.0355,17.0
1498.2444,6376.3057,6376305.5,nan,8.6358,8.6358,117.007,0.0,nan,67.373,3.2994,3.7415,5.4224,1498.2444,0.5143,nan,nan,0.0361,0.0361,20919.6387,2.4477,3.2994,10.8883,40.3692,1.0,1.0,-1422.2444,72.3457,0.0361,17.0
1498.2724,6435.2212,6437518.5,nan,8.6349,8.6349,115.7978,0.0,nan,65.7961,3.3212,3.8025,5.5239,1498.2723,0.5147,nan,nan,0.0362,0.0362,21120.4688,2.4448,3.3212,11.0302,40.2881,1.0,1.0,-1422.2723,72.25,0.0362,17.0
1498.3969,6709.6973,6709697.5,nan,8.6341,8.6341,110.421,0.0,nan,62.5611,3.4089,3.9709,5.7496,1498.397,0.5109,nan,nan,0.0378,0.0378,22013.4434,2.4307,3.4089,11.6225,40.0333,1.0,1.0,-1422.397,71.0009,0.0378,17.0
1498.4248,6743.1826,6750505.5,nan,8.6339,8.6339,109.73,0.0,nan,61.8362,3.4286,4.0086,5.8002,1498.4248,0.51,nan,nan,0.0382,0.0382,22147.3262,2.4276,3.4286,11.7552,39.9762,1.0,1.0,-1422.4248,70.721,0.0382,17.0
1498.5492,6932.4585,6932458.5,nan,8.6292,8.6292,106.649,0.0,nan,63.1801,3.5111,4.036,5.7997,1498.5492,0.5061,nan,nan,0.0389,0.0389,22744.2852,2.4257,3.5111,12.3295,39.8465,1.0,1.0,-1422.5492,70.1537,0.0389,17.0
1498.5772,6935.3574,6944426.5,nan,8.6282,8.6282,106.5853,0.0,nan,63.4826,3.5297,4.0421,5.7996,1498.5771,0.5052,nan,nan,0.0391,0.0391,22783.5508,2.4252,3.5297,12.4587,39.8173,1.0,1.0,-1422.5771,70.026,0.0391,17.0
1498.7017,6997.6416,6997641.5,nan,8.6273,8.6273,106.302,0.0,nan,67.9161,3.5977,3.9778,5.2566,1498.7018,0.5062,nan,nan,0.038,0.038,22958.1426,2.4405,3.5977,12.9446,39.8231,1.0,1.0,-1422.7018,70.8544,0.038,17.0
1498.7296,6990.1113,6998112.5,nan,8.6271,8.6271,106.5658,0.0,nan,68.9097,3.613,3.9634,5.1349,1498.7296,0.5064,nan,nan,0.0378,0.0378,22959.6875,2.4439,3.613,13.0535,39.8244,1.0,1.0,-1422.7296,71.04,0.0378,17.0
1498.854,7000.2134,7000213.5,nan,8.6231,8.6231,107.742,0.0,nan,73.5955,3.6392,3.8756,4.1766,1498.854,0.5048,nan,nan,0.0376,0.0376,22966.5801,2.4745,3.6392,13.2443,39.9025,1.0,1.0,-1422.854,71.1788,0.0376,17.0
1498.882,6991.2954,6993221.5,nan,8.6222,8.6222,108.1792,0.0,nan,74.6502,3.6452,3.8559,3.9609,1498.882,0.5044,nan,nan,0.0375,0.0375,22943.6406,2.4813,3.6452,13.2872,39.9201,1.0,1.0,-1422.882,71.21,0.0375,17.0
1499.0065,6962.1313,6962131.0,nan,8.6212,8.6212,110.123,0.0,nan,77.7687,3.6137,3.7689,3.6874,1499.0065,0.4915,nan,nan,0.0427,0.0427,22841.6367,2.5154,3.6137,13.0592,40.0649,1.0,1.0,-1423.0065,67.2454,0.0427,17.0
1499.0344,6973.4595,6968740.0,nan,8.6209,8.6209,110.2776,0.0,nan,78.4675,3.6067,3.7494,3.6262,1499.0343,0.4886,nan,nan,0.0439,0.0439,22863.3184,2.523,3.6067,13.0081,40.0974,1.0,1.0,-1423.0343,66.357,0.0439,17.0
1499.1588,6998.207,6998207.0,nan,8.6185,8.6185,110.967,0.0,nan,80.7114,3.5292,3.6603,3.5543,1499.1588,0.4677,nan,nan,0.0503,0.0503,22959.9961,2.5478,3.5292,12.4569,40.2981,1.0,1.0,-1423.1588,61.19,0.0503,17.0
1499.1868,7011.6006,7002680.0,nan,8.618,8.618,110.9975,0.0,nan,81.2165,3.5118,3.6402,3.5381,1499.1868,0.463,nan,nan,0.0518,0.0518,22974.6719,2.5534,3.5118,12.3328,40.3432,1.0,1.0,-1423.1868,60.027,0.0518,17.0
1499.3112,7022.5522,7022552.0,nan,8.6153,8.6153,111.133,0.0,nan,83.5588,3.4229,3.5501,3.4865,1499.3112,0.4414,nan,nan,0.0542,0.0542,23039.8691,2.5605,3.4229,11.7178,40.5742,1.0,1.0,-1423.3112,57.3439,0.0542,18.0
1499.3392,7019.8853,7011752.0,nan,8.6147,8.6147,111.2447,0.0,nan,84.086,3.4028,3.5298,3.4749,1499.3391,0.4365,nan,nan,0.0548,0.0548,23004.4355,2.5621,3.4028,11.5793,40.6262,1.0,1.0,-1423.3391,56.74,0.0548,18.0
1499.4636,6963.769,6963769.0,nan,8.6097,8.6097,111.741,0.0,nan,86.9461,3.3401,3.4555,3.4763,1499.4636,0.4233,nan,nan,0.0564,0.0564,22847.0098,2.5529,3.3401,11.1574,40.8057,1.0,1.0,-1423.4636,55.4723,0.0564,18.0
1499.4916,6946.3462,6944851.5,nan,8.6086,8.6086,111.931,0.0,nan,87.5899,3.326,3.4388,3.4766,1499.4916,0.4204,nan,nan,0.0567,0.0567,22784.9434,2.5509,3.326,11.0624,40.8461,1.0,1.0,-1423.4916,55.187,0.0567,18.0
1499.616,6860.8027,6860802.5,nan,8.6078,8.6078,112.775,0.0,nan,90.6656,3.3082,3.4003,3.4753,1499.616,0.4253,nan,nan,0.0552,0.0552,22509.1953,2.5385,3.3082,10.9442,40.8898,1.0,1.0,-1423.616,56.4539,0.0552,18.0
