DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,NPHI,DT,FACIES,FLD1,GR,M2R2,LLS,LLD,DEPTH_1,NPHI_1,PERF_INT,PERMEABILITY,PHIT,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,RHOB_1,ZLT
1501.2428,6386.0703,6386070.5,nan,9.0405,0.5147,113.8396,0.0,nan,101.3239,4.2608,4.2005,4.1872,1501.2428,0.5147,1.0,0.0,0.1603,0.0299,0.0299,20951.6738,2.3851,4.1872,17.5322,220.2495,1.0,1.0,1.0,-1427.7528,85.076,0.0299,2.3851,16.0
1501.3952,6346.1592,6346159.5,nan,9.0196,0.5195,113.4408,0.0,nan,101.0825,4.1533,4.0963,4.0779,1501.3953,0.5195,1.0,0.0007,0.162,0.0291,0.0291,20820.7324,2.3619,4.0779,16.6293,220.2627,1.0,1.0,1.0,-1427.9053,85.449,0.0291,2.3619,17.0
1501.5476,6394.2773,6394277.0,nan,9.011,0.5168,112.5766,0.0,nan,99.0694,4.1582,4.0938,4.0678,1501.5476,0.5168,1.0,0.0003,0.1639,0.0307,0.0307,20978.5996,2.3617,4.0678,16.547,220.2552,1.0,1.0,1.0,-1428.0576,84.637,0.0307,2.3617,17.0
1501.7,6439.5181,6439518.0,nan,9.0093,0.5111,112.3717,0.0,nan,97.4778,4.2697,4.1843,4.1486,1501.7001,0.5111,1.0,0.0001,0.1641,0.032,0.032,21127.0293,2.3741,4.1486,17.2106,220.1889,1.0,1.0,1.0,-1428.2101,83.993,0.032,2.3741,17.0
1501.8524,6522.6113,6522611.5,nan,9.0009,0.5146,111.421,0.0,nan,97.2184,4.446,4.3265,4.2787,1501.8524,0.5146,1.0,0.0,0.1605,0.03,0.03,21399.6426,2.3844,4.2787,18.3075,219.9951,1.0,1.0,1.0,-1428.3624,84.996,0.03,2.3844,17.0
1502.0048,6720.7563,6720756.5,nan,8.9909,0.5302,108.3469,0.0,nan,98.0946,4.5527,4.3972,4.3391,1502.0049,0.5302,1.0,0.0004,0.1549,0.0266,0.0266,22049.7266,2.389,4.3391,18.8279,219.6624,1.0,1.0,1.0,-1428.5149,86.707,0.0266,2.389,17.0
1502.1572,6969.5957,6969595.5,nan,8.9833,0.5623,104.6684,0.0,nan,99.0564,4.4457,4.2753,4.213,1502.1572,0.5623,1.0,0.0028,0.1482,0.0214,0.0214,22866.127,2.3934,4.213,17.7492,219.3549,1.0,1.0,1.0,-1428.6672,89.319,0.0214,2.3934,17.0
1502.3096,7080.9966,7080996.5,nan,8.9656,0.5916,103.0634,0.0,nan,98.7875,4.1559,3.9974,3.9364,1502.3097,0.5916,1.0,0.0038,0.1454,0.0171,0.0171,23231.6152,2.3943,3.9364,15.495,219.2482,1.0,1.0,1.0,-1428.8196,91.465,0.0171,2.3943,17.0
1502.462,7022.4521,7022452.0,nan,8.9378,0.5878,103.3545,0.0,nan,98.2462,3.8253,3.6908,3.6335,1502.462,0.5878,1.0,0.0044,0.1527,0.0182,0.0182,23039.541,2.3812,3.6335,13.2021,219.2937,1.0,1.0,1.0,-1428.972,90.984,0.0182,2.3812,17.0
1502.6144,6827.8022,6827802.5,nan,8.9193,0.5573,105.3028,0.0,nan,99.8829,3.5574,3.4455,3.3922,1502.6144,0.5573,1.0,0.0042,0.1652,0.0228,0.0228,22400.9258,2.3589,3.3922,11.5072,219.3603,1.0,1.0,1.0,-1429.1244,88.729,0.0228,2.3589,17.0
1502.7668,6599.1436,6599143.5,nan,8.9204,0.5347,108.2462,0.0,nan,103.8156,3.3708,3.2759,3.2259,1502.7668,0.5347,1.0,0.0033,0.1732,0.0254,0.0254,21650.7324,2.3436,3.2259,10.4066,219.425,1.0,1.0,1.0,-1429.2769,87.322,0.0254,2.3436,17.0
1502.9192,6476.1621,6476162.0,nan,8.9304,0.5374,110.227,0.0,nan,108.7793,3.2152,3.1326,3.0856,1502.9192,0.5374,1.0,0.0047,0.1737,0.0243,0.0243,21247.252,2.342,3.0856,9.5211,219.529,1.0,1.0,1.0,-1429.4292,87.864,0.0243,2.342,17.0
1503.0716,6321.9888,6321988.5,nan,8.9474,0.5515,113.2863,0.0,nan,114.4076,3.0528,2.9799,2.9372,1503.0717,0.5515,1.0,0.0067,0.1713,0.0216,0.0216,20741.4316,2.3497,2.9372,8.6272,219.7087,1.0,1.0,1.0,-1429.5817,89.18,0.0216,2.3497,17.0
1503.224,6185.5996,6185599.5,nan,8.9688,0.5565,116.4425,0.0,nan,118.8897,2.959,2.8924,2.8527,1503.224,0.5565,1.0,0.0075,0.1699,0.0209,0.0209,20293.9609,2.3631,2.8527,8.1381,219.951,1.0,1.0,1.0,-1429.734,89.569,0.0209,2.3631,17.0
1503.3764,6155.1489,6155149.0,nan,8.978,0.5572,117.7614,0.0,nan,118.8931,3.0851,3.0154,2.9737,1503.3765,0.5572,1.0,0.0071,0.166,0.021,0.021,20194.0586,2.3781,2.9737,8.8431,220.1583,1.0,1.0,1.0,-1429.8865,89.492,0.021,2.3781,17.0
1503.5288,6100.3516,6100352.0,nan,8.9602,0.5613,118.3265,0.0,nan,113.0961,3.5652,3.475,3.4226,1503.5288,0.5613,1.0,0.0331,0.1501,0.0357,0.0357,20014.2773,2.3682,3.4226,11.7142,220.2503,1.0,1.0,1.0,-1430.0388,89.497,0.0357,2.3682,17.0
1503.6812,5972.938,5972938.0,nan,8.9161,0.563,117.2255,0.0,nan,103.5931,4.3267,4.2014,4.131,1503.6813,0.563,1.0,0.4503,0.1628,0.0795,0.0795,19596.252,2.2972,4.131,17.0652,220.2606,1.0,1.0,0.977,-1430.1913,80.863,0.0795,2.2972,18.0
1503.8336,5757.7212,5757721.5,nan,8.8654,0.5661,116.4357,0.0,nan,95.1012,4.8429,4.6948,4.6158,1503.8336,0.5661,1.0,3.3759,0.2058,0.1355,0.1355,18890.1621,2.1995,4.6158,21.3053,220.2802,0.6941,0.6941,0.9275,-1430.3436,71.887,0.094,2.1995,18.0
1503.986,5674.9399,5674940.0,0.1588,8.8423,0.5737,116.5696,4.0,nan,91.5881,4.7285,4.5917,4.5244,1503.9861,0.5737,1.0,6.6755,0.2265,0.1588,0.1588,18618.5703,2.1704,4.5244,20.4706,220.4086,0.5616,0.5616,0.9117,-1430.4961,69.222,0.0892,2.1704,18.0
1504.1384,6111.2544,6111254.5,0.1286,8.8672,0.5698,112.7519,4.0,nan,91.7988,4.4524,4.3315,4.2806,1504.1384,0.5698,nan,1.8701,0.1983,0.1286,0.1286,20050.0469,2.2607,4.2806,18.3232,220.6635,0.8597,0.8597,0.9446,-1430.6484,71.195,0.1106,2.2607,18.0
1504.2908,7161.1143,7161114.0,0.086,8.9112,0.5341,103.3558,4.0,nan,89.8063,4.6451,4.512,4.4673,1504.2909,0.5341,nan,0.0043,0.1533,0.086,0.086,23494.4688,2.4283,4.4673,19.9569,220.8802,1.0,1.0,0.9869,-1430.8008,68.816,0.086,2.4283,18.0
1504.4432,8358.5342,8358533.5,0.0614,8.9273,0.4887,94.242,4.0,nan,83.3972,5.3618,5.1825,5.1372,1504.4432,0.4887,nan,0.3598,0.1221,0.0614,0.0614,27423.0117,2.5844,5.1372,26.3906,220.8819,1.0,1.0,1.0,-1430.9532,62.011,0.0614,2.5844,18.0
1504.5956,8826.7578,8826758.0,0.0575,8.9078,0.4824,90.9912,4.0,nan,78.8162,5.7962,5.5928,5.5548,1504.5956,0.4824,nan,0.4688,0.1161,0.0575,0.0575,28959.1797,2.635,5.5548,30.8561,220.7008,1.0,1.0,1.0,-1431.1056,59.887,0.0575,2.635,18.0
1504.748,8274.8496,8274849.5,nan,8.8799,0.5283,94.559,0.0,nan,82.3255,5.5082,5.3365,5.3152,1504.748,0.5283,nan,0.1571,0.131,0.0659,0.0659,27148.457,2.5671,5.3152,28.2519,220.4715,1.0,1.0,1.0,-1431.2581,66.538,0.0659,2.5671,18.0
1504.9004,7252.3652,7252365.0,nan,8.8623,0.5762,103.4066,0.0,nan,90.6643,5.07,4.9459,4.939,1504.9004,0.5762,nan,0.0511,0.1507,0.0781,0.0781,23793.8477,2.4604,4.939,24.3932,220.2764,1.0,1.0,0.9792,-1431.4104,74.213,0.0781,2.4604,18.0
1505.0528,6294.7427,6294742.5,nan,8.8681,0.5939,113.0624,0.0,nan,96.4178,4.9742,4.882,4.8864,1505.0529,0.5939,nan,1.197,0.1774,0.1022,0.1022,20652.043,2.335,4.8864,23.8772,220.1481,1.0,1.0,0.9365,-1431.5629,76.797,0.1022,2.335,18.0
1505.2052,5310.7979,5310798.0,nan,8.9106,0.6086,121.4225,0.0,nan,94.9625,5.4072,5.3306,5.348,1505.2052,0.6086,nan,0.2994,0.1116,0.0432,0.0432,17423.877,2.1156,5.348,28.6011,220.071,1.0,1.0,0.9742,-1431.7152,75.558,0.0432,2.1156,18.0
1505.3576,4281.3457,4281346.0,nan,8.9579,0.628,130.0282,0.0,nan,84.6522,6.7235,6.6492,6.6927,1505.3577,0.628,nan,0.0086,0.0582,0.01,0.01,14046.4102,1.8264,6.6927,44.7924,220.0104,1.0,1.0,1.0,-1431.8677,58.835,0.01,1.8264,18.0
1505.51,3472.5217,3472521.75,nan,8.9397,0.6262,138.8492,0.0,nan,68.6042,9.2207,9.1457,9.242,1505.51,0.6262,nan,0.0119,0.0371,0.01,0.01,11392.7881,1.5819,9.242,85.4147,219.9843,1.0,1.0,1.0,-1432.02,37.879,0.01,1.5819,18.0
1505.6624,3090.4045,3090404.5,nan,8.8561,0.6035,145.1171,0.0,nan,55.7084,11.2365,11.232,11.3806,1505.6625,0.6035,nan,0.0111,0.0251,0.01,0.01,10139.1221,1.4714,11.3806,129.5183,220.0529,1.0,1.0,1.0,-1432.1725,25.669,0.01,1.4714,18.0
1505.8148,3140.623,3140623.0,nan,8.7881,0.5752,146.6554,0.0,nan,52.8101,10.3851,10.5152,10.6611,1505.8148,0.5752,nan,0.0078,0.0239,0.01,0.01,10303.8818,1.5111,10.6611,113.6591,220.2794,1.0,1.0,1.0,-1432.3248,24.443,0.01,1.5111,18.0
1505.9672,3508.0369,3508037.0,nan,8.773,0.5569,144.4283,0.0,nan,59.2593,7.9236,8.0999,8.2066,1505.9673,0.5569,nan,0.0048,0.0333,0.01,0.01,11509.3076,1.6623,8.2066,67.3488,220.6619,1.0,1.0,1.0,-1432.4773,34.025,0.01,1.6623,18.0
1506.1196,3971.583,3971583.0,nan,8.7807,0.5653,141.0754,0.0,nan,69.6081,6.2196,6.3812,6.4618,1506.1196,0.5653,nan,0.0035,0.0484,0.01,0.01,13030.1279,1.8382,6.4618,41.7545,221.0657,1.0,1.0,1.0,-1432.6296,49.498,0.01,1.8382,18.0
1506.272,4335.1343,4335134.0,nan,8.7853,0.5967,138.1014,0.0,nan,79.01,5.5261,5.671,5.746,1506.2721,0.5967,nan,0.004,0.0632,0.01,0.01,14222.8809,1.9642,5.746,33.0169,221.3512,1.0,1.0,1.0,-1432.782,64.587,0.01,1.9642,18.0
1506.4244,4558.5234,4558523.5,nan,8.788,0.6292,136.154,0.0,nan,85.3247,5.2735,5.3953,5.4737,1506.4244,0.6292,nan,0.0051,0.0728,0.01,0.01,14955.7861,2.0363,5.4737,29.9614,221.514,1.0,1.0,1.0,-1432.9344,74.445,0.01,2.0363,18.0
1506.5768,4653.3101,4653310.5,0.0942,8.7977,0.6568,135.6181,4.0,nan,88.8286,5.1612,5.2547,5.3374,1506.5768,0.6568,nan,3.0742,0.1698,0.0942,0.0942,15266.7656,2.0705,5.3374,28.4882,221.6158,1.0,1.0,0.9481,-1433.0868,80.522,0.0942,2.0705,18.0
1506.7292,4620.9722,4620972.5,0.1405,8.8141,0.6714,136.3561,4.0,nan,90.2337,5.1357,5.2083,5.2983,1506.7292,0.6714,nan,12.7308,0.221,0.1405,0.1405,15160.6699,2.0673,5.2983,28.0721,221.68,1.0,1.0,0.9171,-1433.2393,82.312,0.1405,2.0673,18.0
1506.8816,4505.2061,4505206.0,0.1667,8.8207,0.6483,137.9142,4.0,nan,90.2747,5.1753,5.2463,5.3501,1506.8816,0.6483,nan,17.9089,0.2409,0.1667,0.1667,14780.8604,2.0385,5.3501,28.6232,221.6674,1.0,1.0,0.9074,-1433.3916,75.784,0.1667,2.0385,18.0
1507.034,4366.3735,4366373.5,0.2006,8.8116,0.6126,139.9028,4.0,nan,89.7911,5.1651,5.2576,5.3773,1507.0341,0.6126,nan,21.9922,0.2657,0.2006,0.2006,14325.3721,2.0042,5.3773,28.9158,221.5133,0.6824,0.6824,0.9008,-1433.5441,66.579,0.1369,2.0042,18.0
1507.1864,4230.3979,4230398.0,0.2236,8.8016,0.601,142.3851,4.0,nan,89.4857,4.975,5.1038,5.2356,1507.1864,0.601,nan,29.4776,0.2843,0.2236,0.2236,13879.2578,1.9762,5.2356,27.4112,221.2522,0.5238,0.5238,0.8984,-1433.6964,61.956,0.1172,1.9762,18.0
1507.3388,4126.8433,4126843.25,0.2351,8.7997,0.6013,144.8065,4.0,nan,89.085,4.5719,4.7314,4.8643,1507.3389,0.6013,nan,38.4088,0.2942,0.2351,0.2351,13539.5117,1.9606,4.8643,23.6619,220.9766,0.5439,0.5439,0.9027,-1433.8489,60.422,0.1279,1.9606,18.0
1507.4912,4091.9338,4091933.75,0.2354,8.798,0.6011,146.173,4.0,nan,87.8054,4.0226,4.1933,4.3253,1507.4912,0.6011,nan,39.7676,0.2944,0.2354,0.2354,13424.9795,1.9624,4.3253,18.7084,220.671,0.6091,0.6091,0.9159,-1434.0012,60.239,0.1434,1.9624,18.0
1507.6436,4110.3516,4110351.75,nan,8.793,0.6248,146.3108,0.0,nan,85.3251,3.5324,3.7118,3.8465,1507.6437,0.6248,nan,45.3962,0.2878,0.2247,0.2247,13485.4062,1.9731,3.8465,14.7953,220.2586,0.6779,0.6779,0.9301,-1434.1537,64.581,0.1523,1.9731,18.0
1507.796,4059.5981,4059598.0,nan,8.7836,0.6721,145.6112,0.0,nan,82.082,3.3716,3.568,3.7161,1507.796,0.6721,nan,3.209,0.1377,0.0784,0.0784,13318.8916,1.9394,3.7161,13.8092,219.7375,0.9019,0.9019,0.9786,-1434.306,67.564,0.0707,1.9394,18.0
1507.9484,3773.2612,3773261.25,nan,8.7679,0.7075,145.1904,0.0,nan,76.667,3.8208,4.0601,4.2504,1507.9485,0.7075,nan,0.0109,0.0565,0.01,0.01,12379.4658,1.7974,4.2504,18.0659,219.161,1.0,1.0,1.0,-1434.4585,57.754,0.01,1.7974,18.0
1508.1008,3296.9543,3296954.25,nan,8.7472,0.7152,146.2986,3.0,nan,65.9873,5.5375,5.9618,6.2813,1508.1008,0.7152,nan,0.0108,0.0391,0.01,0.01,10816.7793,1.5825,6.2813,39.4546,218.5589,1.0,1.0,1.0,-1434.6108,39.995,0.01,1.5825,19.0
1508.2532,2861.6348,2861634.75,nan,8.7279,0.6966,148.5637,3.0,nan,50.1555,9.9923,11.1567,12.0756,1508.2533,0.6966,nan,0.0106,0.0237,0.01,0.01,9388.5654,1.3948,12.0756,145.8191,217.9216,1.0,1.0,1.0,-1434.7632,24.28,0.01,1.3948,19.0
1508.4056,2595.9829,2595983.0,nan,8.7146,0.6625,150.5482,3.0,nan,34.1587,17.2391,19.7771,21.9692,1508.4056,0.6625,nan,0.0105,0.0143,0.01,0.01,8517.0049,1.2822,21.9692,482.6466,217.2371,1.0,1.0,1.0,-1434.9156,14.609,0.01,1.2822,19.0
1508.558,2482.541,2482541.0,nan,8.709,0.6352,151.5712,3.0,nan,23.1091,24.6432,28.5175,31.8277,1508.558,0.6352,nan,0.0103,0.0101,0.01,0.01,8144.8198,1.2345,31.8277,1013.0013,216.5233,1.0,1.0,1.0,-1435.068,10.327,0.01,1.2345,19.0
1508.7104,2451.1628,2451163.0,nan,8.7114,0.6409,151.9099,3.0,nan,18.092,28.9503,33.9619,37.4812,1508.7104,0.6409,nan,0.0102,0.0087,0.01,0.01,8041.873,1.2216,37.4812,1404.8381,215.7804,1.0,1.0,1.0,-1435.2205,8.874,0.01,1.2216,19.0
1508.8628,2444.0728,2444072.75,nan,8.7211,0.6794,152.146,3.0,nan,16.7549,29.6425,34.6837,37.7029,1508.8628,0.6794,nan,0.01,0.008,0.01,0.01,8018.6118,1.22,37.7029,1421.5049,214.968,1.0,1.0,1.0,-1435.3728,8.224,0.01,1.22,19.0
1509.0152,2436.5234,2436523.5,nan,8.7277,0.7113,152.5336,3.0,nan,16.8056,29.6723,34.2607,36.9357,1509.0153,0.7113,nan,0.0099,0.0077,0.01,0.01,7993.8433,1.2193,36.9357,1364.2495,214.0827,1.0,1.0,1.0,-1435.5253,7.828,0.01,1.2193,19.0
1509.1676,2435.9453,2435945.25,nan,8.7229,0.6982,152.3609,3.0,nan,17.5936,30.8125,35.0717,37.895,1509.1676,0.6982,nan,0.0097,0.0077,0.01,0.01,7991.9468,1.2177,37.895,1436.0297,213.1629,1.0,1.0,1.0,-1435.6776,7.901,0.01,1.2177,19.0
1509.32,2444.9985,2444998.5,nan,8.7133,0.6556,151.4626,3.0,nan,18.8225,33.5625,37.4336,40.8745,1509.3201,0.6556,nan,0.0096,0.0081,0.01,0.01,8021.6484,1.215,40.8745,1670.7263,212.2053,1.0,1.0,1.0,-1435.8301,8.25,0.01,1.215,19.0
1509.4724,2453.958,2453958.0,nan,8.7113,0.6288,150.537,3.0,nan,19.8368,35.4505,38.2957,42.0055,1509.4724,0.6288,nan,0.0094,0.0082,0.01,0.01,8051.0435,1.212,42.0055,1764.4612,211.1765,1.0,1.0,1.0,-1435.9824,8.385,0.01,1.212,19.0
1509.6248,2456.3982,2456398.25,nan,8.7201,0.6314,150.1827,3.0,nan,19.9987,35.9388,38.21,42.2867,1509.6249,0.6314,nan,0.0093,0.0081,0.01,0.01,8059.0493,1.2103,42.2867,1788.1683,210.1105,1.0,1.0,1.0,-1436.1349,8.239,0.01,1.2103,19.0
1509.7772,2453.7134,2453713.25,nan,8.7341,0.6393,150.4725,3.0,nan,19.4133,34.2255,36.3727,40.5219,1509.7772,0.6393,nan,0.0091,0.008,0.01,0.01,8050.2402,1.2113,40.5219,1642.0259,209.1006,1.0,1.0,1.0,-1436.2872,8.187,0.01,1.2113,19.0
1509.9296,2458.6631,2458663.25,nan,8.7417,0.6389,150.6679,3.0,nan,19.2581,33.0647,35.4746,39.7657,1509.9297,0.6389,nan,0.009,0.0083,0.01,0.01,8066.48,1.2154,39.7657,1581.3125,208.2556,1.0,1.0,1.0,-1436.4397,8.496,0.01,1.2154,19.0
1510.082,2481.8542,2481854.25,nan,8.745,0.6554,150.6171,3.0,nan,20.3137,33.1424,36.1603,40.9424,1510.082,0.6554,nan,0.0088,0.0091,0.01,0.01,8142.5659,1.2264,40.9424,1676.2778,207.6238,1.0,1.0,1.0,-1436.592,9.265,0.01,1.2264,19.0
1510.2344,2512.1589,2512159.0,nan,8.7722,0.694,151.1504,3.0,nan,22.5807,30.04,33.0502,37.3704,1510.2345,0.694,nan,0.0087,0.0103,0.01,0.01,8241.9912,1.2458,37.3704,1396.5504,207.1807,1.0,1.0,1.0,-1436.7444,10.54,0.01,1.2458,19.0
1510.3868,2529.3821,2529382.0,nan,8.8173,0.7221,151.9624,3.0,nan,25.8807,23.6842,25.8247,28.6618,1510.3868,0.7221,nan,0.0085,0.0114,0.01,0.01,8298.4971,1.2611,28.6618,821.4982,206.886,1.0,1.0,1.0,-1436.8969,11.685,0.01,1.2611,19.0
1510.5392,2514.9871,2514987.0,nan,8.829,0.7178,152.4141,3.0,nan,28.5598,19.7087,21.2013,23.1088,1510.5392,0.7178,nan,0.0083,0.0114,0.01,0.01,8251.2705,1.2576,23.1088,534.0176,206.679,1.0,1.0,1.0,-1437.0492,11.666,0.01,1.2576,19.0
1510.6916,2476.717,2476717.25,nan,8.8021,0.698,152.6709,3.0,nan,27.941,20.2513,21.6671,23.5876,1510.6917,0.698,nan,0.0082,0.0103,0.01,0.01,8125.7124,1.2406,23.5876,556.3735,206.4487,1.0,1.0,1.0,-1437.2017,10.495,0.01,1.2406,19.0
1510.844,2451.8323,2451832.25,nan,8.7934,0.6847,152.3197,3.0,nan,24.1435,23.8375,25.476,27.9546,1510.844,0.6847,nan,0.008,0.0089,0.01,0.01,8044.0688,1.2253,27.9546,781.4597,206.1537,1.0,1.0,1.0,-1437.354,9.147,0.01,1.2253,19.0
1510.9964,2447.0134,2447013.5,nan,8.8185,0.6744,151.5023,3.0,nan,19.9462,26.1444,27.7632,30.4652,1510.9965,0.6744,nan,0.0079,0.0081,0.01,0.01,8028.2593,1.2163,30.4652,928.1254,205.8552,1.0,1.0,1.0,-1437.5065,8.233,0.01,1.2163,19.0
1511.1488,2448.813,2448813.0,nan,8.8327,0.6615,150.8533,3.0,nan,17.4438,25.5119,26.8323,29.2004,1511.1488,0.6615,nan,0.0077,0.0077,0.01,0.01,8034.1636,1.212,29.2004,852.6651,205.5927,1.0,1.0,1.0,-1437.6588,7.843,0.01,1.212,19.0
1511.3012,2453.9539,2453954.0,nan,8.8165,0.6524,150.3323,3.0,nan,17.0874,24.7179,25.8655,27.9734,1511.3013,0.6524,nan,0.0076,0.0076,0.01,0.01,8051.0298,1.2103,27.9734,782.5094,205.386,1.0,1.0,1.0,-1437.8113,7.786,0.01,1.2103,19.0
1511.4536,2452.7698,2452769.75,nan,8.7999,0.6455,149.9464,3.0,nan,17.8208,25.2844,26.484,28.6441,1511.4536,0.6455,nan,0.0074,0.0075,0.01,0.01,8047.145,1.2066,28.6441,820.4845,205.2659,1.0,1.0,1.0,-1437.9636,7.628,0.01,1.2066,19.0
1511.606,2438.9321,2438932.0,nan,8.7973,0.6398,149.7523,3.0,nan,18.3034,26.452,27.7941,30.1382,1511.6061,0.6398,nan,0.0073,0.0069,0.01,0.01,8001.7456,1.1983,30.1382,908.3099,205.2256,1.0,1.0,1.0,-1438.1161,7.071,0.01,1.1983,19.0
1511.7584,2415.4011,2415401.25,nan,8.7886,0.641,149.7802,3.0,nan,18.305,27.8681,29.3753,31.9828,1511.7584,0.641,nan,0.0071,0.006,0.01,0.01,7924.5444,1.1869,31.9828,1022.9026,205.2449,1.0,1.0,1.0,-1438.2684,6.168,0.01,1.1869,19.0
1511.9108,2409.3633,2409363.25,nan,8.7719,0.6427,149.0626,3.0,nan,17.9674,29.5904,31.275,34.2746,1511.9109,0.6427,nan,0.007,0.0053,0.01,0.01,7904.7349,1.1783,34.2746,1174.7509,205.3074,1.0,1.0,1.0,-1438.4209,5.448,0.01,1.1783,19.0
1512.0632,2422.8682,2422868.25,nan,8.768,0.6249,147.6039,3.0,nan,17.743,30.7167,32.503,35.8473,1512.0632,0.6249,nan,0.0068,0.0051,0.01,0.01,7949.0425,1.1733,35.8473,1285.0255,205.377,1.0,1.0,1.0,-1438.5732,5.234,0.01,1.1733,19.0
1512.2156,2424.8979,2424898.0,nan,8.7804,0.5894,146.9776,3.0,nan,18.1904,30.7059,32.4881,35.9845,1512.2157,0.5894,nan,0.0067,0.0017,0.01,0.01,7955.7017,1.1693,35.9845,1294.8843,205.4749,1.0,1.0,1.0,-1438.7256,1.7,0.01,1.1693,19.0
1512.368,2414.5596,2414559.75,nan,8.7968,0.5608,147.102,3.0,nan,18.684,29.9347,31.6866,35.1861,1512.368,0.5608,nan,0.0065,0.0001,0.01,0.01,7921.7837,1.1653,35.1861,1238.0608,205.6678,1.0,1.0,1.0,-1438.8781,0.0,0.01,1.1653,19.0
1512.5204,2409.1614,2409161.5,nan,8.8013,0.5699,147.0963,3.0,nan,18.3098,28.7251,30.4869,33.8876,1512.5204,0.5699,nan,0.0064,0.0001,0.01,0.01,7904.0732,1.1627,33.8876,1148.3682,205.9093,1.0,1.0,1.0,-1439.0304,0.0,0.01,1.1627,19.0
1512.6728,2411.9851,2411985.0,nan,8.7889,0.6198,146.756,3.0,nan,17.7294,27.6615,29.5487,32.8953,1512.6729,0.6198,nan,0.0062,0.0027,0.01,0.01,7913.3369,1.1613,32.8953,1082.1027,206.1324,1.0,1.0,1.0,-1439.1829,2.76,0.01,1.1613,19.0
1512.8252,2412.7014,2412701.25,nan,8.7796,0.67,146.5861,3.0,nan,17.5509,26.8763,29.0118,32.385,1512.8252,0.67,nan,0.0061,0.0036,0.01,0.01,7915.687,1.1603,32.385,1048.79,206.378,1.0,1.0,1.0,-1439.3352,3.711,0.01,1.1603,19.0
1512.9776,2415.2168,2415216.75,nan,8.7982,0.6745,146.3073,3.0,nan,17.333,26.1422,28.6029,32.0161,1512.9777,0.6745,nan,0.0059,0.0035,0.01,0.01,7923.9395,1.1593,32.0161,1025.032,206.6924,1.0,1.0,1.0,-1439.4877,3.568,0.01,1.1593,19.0
1513.13,2412.158,2412158.0,nan,8.8476,0.6456,147.1297,3.0,nan,17.1648,25.8805,28.812,32.4042,1513.13,0.6456,nan,0.0058,0.0042,0.01,0.01,7913.9038,1.1644,32.4042,1050.0341,207.0888,1.0,1.0,1.0,-1439.64,4.267,0.01,1.1644,19.0
1513.2824,2416.271,2416271.0,nan,8.9335,0.612,149.6683,3.0,nan,17.9372,25.1538,28.454,31.655,1513.2825,0.612,nan,0.0056,0.0055,0.01,0.01,7927.3984,1.1865,31.655,1002.0391,207.5686,1.0,1.0,1.0,-1439.7925,5.652,0.01,1.1865,19.0
1513.4348,2445.7993,2445799.5,nan,9.0936,0.5764,152.0623,3.0,nan,20.2125,21.2161,23.772,26.3147,1513.4348,0.5764,nan,0.0055,0.0036,0.01,0.01,8024.2764,1.2202,26.3147,692.4629,208.083,1.0,1.0,1.0,-1439.9448,3.688,0.01,1.2202,19.0
1513.5872,2442.1013,2442101.5,nan,9.2742,0.5504,153.8502,3.0,nan,23.0857,16.0061,17.7947,19.6819,1513.5873,0.5504,nan,0.0053,0.0009,0.01,0.01,8012.1436,1.2327,19.6819,387.3772,208.513,1.0,1.0,1.0,-1440.0973,0.812,0.01,1.2327,19.0
1513.7396,2388.8992,2388899.25,nan,9.3024,0.5596,154.1468,3.0,nan,24.7575,13.406,14.8373,16.3632,1513.7396,0.5596,nan,0.0052,0.0003,0.01,0.01,7837.5962,1.2081,16.3632,267.753,208.7267,1.0,1.0,1.0,-1440.2496,0.218,0.01,1.2081,19.0
1513.892,2340.5852,2340585.25,nan,9.1321,0.5989,152.5103,3.0,nan,23.9592,14.4659,15.7878,17.2679,1513.8921,0.5989,nan,0.005,0.0026,0.01,0.01,7679.0854,1.1711,17.2679,298.1814,208.7226,1.0,1.0,1.0,-1440.4021,2.708,0.01,1.1711,19.0
1514.0444,2340.3748,2340374.75,nan,8.9411,0.6228,149.6302,3.0,nan,21.3919,19.3052,20.7979,22.818,1514.0444,0.6228,nan,0.0048,0.0033,0.01,0.01,7678.395,1.1489,22.818,520.6611,208.6751,1.0,1.0,1.0,-1440.5544,3.362,0.01,1.1489,19.0
1514.1968,2381.3442,2381344.25,nan,8.8548,0.6166,146.5977,3.0,nan,19.2699,24.2016,25.7093,28.4946,1514.1969,0.6166,nan,0.0047,0.003,0.01,0.01,7812.8091,1.1453,28.4946,811.9405,208.7188,1.0,1.0,1.0,-1440.7068,3.038,0.01,1.1453,19.0
1514.3492,2434.2859,2434285.75,nan,8.8407,0.6037,145.2588,3.0,nan,18.8766,25.4165,26.6372,29.5036,1514.3492,0.6037,nan,0.0045,0.0033,0.01,0.01,7986.502,1.1601,29.5036,870.4623,208.8669,1.0,1.0,1.0,-1440.8593,3.334,0.01,1.1601,19.0
