DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,NPHI,DT,DT4P,FACIES,FLD1,GR,M2R2,LLS,LLD,DEPTH_1,NPHI_1,PEF,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD_1,RT_MODELLING,RT_POWER,SP,SPDH,SUWI,SUWI_MODELLING,TDVSS,TEMP,VCL,WATER_VOL,RHOB_1,ZLT
1534.6672,6752.6792,6752679.5,nan,9.3127,0.5178,112.7674,112.7674,0.0,nan,126.7508,2.0541,1.9022,1.9577,1534.6671,0.5178,6.8405,nan,1.9905,0.0628,0.0628,22154.4609,2.4983,1.7073,1.7073,2.9148,-64.5797,289.9341,1.0,1.0,-1384.864,159.6749,61.281,0.0628,2.4983,12.0
1534.8196,6432.4668,6432467.0,nan,9.3202,0.5297,116.8457,116.8457,0.0,nan,132.0048,1.9299,1.7948,1.8428,1534.8196,0.5297,6.6635,nan,1.23,0.0525,0.0525,21103.8945,2.4659,1.6072,1.6072,2.583,-64.5348,289.8047,1.0,1.0,-1385.0024,159.6826,67.341,0.0525,2.4659,12.0
1534.972,6099.3599,6099360.0,nan,9.3273,0.5377,121.2981,121.2981,0.0,nan,142.4011,1.8091,1.6903,1.7313,1534.9719,0.5377,6.6172,nan,0.9919,0.0473,0.0473,20011.0234,2.4273,1.5099,1.5099,2.2799,-64.7973,289.4956,1.0,1.0,-1385.1409,159.6904,70.179,0.0473,2.4273,12.0
1535.1244,5919.5269,5919527.0,nan,9.3298,0.5304,123.665,123.665,0.0,nan,150.8835,1.6954,1.5921,1.6271,1535.1244,0.5304,6.6453,nan,1.1383,0.049,0.049,19421.0195,2.4017,1.4191,1.4191,2.0137,-64.89,289.2334,1.0,1.0,-1385.2793,159.6981,68.877,0.049,2.4017,12.0
1535.2768,5888.042,5888042.0,nan,9.3276,0.5178,123.8086,123.8086,0.0,nan,151.8142,1.5905,1.5015,1.5314,1535.2767,0.5178,6.6573,nan,1.4064,0.0537,0.0537,19317.7227,2.3917,1.3356,1.3356,1.7838,-64.7409,289.127,1.0,1.0,-1385.4177,159.7058,65.961,0.0537,2.3917,12.0
1535.4292,5922.5112,5922511.5,nan,9.3244,0.5094,123.2012,123.2012,0.0,nan,146.9025,1.5062,1.4295,1.4556,1535.4292,0.5094,6.6803,nan,1.614,0.0584,0.0584,19430.8105,2.3939,1.2694,1.2694,1.6115,-64.7288,289.0475,1.0,1.0,-1385.5562,159.7135,63.264,0.0584,2.3939,12.0
1535.5816,5974.439,5974439.0,nan,9.322,0.515,122.4926,122.4926,0.0,nan,139.4759,1.4745,1.4051,1.4296,1535.5815,0.515,6.7373,nan,1.5172,0.0587,0.0587,19601.1777,2.401,1.2467,1.2467,1.5542,-64.9544,288.9745,1.0,1.0,-1385.6946,159.7212,63.254,0.0587,2.401,12.0
1535.734,5969.6562,5969656.5,nan,9.3295,0.5463,122.8614,122.8614,0.0,nan,129.9567,1.5148,1.4465,1.4718,1535.7339,0.5463,6.7934,nan,1.2718,0.0553,0.0553,19585.4863,2.4063,1.2833,1.2833,1.6469,-65.0491,289.0757,1.0,1.0,-1385.833,159.7289,65.585,0.0553,2.4063,12.0
1535.8864,5950.7378,5950738.0,nan,9.3491,0.5884,123.2673,123.2673,0.0,nan,121.0078,1.6017,1.5304,1.5584,1535.8864,0.5884,6.8499,nan,0.9904,0.05,0.05,19523.418,2.4066,1.3587,1.3587,1.8461,-64.8314,289.3733,1.0,1.0,-1385.9714,159.7366,69.063,0.05,2.4066,12.0
1536.0388,5911.5303,5911530.0,nan,9.364,0.6168,123.7704,123.7704,0.0,nan,116.1426,1.6744,1.6007,1.6314,1536.0387,0.6168,6.9101,nan,0.8084,0.0461,0.0461,19394.7832,2.4005,1.4224,1.4224,2.0233,-64.5698,289.7058,1.0,1.0,-1386.1099,159.7444,71.575,0.0461,2.4005,12.0
1536.1912,5870.6318,5870632.0,nan,9.3713,0.6061,124.4925,124.4925,0.0,nan,114.6143,1.7003,1.6261,1.6582,1536.1912,0.6061,6.9495,nan,0.9554,0.0498,0.0498,19260.6035,2.3978,1.4459,1.4459,2.0906,-64.535,289.9383,1.0,1.0,-1386.2483,159.7521,69.304,0.0498,2.3978,12.0
1536.3436,5888.6509,5888651.0,nan,9.3855,0.5679,124.2979,124.2979,0.0,nan,114.9481,1.7031,1.6281,1.6611,1536.3435,0.5679,6.954,nan,1.2172,0.0569,0.0569,19319.7207,2.4014,1.4485,1.4485,2.0981,-64.7063,290.0338,1.0,1.0,-1386.3867,159.7598,64.983,0.0569,2.4014,12.0
1536.496,5903.4546,5903455.0,nan,9.3984,0.5458,124.203,124.203,0.0,nan,116.2941,1.7178,1.6387,1.6736,1536.496,0.5458,6.9158,nan,1.6306,0.0642,0.0642,19368.2891,2.4056,1.4593,1.4593,2.1297,-64.9345,290.0706,1.0,1.0,-1386.5251,159.7675,60.509,0.0642,2.4056,12.0
1536.6484,6014.0366,6014037.0,nan,9.4011,0.5613,122.274,122.274,0.0,nan,115.6025,1.7516,1.6657,1.7038,1536.6483,0.5613,6.8358,nan,2.0231,0.0672,0.0672,19731.0918,2.4126,1.4856,1.4856,2.2072,-65.0452,290.2177,1.0,1.0,-1386.6636,159.7752,58.746,0.0672,2.4126,12.0
1536.8008,6215.9683,6215968.0,nan,9.4029,0.5887,119.0815,119.0815,0.0,nan,114.2408,1.8017,1.7074,1.75,1536.8008,0.5887,6.753,nan,1.7703,0.0614,0.0614,20393.5957,2.4285,1.5259,1.5259,2.3284,-65.0426,290.4559,1.0,1.0,-1386.8019,159.7829,62.358,0.0614,2.4285,12.0
1536.9532,6329.7192,6329719.0,nan,9.4127,0.5858,118.2657,118.2657,0.0,nan,115.5633,1.8398,1.7394,1.787,1536.9531,0.5858,6.6502,nan,1.5051,0.0569,0.0569,20766.7949,2.456,1.5582,1.5582,2.4279,-65.0751,290.6042,1.0,1.0,-1386.9403,159.7906,65.1,0.0569,2.456,12.0
1537.1056,6401.438,6401438.0,nan,9.4255,0.5678,118.0216,118.0216,0.0,nan,118.3418,1.8064,1.7092,1.7586,1537.1056,0.5678,6.4166,nan,1.2811,0.0539,0.0539,21002.0918,2.4787,1.5336,1.5336,2.3518,-65.133,290.761,1.0,1.0,-1387.0787,159.7983,66.962,0.0539,2.4787,12.0
1537.258,6348.1577,6348157.5,nan,9.4335,0.5579,118.2919,118.2919,0.0,nan,120.2131,1.7501,1.6592,1.7092,1537.2579,0.5579,6.0505,nan,1.381,0.0561,0.0561,20827.2891,2.4637,1.4905,1.4905,2.2217,-65.077,291.0703,1.0,1.0,-1387.2172,159.8061,65.577,0.0561,2.4637,12.0
1537.4104,6235.9009,6235901.0,nan,9.4353,0.5393,118.2658,118.2658,0.0,nan,122.7282,1.7702,1.6779,1.7328,1537.4104,0.5393,5.7975,nan,1.9294,0.0654,0.0654,20458.9922,2.4196,1.5109,1.5109,2.283,-64.9476,291.2951,1.0,1.0,-1387.3556,159.8138,59.817,0.0654,2.4196,12.0
1537.5628,6132.0596,6132059.5,nan,9.4318,0.5098,118.1362,118.1362,0.0,nan,127.0418,1.8121,1.716,1.7768,1537.5627,0.5098,5.7176,nan,2.3146,0.0731,0.0731,20118.3066,2.3767,1.5493,1.5493,2.4002,-64.8831,291.216,1.0,1.0,-1387.494,159.8215,54.99,0.0731,2.3767,12.0
1537.7152,6038.3271,6038327.0,nan,9.4243,0.4955,119.4248,119.4248,0.0,nan,132.2545,1.7611,1.6713,1.7316,1537.7151,0.4955,5.7064,nan,2.2086,0.0721,0.0721,19810.7852,2.3659,1.5101,1.5101,2.2803,-64.9317,291.0063,1.0,1.0,-1387.6324,159.8292,55.38,0.0721,2.3659,12.0
1537.8676,6084.2583,6084258.5,nan,9.4283,0.4999,120.3067,120.3067,0.0,nan,135.3485,1.6673,1.589,1.6446,1537.8676,0.4999,5.694,nan,1.6929,0.0631,0.0631,19961.4785,2.4015,1.4343,1.4343,2.0572,-65.146,290.8405,1.0,1.0,-1387.7709,159.8369,60.861,0.0631,2.4015,13.0
1538.02,6179.2046,6179204.5,nan,9.4584,0.4975,120.9048,120.9048,0.0,nan,135.9044,1.6752,1.6003,1.6564,1538.0199,0.4975,5.7151,nan,1.3663,0.0569,0.0569,20272.9805,2.4511,1.4444,1.4444,2.0861,-65.4902,290.7537,1.0,1.0,-1387.9093,159.8446,64.707,0.0569,2.4511,13.0
1538.1724,6304.2939,6304294.0,nan,9.5175,0.4747,119.6033,119.6033,0.0,nan,135.9661,1.7873,1.7079,1.7696,1538.1724,0.4747,5.962,nan,1.5581,0.0602,0.0602,20683.3789,2.4738,1.5428,1.5428,2.3804,-65.673,290.7522,1.0,1.0,-1388.0477,159.8523,62.595,0.0602,2.4738,13.0
1538.3248,6605.6738,6605674.0,nan,9.6187,0.4507,115.5676,115.5676,0.0,nan,135.9401,1.7205,1.6507,1.7047,1538.3247,0.4507,6.553,nan,1.1864,0.056,0.056,21672.1582,2.5046,1.4866,1.4866,2.2101,-65.5546,290.8052,1.0,1.0,-1388.1862,159.8601,65.007,0.056,2.5046,13.0
1538.4772,6876.1787,6876178.5,nan,9.6955,0.4601,114.3458,114.3458,0.0,nan,133.1722,1.466,1.4152,1.4512,1538.4772,0.4601,7.0377,nan,0.8623,0.0485,0.0485,22559.6406,2.5796,1.266,1.266,1.6028,-65.4925,290.9151,1.0,1.0,-1388.3246,159.8678,69.705,0.0485,2.5796,13.0
1538.6296,6957.7939,6957793.5,nan,9.616,0.483,115.2869,115.2869,0.0,nan,126.9826,1.4464,1.3938,1.4247,1538.6295,0.483,6.8119,nan,0.5859,0.0413,0.0413,22827.4062,2.6317,1.2424,1.2424,1.5436,-65.6424,291.0492,1.0,1.0,-1388.463,159.8755,74.485,0.0413,2.6317,13.0
1538.782,6775.0078,6775008.0,nan,9.4149,0.4825,116.3862,116.3862,0.0,nan,121.0545,1.8203,1.7298,1.7709,1538.782,0.4825,6.1666,nan,0.6778,0.0453,0.0453,22227.7168,2.587,1.5434,1.5434,2.3822,-65.7403,291.054,1.0,1.0,-1388.6014,159.8832,72.289,0.0453,2.587,13.0
1538.9344,6461.0786,6461078.5,nan,9.2642,0.4753,117.536,117.536,0.0,nan,121.8695,2.1338,1.9976,2.0437,1538.9343,0.4753,5.7265,nan,1.151,0.0572,0.0572,21197.7656,2.4915,1.7815,1.7815,3.1737,-65.722,290.905,1.0,1.0,-1388.7399,159.8909,64.904,0.0572,2.4915,13.0
1539.0868,6245.5801,6245580.0,nan,9.2276,0.4916,118.1509,118.1509,0.0,nan,131.1772,1.7687,1.6704,1.6964,1539.0868,0.4916,5.5907,nan,0.6136,0.0459,0.0459,20490.748,2.421,1.48,1.48,2.1905,-65.839,290.8001,1.0,1.0,-1388.8783,159.8986,71.515,0.0459,2.421,13.0
1539.2392,5732.7891,5732789.5,nan,9.2355,0.5232,126.0875,126.0875,0.0,nan,143.5191,1.2975,1.2438,1.2553,1539.2391,0.5232,5.6612,nan,0.5673,0.0357,0.0357,18808.3633,2.3715,1.0956,1.0956,1.2003,-66.1129,290.9073,1.0,1.0,-1389.0167,159.9063,77.344,0.0357,2.3715,13.0
1539.3916,5451.5352,5451535.0,nan,9.2289,0.5386,131.9832,131.9832,0.0,nan,151.7973,1.1844,1.1403,1.148,1539.3916,0.5386,5.8485,nan,0.521,0.0314,0.0314,17885.6133,2.3606,1.0013,1.0013,1.0026,-66.2687,291.1078,1.0,1.0,-1389.1552,159.914,79.718,0.0314,2.3606,13.0
1539.544,5488.9385,5488938.5,nan,9.1856,0.5336,131.8612,131.8612,0.0,nan,154.7295,1.3019,1.2481,1.2555,1539.5439,0.5336,5.9983,nan,0.4747,0.0325,0.0325,18008.3281,2.3746,1.0946,1.0946,1.1981,-66.2149,291.0839,1.0,1.0,-1389.2936,159.9218,78.914,0.0325,2.3746,13.0
1539.6964,5568.1274,5568127.5,nan,9.1343,0.5454,130.7906,130.7906,0.0,nan,154.3767,1.4409,1.3725,1.3806,1539.6963,0.5454,6.1107,nan,0.4283,0.0319,0.0319,18268.1348,2.3893,1.2036,1.2036,1.4487,-66.1696,290.8377,1.0,1.0,-1389.432,159.9295,79.313,0.0319,2.3893,13.0
1539.8488,5636.231,5636231.0,nan,9.1017,0.5756,129.5725,129.5725,0.0,nan,153.2327,1.4104,1.3402,1.3478,1539.8488,0.5756,6.1615,nan,0.382,0.0281,0.0281,18491.5723,2.396,1.1753,1.1753,1.3814,-66.2013,290.7209,1.0,1.0,-1389.5704,159.9372,81.644,0.0281,2.396,13.0
1540.0012,5693.3223,5693322.5,nan,9.0772,0.5779,128.4552,128.4552,0.0,nan,151.557,1.3434,1.2768,1.2844,1540.0011,0.5779,6.2323,nan,0.3357,0.0164,0.0164,18678.8789,2.3994,1.1201,1.1201,1.2547,-66.1489,290.8273,1.0,1.0,-1389.7089,159.9449,88.802,0.0164,2.3994,13.0
1540.1536,5760.7231,5760723.0,nan,9.0541,0.5446,127.0952,127.0952,0.0,nan,150.6172,1.36,1.2912,1.3002,1540.1536,0.5446,6.4851,nan,0.2894,0.0166,0.0166,18900.0098,2.4021,1.1337,1.1337,1.2854,-66.1197,291.0297,1.0,1.0,-1389.8473,159.9526,88.649,0.0166,2.4021,13.0
1540.306,5826.8027,5826802.5,nan,9.0431,0.5318,125.9258,125.9258,0.0,nan,151.811,1.3987,1.3278,1.3392,1540.3059,0.5318,6.6812,nan,0.2431,0.0224,0.0224,19116.8066,2.4073,1.1677,1.1677,1.3635,-66.3044,291.2055,1.0,1.0,-1389.9857,159.9603,85.044,0.0224,2.4073,13.0
1540.4584,5914.6465,5914646.5,nan,9.0449,0.5541,124.5452,124.5452,0.0,nan,152.7483,1.3947,1.3261,1.3394,1540.4584,0.5541,6.6298,nan,0.1968,0.0151,0.0151,19405.0078,2.4168,1.168,1.168,1.3641,-66.6473,291.2691,1.0,1.0,-1390.1241,159.968,89.416,0.0151,2.4168,13.0
1540.6108,5986.6455,5986645.5,nan,9.0462,0.57,123.3579,123.3579,0.0,nan,149.1247,1.3953,1.3277,1.3428,1540.6107,0.57,6.5405,nan,0.1504,0.0158,0.0158,19641.2266,2.4229,1.1709,1.1709,1.371,-66.9913,291.2584,1.0,1.0,-1390.2626,159.9758,89.092,0.0158,2.4229,13.0
1540.7632,5995.2231,5995223.0,nan,9.0382,0.5694,122.8153,122.8153,0.0,nan,142.0769,1.4565,1.382,1.4003,1540.7632,0.5694,6.687,nan,0.1041,0.0173,0.0173,19669.3672,2.4157,1.2209,1.2209,1.4907,-67.1806,291.3876,1.0,1.0,-1390.401,159.9835,88.348,0.0173,2.4157,13.0
1540.9156,5971.0151,5971015.0,nan,9.0274,0.5731,122.6599,122.6599,0.0,nan,133.9462,1.5578,1.47,1.4925,1540.9155,0.5731,6.9767,nan,0.0578,0.0188,0.0188,19589.9453,2.4029,1.3012,1.3012,1.6933,-66.9538,291.7225,1.0,1.0,-1390.5394,159.9912,87.626,0.0188,2.4029,13.0
1541.068,5976.8618,5976861.5,nan,9.0302,0.5789,122.8663,122.8663,0.0,nan,125.329,1.64,1.5391,1.5655,1541.068,0.5789,7.0336,nan,0.0115,0.0209,0.0209,19609.127,2.4093,1.3649,1.3649,1.8631,-66.3257,292.118,1.0,1.0,-1390.6777,159.9989,86.545,0.0209,2.4093,14.0
1541.2204,6069.4634,6069463.0,nan,9.0399,0.5728,122.433,122.433,0.0,nan,119.2269,1.7177,1.6039,1.6343,1541.2203,0.5728,6.9165,nan,0.0087,0.0231,0.0231,19912.9375,2.438,1.425,1.425,2.0305,-65.7663,292.375,1.0,1.0,-1390.8162,160.0066,85.464,0.0231,2.438,14.0
1541.3728,6138.3628,6138363.0,nan,9.0399,0.5658,121.9624,121.9624,0.0,nan,118.0714,1.8048,1.6777,1.7126,1541.3728,0.5658,6.704,nan,0.0063,0.0239,0.0239,20138.9863,2.4562,1.4932,1.4932,2.2297,-65.7005,292.4484,1.0,1.0,-1390.9546,160.0143,85.059,0.0239,2.4562,14.0
1541.5252,6028.1182,6028118.0,nan,9.0291,0.5572,123.5002,123.5002,0.0,nan,120.8109,1.7841,1.6608,1.6966,1541.5251,0.5572,6.5687,nan,0.0056,0.0232,0.0232,19777.2891,2.4425,1.4795,1.4795,2.1888,-65.9121,292.4579,1.0,1.0,-1391.093,160.022,85.411,0.0232,2.4425,14.0
1541.6776,5896.0615,5896061.5,nan,9.0253,0.553,125.067,125.067,0.0,nan,124.5742,1.6423,1.5397,1.5716,1541.6775,0.553,6.4716,nan,0.0064,0.0221,0.0221,19344.0332,2.4193,1.3707,1.3707,1.8788,-66.0086,292.5536,1.0,1.0,-1391.2314,160.0298,85.929,0.0221,2.4193,14.0
1541.83,5928.4209,5928420.5,nan,9.0354,0.5605,123.8136,123.8136,0.0,nan,126.9146,1.5628,1.4717,1.5019,1541.83,0.5605,6.3711,nan,0.0086,0.0215,0.0215,19450.1992,2.4082,1.3098,1.3098,1.7156,-66.0162,292.719,1.0,1.0,-1391.3699,160.0375,86.268,0.0215,2.4082,14.0
1541.9824,5919.9194,5919919.5,nan,9.0489,0.5695,123.6259,123.6259,0.0,nan,127.6815,1.6147,1.5192,1.5525,1541.9823,0.5695,6.2971,nan,0.0109,0.0211,0.0211,19422.3086,2.4011,1.3537,1.3537,1.8324,-66.1078,292.8417,1.0,1.0,-1391.5083,160.0452,86.446,0.0211,2.4011,14.0
1542.1348,5833.5063,5833506.5,nan,9.0538,0.5706,124.7936,124.7936,0.0,nan,126.6039,1.7199,1.6129,1.6514,1542.1348,0.5706,6.3188,nan,0.0118,0.0212,0.0212,19138.8008,2.3884,1.4398,1.4398,2.073,-66.2443,292.8083,1.0,1.0,-1391.6467,160.0529,86.412,0.0212,2.3884,14.0
1542.2872,5811.8843,5811884.0,nan,9.0483,0.5774,124.4345,124.4345,0.0,nan,122.0727,1.7172,1.6119,1.6509,1542.2871,0.5774,6.368,nan,0.0145,0.0221,0.0221,19067.8613,2.3727,1.4396,1.4396,2.0724,-66.3316,292.6592,1.0,1.0,-1391.7852,160.0606,85.977,0.0221,2.3727,14.0
1542.4396,5816.5054,5816505.5,nan,9.0351,0.6028,123.6282,123.6282,0.0,nan,115.2953,1.6041,1.5137,1.5481,1542.4396,0.6028,6.357,nan,0.0248,0.0235,0.0235,19083.0234,2.3592,1.3502,1.3502,1.823,-66.3386,292.4783,1.0,1.0,-1391.9236,160.0683,85.263,0.0235,2.3592,14.0
1542.592,5856.4517,5856452.0,nan,9.0274,0.6295,122.5872,122.5872,0.0,nan,110.9598,1.5366,1.4565,1.4879,1542.5919,0.6295,6.3662,nan,0.0389,0.0244,0.0244,19214.0801,2.3554,1.2976,1.2976,1.6837,-66.3501,292.3345,1.0,1.0,-1392.062,160.076,84.796,0.0244,2.3554,14.0
1542.7444,5995.8877,5995887.5,nan,9.0337,0.6133,120.8344,120.8344,0.0,nan,111.9109,1.5739,1.4929,1.525,1542.7444,0.6133,6.5065,nan,0.0286,0.0246,0.0246,19671.5469,2.377,1.3297,1.3297,1.7682,-66.4283,292.1778,1.0,1.0,-1392.2004,160.0837,84.727,0.0246,2.377,14.0
1542.8968,6288.3892,6288389.0,nan,9.0454,0.5716,118.1124,118.1124,0.0,nan,114.5633,1.6862,1.5954,1.6307,1542.8967,0.5716,6.6557,nan,0.0087,0.0249,0.0249,20631.1973,2.4368,1.4217,1.4217,2.0213,-66.5153,291.9785,1.0,1.0,-1392.3389,160.0915,84.528,0.0249,2.4368,14.0
1543.0492,6610.104,6610104.0,nan,9.0494,0.5509,115.6792,115.6792,0.0,nan,112.866,1.8672,1.7567,1.7978,1543.0492,0.5509,6.787,nan,0.0013,0.0283,0.0283,21686.6934,2.5087,1.5673,1.5673,2.4565,-66.4751,291.8224,1.0,1.0,-1392.4773,160.0992,82.623,0.0283,2.5087,14.0
1543.2016,6725.6968,6725697.0,nan,9.0509,0.5449,114.7561,114.7561,0.0,nan,107.9911,2.0785,1.9407,1.989,1543.2015,0.5449,6.6342,nan,0.0,0.0313,0.0313,22065.9355,2.5322,1.734,1.734,3.0067,-66.4014,291.8126,1.0,1.0,-1392.6157,160.1069,81.016,0.0313,2.5322,14.0
1543.354,6587.1064,6587106.5,nan,9.0557,0.5242,115.116,115.116,0.0,nan,106.4612,2.118,1.975,2.0235,1543.354,0.5242,6.1764,nan,0.0011,0.0411,0.0411,21611.2422,2.4878,1.7644,1.7644,3.1132,-66.4917,291.91,1.0,1.0,-1392.7541,160.1146,75.017,0.0411,2.4878,14.0
1543.5064,6376.48,6376480.0,nan,9.0567,0.5085,115.7589,115.7589,0.0,nan,110.0702,1.9107,1.796,1.8353,1543.5063,0.5085,5.8039,nan,0.0001,0.0471,0.0471,20920.2109,2.4217,1.6008,1.6008,2.5626,-66.9259,291.9173,1.0,1.0,-1392.8926,160.1223,71.197,0.0471,2.4217,14.0
1543.6588,6178.54,6178540.0,nan,9.0451,0.5122,117.3412,117.3412,0.0,nan,114.3097,1.6921,1.6039,1.6349,1543.6587,0.5122,5.7389,nan,0.0042,0.0426,0.0426,20270.8008,2.3786,1.4261,1.4261,2.0337,-67.5012,291.7448,1.0,1.0,-1393.031,160.13,73.771,0.0426,2.3786,14.0
1543.8112,6043.0918,6043091.5,nan,9.033,0.5208,119.5224,119.5224,0.0,nan,115.7122,1.6257,1.5452,1.5738,1543.8112,0.5208,5.9584,nan,0.0117,0.0426,0.0426,19826.416,2.3697,1.3725,1.3725,1.8837,-67.7471,291.5026,1.0,1.0,-1393.1694,160.1377,73.666,0.0426,2.3697,14.0
1543.9636,6335.7075,6335707.5,nan,9.0308,0.524,115.1857,115.1857,0.0,nan,114.6245,1.6631,1.577,1.6071,1543.9635,0.524,6.4252,nan,0.0084,0.043,0.043,20786.4414,2.3943,1.4013,1.4013,1.9637,-67.6431,291.3598,1.0,1.0,-1393.3079,160.1455,73.444,0.043,2.3943,14.0
1544.116,6634.6045,6634604.5,nan,9.0346,0.5077,113.0607,113.0607,0.0,nan,112.2237,1.7231,1.6256,1.6579,1544.116,0.5077,7.0869,nan,0.0025,0.0525,0.0525,21767.0762,2.461,1.4456,1.4456,2.0897,-67.6372,291.3177,1.0,1.0,-1393.4463,160.1532,67.711,0.0525,2.461,14.0
1544.2684,7020.3389,7020339.0,nan,9.0389,0.4739,111.3769,111.3769,0.0,nan,107.1812,1.8316,1.7142,1.7506,1544.2683,0.4739,7.5447,nan,0.3167,0.0696,0.0696,23032.6074,2.5653,1.5263,1.5263,2.3297,-67.8334,291.3405,1.0,1.0,-1393.5847,160.1609,57.444,0.0696,2.5653,14.0
1544.4208,7208.5273,7208527.0,nan,9.0415,0.4503,111.3487,111.3487,0.0,nan,100.0827,2.0499,1.896,1.9414,1544.4208,0.4503,7.1325,nan,0.499,0.0579,0.0579,23650.0234,2.6334,1.6925,1.6925,2.8645,-67.9816,291.4608,1.0,1.0,-1393.7231,160.1686,55.672,0.0579,2.6334,14.0
1544.5732,6950.0552,6950055.0,nan,9.0414,0.4564,113.0996,113.0996,0.0,nan,95.7422,2.2022,2.0219,2.0745,1544.5731,0.4564,6.1409,nan,0.6222,0.0673,0.0673,22802.0176,2.5789,1.8087,1.8087,3.2713,-68.0962,291.6127,1.0,1.0,-1393.8616,160.1763,56.447,0.0673,2.5789,14.0
1544.7256,6412.0166,6412016.5,nan,9.0462,0.4827,116.7668,116.7668,0.0,nan,97.3029,2.0684,1.9126,1.9603,1544.7256,0.4827,5.6438,nan,0.1013,0.0601,0.0601,21036.7988,2.4564,1.7096,1.7096,2.9229,-68.1436,291.6766,1.0,1.0,-1394.0,160.184,63.648,0.0601,2.4564,14.0
1544.878,6216.3384,6216338.5,nan,9.0549,0.4875,117.6672,117.6672,0.0,nan,102.9429,1.8001,1.688,1.7253,1544.8779,0.4875,5.6609,nan,0.0101,0.0446,0.0446,20394.8105,2.3998,1.505,1.505,2.265,-68.1013,291.6703,1.0,1.0,-1394.1384,160.1917,72.802,0.0446,2.3998,14.0
1545.0304,6146.4775,6146477.5,nan,9.0584,0.4751,119.5352,119.5352,0.0,nan,107.6753,1.6635,1.5746,1.6068,1545.0304,0.4751,5.6968,nan,0.0265,0.052,0.052,20165.6074,2.4105,1.4014,1.4014,1.9639,-68.0895,291.711,1.0,1.0,-1394.2769,160.1994,68.145,0.052,2.4105,14.0
1545.1828,6204.1724,6204172.5,nan,9.0524,0.4855,120.2413,120.2413,0.0,nan,108.0471,1.6844,1.5985,1.6311,1545.1827,0.4855,5.5736,nan,0.0319,0.056,0.056,20354.8965,2.4475,1.4223,1.4223,2.0229,-68.2234,291.7501,1.0,1.0,-1394.4152,160.2072,65.837,0.056,2.4475,14.0
1545.3352,6270.3706,6270370.5,nan,9.0432,0.5125,119.808,119.808,0.0,nan,106.4702,1.7575,1.6655,1.6995,1545.3352,0.5125,5.5769,nan,0.0028,0.0424,0.0424,20572.082,2.4647,1.4818,1.4818,2.1958,-68.4896,291.7729,1.0,1.0,-1394.5536,160.2149,74.245,0.0424,2.4647,14.0
1545.4876,6243.6104,6243610.0,nan,9.0384,0.5267,120.3996,120.3996,0.0,nan,106.3713,1.767,1.6711,1.7033,1545.4875,0.5267,5.7994,nan,0.0,0.0361,0.0361,20484.2852,2.4663,1.4853,1.4853,2.206,-68.6539,291.86,1.0,1.0,-1394.692,160.2226,78.076,0.0361,2.4663,14.0
1545.64,6377.9912,6377991.5,nan,9.0395,0.5383,119.6215,119.6215,0.0,nan,106.7745,1.811,1.7049,1.7357,1545.6399,0.5383,6.3273,nan,0.0,0.0281,0.0281,20925.168,2.5031,1.5135,1.5135,2.2906,-68.5578,292.0378,1.0,1.0,-1394.8304,160.2303,82.951,0.0281,2.5031,14.0
1545.7924,6333.4448,6333445.0,nan,9.0438,0.5535,123.8942,123.8942,0.0,nan,103.5105,2.0539,1.9125,1.9477,1545.7924,0.5535,6.8757,nan,0.0004,0.0295,0.0295,20779.0195,2.5744,1.6979,1.6979,2.8829,-68.3164,292.2825,1.0,1.0,-1394.9689,160.238,82.261,0.0295,2.5744,14.0
1545.9448,6759.498,6759498.0,nan,9.048,0.5527,116.5135,116.5135,0.0,nan,97.1372,2.3967,2.2014,2.2435,1545.9447,0.5527,6.7544,nan,0.0021,0.0304,0.0304,22176.832,2.5839,1.9557,1.9557,3.8246,-67.9942,292.5898,1.0,1.0,-1395.1073,160.2457,81.777,0.0304,2.5839,14.0
1546.0972,6420.5513,6420551.0,nan,9.0557,0.5392,117.3332,117.3332,0.0,nan,94.3629,2.3436,2.1605,2.1972,1546.0972,0.5392,6.2251,nan,0.0004,0.0328,0.0328,21064.8008,2.4716,1.9161,1.9161,3.6713,-67.4493,292.9517,1.0,1.0,-1395.2457,160.2534,80.334,0.0328,2.4716,14.0
1546.2496,6112.0337,6112034.0,nan,9.0578,0.5397,119.9695,119.9695,0.0,nan,100.4948,1.8586,1.7485,1.7704,1546.2495,0.5397,5.81,nan,0.0012,0.0289,0.0289,20052.6035,2.4057,1.5447,1.5447,2.3862,-66.8995,293.2713,1.0,1.0,-1395.3842,160.2612,82.555,0.0289,2.4057,14.0
1546.402,5687.4058,5687406.0,nan,9.0476,0.5522,125.9361,125.9361,0.0,nan,112.0717,1.5531,1.481,1.496,1546.402,0.5522,5.5444,nan,0.0094,0.0253,0.0253,18659.4688,2.3499,1.3051,1.3051,1.7033,-66.6708,293.4612,1.0,1.0,-1395.5226,160.2689,84.337,0.0253,2.3499,14.0
1546.5544,5524.8696,5524869.5,nan,9.0358,0.5539,128.0135,128.0135,0.0,nan,120.471,1.5434,1.477,1.4917,1546.5543,0.5539,5.3974,nan,0.0135,0.0233,0.0233,18126.2129,2.3204,1.3008,1.3008,1.692,-66.6228,293.5107,1.0,1.0,-1395.661,160.2766,85.337,0.0233,2.3204,14.0
