DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,BIT,CALI,CALI_1,NPHI,DT,FACIES,FLD1,GR,M2R2,LLS,LLD,DEPTH_1,NPHI_1,PEF,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI_MODELLING,TDVSS,ZCOR,RHOB_1,ZLT
1596.1616,2549.9563,2549956.25,nan,0.2159,8.7021,9.0021,0.6146,148.5776,3.0,nan,18.265,72.2147,85.7791,85.7858,1596.1616,0.6146,1.5323,0.0,8365.998,1.243,85.7858,7359.2031,142.7797,1.0,-1515.4416,-0.0009,1.243,19.0
1596.314,2559.5698,2559569.75,nan,0.2159,8.7038,9.0038,0.6262,148.0791,3.0,nan,17.7062,72.5643,86.3939,86.4475,1596.314,0.6262,1.547,0.0,8397.5391,1.2435,86.4475,7473.1704,142.5562,1.0,-1515.594,0.0007,1.2435,19.0
1596.4664,2556.9968,2556996.75,nan,0.2159,8.7116,9.0116,0.658,147.8109,3.0,nan,16.657,70.9356,84.7213,84.7936,1596.4664,0.658,1.5622,0.0,8389.0977,1.24,84.7936,7189.9551,142.2038,1.0,-1515.7465,-0.0011,1.24,19.0
1596.6188,2550.2566,2550256.75,nan,0.2159,8.7299,9.0299,0.6806,147.843,3.0,nan,15.9893,69.2334,82.8601,82.9323,1596.6188,0.6806,1.5803,0.0,8366.9834,1.237,82.9323,6877.7656,141.8454,1.0,-1515.8988,-0.0031,1.237,19.0
1596.7712,2551.9321,2551932.25,nan,0.2159,8.7583,9.0583,0.6684,148.0087,3.0,nan,16.0889,69.3875,83.6433,83.7042,1596.7712,0.6684,1.5933,0.0,8372.4805,1.2392,83.7042,7006.3931,141.5901,1.0,-1516.0513,-0.0007,1.2392,19.0
1596.9236,2555.2083,2555208.25,nan,0.2159,8.7912,9.0912,0.635,148.3438,3.0,nan,16.5017,70.1159,85.3376,85.3611,1596.9236,0.635,1.5951,0.0,8383.2285,1.2436,85.3611,7286.5171,141.4544,1.0,-1516.2036,0.0032,1.2436,19.0
1597.076,2552.4988,2552499.0,nan,0.2159,8.8184,9.1184,0.6003,148.549,3.0,nan,16.9085,67.3004,82.0136,81.9684,1597.076,0.6003,1.5915,0.0,8374.3398,1.244,81.9684,6718.8184,141.4109,1.0,-1516.356,0.0024,1.244,19.0
1597.2285,2546.863,2546863.0,nan,0.2159,8.8307,9.1307,0.5671,148.5187,3.0,nan,17.2756,63.706,77.3991,77.3098,1597.2285,0.5671,1.5926,0.0,8355.8506,1.241,77.3098,5976.8052,141.3931,1.0,-1516.5084,-0.002,1.241,19.0
1597.3808,2542.4395,2542439.5,nan,0.2159,8.8328,9.1328,0.5595,148.5973,3.0,nan,17.5099,63.6542,77.5596,77.4828,1597.3809,0.5595,1.5959,0.0,8341.3369,1.2395,77.4828,6003.585,141.3222,1.0,-1516.6608,-0.0043,1.2395,19.0
1597.5333,2541.9719,2541972.0,nan,0.2159,8.8355,9.1355,0.585,148.6606,3.0,nan,16.9191,67.9215,83.8344,83.8141,1597.5333,0.585,1.5946,0.0,8339.8027,1.2398,83.8141,7024.8037,141.2211,1.0,-1516.8132,-0.0038,1.2398,19.0
1597.6856,2542.668,2542668.0,nan,0.2159,8.8393,9.1393,0.6328,148.7038,3.0,nan,15.7885,70.7209,88.1531,88.1666,1597.6857,0.6328,1.5965,0.0,8342.0869,1.2405,88.1666,7773.3501,141.1689,1.0,-1516.9656,-0.0024,1.2405,19.0
1597.838,2542.0891,2542089.0,nan,0.2159,8.8406,9.1406,0.6711,148.8096,3.0,nan,15.3852,69.1192,86.2888,86.2822,1597.838,0.6711,1.6058,0.0,8340.1875,1.2411,86.2822,7444.6187,141.1667,1.0,-1517.118,-0.0009,1.2411,19.0
1597.9904,2540.6184,2540618.5,nan,0.2159,8.8397,9.1397,0.697,148.7398,3.0,nan,15.6584,65.4161,81.4927,81.484,1597.9904,0.697,1.6164,0.0,8335.3623,1.2398,81.484,6639.6426,141.1568,1.0,-1517.2704,-0.002,1.2398,19.0
1598.1428,2537.1196,2537119.75,nan,0.2159,8.8361,9.1361,0.7112,148.5124,3.0,nan,15.6907,66.547,83.5847,84.2916,1598.1428,0.7112,1.6293,0.0,8323.8838,1.2362,84.2916,7105.0742,141.1373,1.0,-1517.4229,-0.0058,1.2362,19.0
1598.2952,2535.6833,2535683.5,nan,0.2159,8.8334,9.1334,0.698,148.3441,3.0,nan,15.6628,71.6755,90.7958,92.9453,1598.2952,0.698,1.6403,0.0,8319.1709,1.2341,92.9453,8638.8281,141.1832,1.0,-1517.5752,-0.0077,1.2341,19.0
1598.4476,2536.3347,2536334.75,nan,0.2159,8.836,9.136,0.6427,148.3661,3.0,nan,15.9929,76.7394,97.2896,101.3308,1598.4476,0.6427,1.6459,0.0,8321.3086,1.2346,101.3308,10267.9316,141.3468,1.0,-1517.7277,-0.0064,1.2346,19.0
1598.6,2526.4734,2526473.5,nan,0.2159,8.8386,9.1386,0.5859,148.6074,3.0,nan,16.353,79.6226,101.0307,107.0709,1598.6,0.5859,1.6869,0.0,8288.9551,1.2318,107.0709,11464.1777,141.6166,1.0,-1517.88,-0.0067,1.2318,19.0
1598.7524,2496.144,2496144.0,nan,0.2159,8.8376,9.1376,0.5768,148.8867,3.0,nan,16.3052,79.0366,100.8762,108.628,1598.7524,0.5768,1.8373,0.0,8189.4487,1.2193,108.628,11800.042,141.9192,1.0,-1518.0325,-0.0126,1.2193,19.0
1598.9048,2459.2935,2459293.5,nan,0.2159,8.8375,9.1375,0.6194,149.0107,3.0,nan,15.7668,75.7826,97.4711,106.3922,1598.9048,0.6194,2.0648,0.0,8068.5479,1.2023,106.3922,11319.2998,142.2193,1.0,-1518.1848,-0.0214,1.2023,19.0
1599.0572,2439.9851,2439985.25,nan,0.2159,8.8398,9.1398,0.6739,149.0656,3.0,nan,15.4971,73.248,95.1325,105.4218,1599.0573,0.6739,2.2481,0.0,8005.2007,1.1933,105.4218,11113.7559,142.5922,1.0,-1518.3372,-0.0247,1.1933,19.0
1599.2097,2443.6594,2443659.5,nan,0.2159,8.8416,9.1416,0.6745,149.1533,3.0,nan,15.4812,71.7436,94.0132,105.9571,1599.2097,0.6745,2.3399,0.0,8017.2559,1.1958,105.9571,11226.9072,143.0661,1.0,-1518.4896,-0.0189,1.1958,19.0
1599.362,2449.531,2449531.0,nan,0.2159,8.8401,9.1401,0.6244,149.0695,3.0,nan,15.2695,69.9588,92.0646,105.448,1599.3621,0.6244,2.4104,0.0,8036.5195,1.198,105.448,11119.2803,143.5929,1.0,-1518.642,-0.0129,1.198,19.0
1599.5145,2438.803,2438803.0,nan,0.2159,8.8377,9.1376,0.606,148.8254,3.0,nan,15.3335,67.9509,89.4034,103.4957,1599.5145,0.606,2.4877,0.0,8001.3223,1.1908,103.4957,10711.3594,144.1695,1.0,-1518.7944,-0.0165,1.1908,19.0
1599.6668,2420.9329,2420933.0,nan,0.2159,8.8384,9.1384,0.6362,148.5768,3.0,nan,16.0361,66.6542,87.6312,102.5616,1599.6669,0.6362,2.4897,0.0,7942.6934,1.1801,102.5616,10518.8818,144.7948,1.0,-1518.9468,-0.0276,1.1801,19.0
1599.8192,2416.9639,2416963.75,nan,0.2159,8.8408,9.1408,0.6673,148.3542,3.0,nan,16.3643,67.1015,88.0613,104.3719,1599.8192,0.6673,2.3988,0.0,7929.6714,1.1764,104.3719,10893.4941,145.3742,1.0,-1519.0992,-0.0351,1.1764,19.0
1599.9716,2425.9434,2425943.5,nan,0.2159,8.8394,9.1394,0.6762,148.3579,3.0,nan,16.2879,69.9837,91.4617,110.0318,1599.9716,0.6762,2.33,0.0,7959.1318,1.1808,110.0318,12106.9971,145.8652,1.0,-1519.2516,-0.0335,1.1808,19.0
1600.124,2433.457,2433457.0,nan,0.2159,8.8362,9.1362,0.6863,148.6388,3.0,nan,16.6793,74.8733,97.179,118.7266,1600.124,0.6863,2.3533,0.0,7983.7827,1.1867,118.7266,14096.0059,146.3374,1.0,-1519.4041,-0.0271,1.1867,19.0
1600.2764,2435.9739,2435973.75,nan,0.2159,8.8362,9.1362,0.6949,148.9357,3.0,nan,17.1612,79.3924,102.1853,126.5087,1600.2764,0.6949,2.3961,0.0,7992.04,1.1903,126.5087,16004.4502,146.8861,1.0,-1519.5564,-0.0222,1.1903,19.0
1600.4288,2436.0466,2436046.75,nan,0.2159,8.8374,9.1374,0.7009,149.1064,3.0,nan,17.0077,81.9175,104.9466,131.4226,1600.4288,0.7009,2.4102,0.0,7992.2793,1.1917,131.4226,17271.9023,147.5049,1.0,-1519.7089,-0.0206,1.1917,19.0
1600.5812,2434.0056,2434005.5,nan,0.2159,8.8384,9.1384,0.6963,149.269,3.0,nan,16.4353,81.8114,104.6628,132.2287,1600.5812,0.6963,2.419,0.0,7985.5825,1.192,132.2287,17484.4297,148.1116,1.0,-1519.8612,-0.0202,1.192,19.0
1600.7336,2429.522,2429522.0,nan,0.2159,8.8421,9.1421,0.6675,149.5194,3.0,nan,15.7027,81.0797,103.6964,132.0163,1600.7336,0.6675,2.4374,0.0,7970.8726,1.1918,132.0163,17428.3027,148.7273,1.0,-1520.0137,-0.0194,1.1918,19.0
1600.886,2423.8972,2423897.25,nan,0.2159,8.8465,9.1465,0.6388,149.7909,3.0,nan,14.9162,80.8551,103.2437,132.2115,1600.886,0.6388,2.4538,0.0,7952.4185,1.1912,132.2115,17479.8809,149.4915,1.0,-1520.166,-0.0185,1.1912,19.0
1601.0384,2419.375,2419375.0,nan,0.2159,8.8468,9.1468,0.6347,150.0205,3.0,nan,14.7811,80.9125,103.2329,132.6879,1601.0385,0.6347,2.4549,0.0,7937.582,1.1908,132.6879,17606.0781,150.4599,1.0,-1520.3184,-0.0186,1.1908,19.0
1601.1909,2416.1174,2416117.5,nan,0.2159,8.845,9.145,0.6448,150.248,3.0,nan,15.7807,80.5507,102.576,131.5111,1601.1909,0.6448,2.4572,0.0,7926.895,1.191,131.5111,17295.168,151.5713,1.0,-1520.4708,-0.0193,1.191,19.0
1601.3432,2414.6746,2414674.5,nan,0.2159,8.8423,9.1423,0.6367,150.3504,3.0,nan,17.635,79.4659,99.5596,124.7331,1601.3433,0.6367,2.4636,0.0,7922.1602,1.1911,124.7331,15558.3467,152.7576,1.0,-1520.6232,-0.02,1.1911,19.0
1601.4957,2414.9358,2414935.75,nan,0.2159,8.8351,9.1351,0.6235,150.271,3.0,nan,19.43,78.408,96.9203,118.7848,1601.4957,0.6235,2.4627,0.0,7923.0181,1.1906,118.7848,14109.8281,153.9545,1.0,-1520.7756,-0.0204,1.1906,19.0
1601.648,2414.4919,2414492.0,nan,0.2159,8.827,9.127,0.6382,150.0588,3.0,nan,19.785,77.5637,95.0974,114.5183,1601.6481,0.6382,2.462,0.0,7921.5615,1.1887,114.5183,13114.4414,155.1509,1.0,-1520.928,-0.022,1.1887,19.0
1601.8004,2414.6567,2414656.75,nan,0.2159,8.8262,9.1262,0.6422,149.6825,3.0,nan,18.1796,76.8036,93.1297,109.7308,1601.8004,0.6422,2.4806,0.0,7922.1025,1.1858,109.7308,12040.8477,156.4201,1.0,-1521.0804,-0.0239,1.1858,19.0
1601.9528,2413.3931,2413393.25,nan,0.2159,8.8353,9.1353,0.6059,149.4325,3.0,nan,15.6853,76.1787,91.4148,105.5303,1601.9528,0.6059,2.5245,0.0,7917.9565,1.1832,105.5303,11136.6436,157.8035,1.0,-1521.2328,-0.0245,1.1832,19.0
1602.1052,2411.0657,2411065.75,nan,0.2159,8.8446,9.1446,0.5908,149.3492,3.0,nan,14.2278,75.1428,87.3526,99.291,1602.1052,0.5908,2.5655,0.0,7910.3208,1.1814,99.291,9858.7031,159.2595,1.0,-1521.3853,-0.0243,1.1814,19.0
1602.2576,2409.8923,2409892.5,nan,0.2159,8.8481,9.1481,0.6227,149.1816,3.0,nan,14.4057,73.1576,81.7511,91.911,1602.2576,0.6227,2.5807,0.0,7906.4712,1.1795,91.911,8447.6328,160.7798,1.0,-1521.5376,-0.0251,1.1795,19.0
1602.41,2402.885,2402885.0,nan,0.2159,8.8489,9.1489,0.6383,149.2488,3.0,nan,15.5461,70.2883,76.7354,86.101,1602.41,0.6383,2.5796,0.0,7883.4805,1.1766,86.101,7413.3818,162.3906,1.0,-1521.6901,-0.0274,1.1766,19.0
1602.5624,2392.2263,2392226.25,nan,0.2159,8.8527,9.1527,0.6171,149.3022,3.0,nan,16.2194,66.8564,69.6588,77.0792,1602.5624,0.6171,2.5737,0.0,7848.5112,1.1718,77.0792,5941.2031,164.108,1.0,-1521.8424,-0.0318,1.1718,19.0
1602.7148,2387.6104,2387610.5,nan,0.2159,8.8546,9.1545,0.6049,148.6717,3.0,nan,16.2532,63.958,66.4091,73.2984,1602.7148,0.6049,2.5487,0.0,7833.3677,1.1646,73.2984,5372.6558,165.9597,1.0,-1521.9949,-0.0414,1.1646,19.0
1602.8672,2388.6687,2388668.75,nan,0.2159,8.8501,9.1501,0.6051,147.8785,3.0,nan,16.3691,57.8447,55.6599,61.1703,1602.8672,0.6051,2.5015,0.0,7836.8394,1.1589,61.1703,3741.8057,167.9678,1.0,-1522.1472,-0.0517,1.1589,19.0
1603.0196,2416.9036,2416903.5,nan,0.2159,8.8416,9.1416,0.5935,146.668,3.0,nan,16.6323,49.1365,44.7132,50.167,1603.0197,0.5935,2.5147,0.0,7929.4731,1.163,50.167,2516.7278,170.1393,1.0,-1522.2996,-0.0515,1.163,19.0
1603.1721,2477.1794,2477179.25,nan,0.2159,8.8379,9.1379,0.5873,144.7849,3.0,nan,16.9397,38.757,35.5271,39.8685,1603.1721,0.5873,2.6223,0.0,8127.229,1.1767,39.8685,1589.4973,172.5033,1.0,-1522.452,-0.0466,1.1767,19.0
1603.3244,2570.1995,2570199.5,nan,0.2159,8.8421,9.1421,0.6103,142.6282,3.0,nan,18.1434,27.2003,26.2288,28.8323,1603.3245,0.6103,2.7883,0.0,8432.4131,1.2027,28.8323,831.3015,175.1437,1.0,-1522.6044,-0.0555,1.2027,19.0
1603.4769,2809.635,2809635.0,nan,0.2159,8.8495,9.1495,0.6246,139.9116,3.0,nan,23.9045,17.4675,17.7802,19.1348,1603.4769,0.6246,3.0522,0.0,9217.9619,1.2897,19.1348,366.1406,178.1664,1.0,-1522.7568,-0.0582,1.2897,19.0
1603.6292,3360.5085,3360508.5,nan,0.2159,8.8564,9.1564,0.6007,135.7606,3.0,nan,40.0448,8.6534,8.8471,9.2357,1603.6293,0.6007,3.5316,0.0,11025.29,1.4968,9.2357,85.2981,181.6352,1.0,-1522.9092,-0.0377,1.4968,19.0
1603.7816,4372.6611,4372661.0,nan,0.2159,8.8617,9.1617,0.5641,127.5826,3.0,nan,63.6881,4.585,4.6655,4.778,1603.7816,0.5641,4.2696,0.0,14346.001,1.8303,4.778,22.8293,185.4461,1.0,-1523.0616,-0.0029,1.8303,19.0
1603.934,5717.6714,5717671.5,nan,0.2159,8.8631,9.1631,0.5262,117.5344,3.0,nan,82.0913,3.1457,3.2105,3.2642,1603.934,0.5262,4.906,0.0,18758.7637,2.2048,3.2642,10.655,189.131,1.0,-1523.214,0.0459,2.2048,19.0
1604.0864,6780.4175,6780417.5,nan,0.2159,8.86,9.16,0.4903,110.2472,3.0,nan,88.5155,2.6996,2.764,2.792,1604.0864,0.4903,5.0155,0.0,22245.4648,2.4525,2.792,7.7953,191.9924,1.0,-1523.3665,0.0717,2.4525,19.0
1604.2388,7188.4258,7188425.5,nan,0.2159,8.8542,9.1542,0.4747,107.2037,3.0,nan,89.1051,2.6147,2.6856,2.6981,1604.2388,0.4747,4.8183,0.0,23584.0742,2.5283,2.6981,7.2797,193.7429,1.0,-1523.5188,0.0704,2.5283,19.0
1604.3912,7123.8784,7123878.5,nan,0.2159,8.8499,9.1499,0.4771,107.8456,3.0,nan,90.387,2.5785,2.6604,2.6604,1604.3912,0.4771,4.5331,0.0,23372.3047,2.5206,2.6604,7.0777,194.673,1.0,-1523.6713,0.0823,2.5206,19.0
1604.5436,6933.5137,6933514.0,nan,0.2159,8.8518,9.1518,0.4803,109.1053,0.0,nan,92.5896,2.478,2.5696,2.5602,1604.5436,0.4803,4.2163,0.0,22747.748,2.4819,2.5602,6.5546,195.1633,1.0,-1523.8236,0.0898,2.4819,20.0
1604.696,6816.7354,6816735.5,nan,0.2159,8.8598,9.1598,0.4872,108.7432,0.0,nan,94.4544,2.3902,2.4918,2.4743,1604.696,0.4872,4.1031,0.0,22364.6172,2.432,2.4743,6.1222,195.4165,1.0,-1523.9761,0.0737,2.432,20.0
1604.8484,6752.0996,6752099.5,nan,0.2159,8.8675,9.1675,0.4967,108.0101,0.0,nan,95.7606,2.3707,2.4825,2.4572,1604.8484,0.4967,4.4517,0.0,22152.5566,2.3927,2.4572,6.0378,195.5463,1.0,-1524.1284,0.055,2.3927,20.0
1605.0008,6617.5898,6617590.0,nan,0.2159,8.8723,9.1723,0.5057,109.487,0.0,nan,95.2223,2.4504,2.5719,2.5373,1605.0009,0.5057,5.0614,0.0,21711.2539,2.3771,2.5373,6.4379,195.557,1.0,-1524.2808,0.0505,2.3771,20.0
1605.1533,6428.9434,6428943.5,nan,0.2159,8.8782,9.1782,0.5203,112.9747,0.0,nan,90.7084,2.6675,2.7975,2.7511,1605.1533,0.5203,5.3725,0.0,21092.334,2.3829,2.7511,7.5686,195.4323,1.0,-1524.4332,0.0454,2.3829,20.0
1605.3056,6369.2041,6369204.0,nan,0.2159,8.883,9.183,0.5358,115.3647,0.0,nan,84.403,2.9164,3.046,2.9869,1605.3057,0.5358,5.1628,0.0,20896.3379,2.4107,2.9869,8.9216,195.2499,1.0,-1524.5856,0.0271,2.4107,20.0
1605.4581,6428.5483,6428548.0,nan,0.2159,8.8874,9.1874,0.5349,115.6937,0.0,nan,81.0637,2.9887,3.101,3.0329,1605.4581,0.5349,4.7077,0.0,21091.0371,2.4401,3.0329,9.1985,195.068,1.0,-1524.738,0.0065,2.4401,20.0
1605.6104,6456.4766,6456477.0,nan,0.2159,8.9053,9.2053,0.5236,115.0941,0.0,nan,82.9494,2.9137,2.9988,2.9264,1605.6105,0.5236,4.3648,0.0,21182.666,2.438,2.9264,8.5638,194.8478,1.0,-1524.8904,0.0047,2.438,20.0
1605.7628,6401.4102,6401410.5,nan,0.2159,8.9341,9.2341,0.5069,114.5605,0.0,nan,87.477,2.8798,2.9386,2.8656,1605.7628,0.5069,4.365,0.0,21002.002,2.406,2.8656,8.2117,194.5814,1.0,-1525.0428,0.0169,2.406,20.0
1605.9152,6323.2788,6323279.0,nan,0.2159,8.9515,9.2514,0.4912,114.9686,0.0,nan,90.2661,2.9716,3.0115,2.9328,1605.9152,0.4912,4.6999,0.0,20745.666,2.3851,2.9328,8.6013,194.3143,1.0,-1525.1952,0.0283,2.3851,20.0
1606.0676,6325.2969,6325297.0,nan,0.2159,8.9553,9.2553,0.4985,115.9294,0.0,nan,89.5111,3.1268,3.151,3.0652,1606.0676,0.4985,5.0947,0.0,20752.2871,2.4058,3.0652,9.3955,194.0431,1.0,-1525.3477,0.0345,2.4058,20.0
1606.22,6432.0132,6432013.0,nan,0.2159,8.9689,9.2689,0.5236,116.2095,0.0,nan,87.9052,3.1957,3.2057,3.1191,1606.22,0.5236,5.1455,0.0,21102.4062,2.4523,3.1191,9.7288,193.7831,1.0,-1525.5,0.0307,2.4523,20.0
1606.3724,6502.0635,6502063.5,nan,0.2159,8.9946,9.2946,0.5429,116.3404,0.0,nan,89.2871,3.1432,3.1424,3.0628,1606.3724,0.5429,4.9327,0.0,21332.2285,2.4818,3.0628,9.3807,193.5983,1.0,-1525.6525,0.0189,2.4818,20.0
1606.5248,6553.2095,6553209.5,nan,0.2159,9.0043,9.3043,0.5423,115.651,0.0,nan,93.0681,3.0552,3.0484,2.9782,1606.5248,0.5423,5.1608,0.0,21500.0312,2.4865,2.9782,8.8697,193.4484,1.0,-1525.8048,0.0249,2.4865,20.0
1606.6772,6752.9546,6752954.5,nan,0.2159,9.0088,9.3088,0.5149,113.3721,0.0,nan,94.6262,2.9829,2.9739,2.9128,1606.6772,0.5149,5.852,0.0,22155.3633,2.5118,2.9128,8.4844,193.2342,1.0,-1525.9573,0.0521,2.5118,20.0
1606.8297,6988.9072,6988907.5,nan,0.2159,9.0745,9.3745,0.4825,110.9314,0.0,nan,93.092,2.9836,2.9736,2.9188,1606.8297,0.4825,6.0432,0.0,22929.4863,2.5436,2.9188,8.5194,192.9533,1.0,-1526.1096,0.054,2.5436,20.0
1606.982,7202.0552,7202055.5,nan,0.2159,9.1464,9.4464,0.4749,107.5129,0.0,nan,93.7755,3.1856,3.1733,3.1185,1606.9821,0.4749,5.4614,0.0,23628.791,2.5404,3.1185,9.725,192.6028,1.0,-1526.262,0.0244,2.5404,20.0
1607.1345,7257.8418,7257842.0,nan,0.2159,9.0744,9.3744,0.4923,104.8891,0.0,nan,98.7959,3.6251,3.6089,3.5482,1607.1345,0.4923,5.0091,0.0,23811.8184,2.4976,3.5482,12.5897,192.133,1.0,-1526.4144,0.0099,2.4976,20.0
1607.2868,7126.1328,7126132.5,nan,0.2159,8.8969,9.1969,0.5115,104.3512,2.0,nan,103.9684,4.1156,4.0978,4.0336,1607.2869,0.5115,4.9509,0.0,23379.7012,2.4397,4.0336,16.2699,191.5348,1.0,-1526.5668,0.0298,2.4397,20.0
1607.4393,7012.9497,7012949.5,nan,0.2159,8.7847,9.0847,0.5163,104.7706,2.0,nan,106.6854,4.451,4.4382,4.3794,1607.4393,0.5163,5.0417,0.0801,23008.3652,2.4106,4.3794,19.1791,190.8611,0.8734,-1526.7192,0.0458,2.4106,20.0
1607.5916,6906.0845,6906084.5,nan,0.2159,8.7701,9.0701,0.5099,107.2348,2.0,nan,107.0097,4.6379,4.6374,4.5909,1607.5917,0.5099,5.2849,0.1612,22657.7559,2.4297,4.5909,21.0764,190.1843,0.7387,-1526.8716,0.0449,2.4297,20.0
1607.744,6909.6587,6909658.5,nan,0.2159,8.7753,9.0753,0.5006,109.6849,2.0,nan,103.0915,4.8696,4.8802,4.8463,1607.744,0.5006,5.6753,0.165,22669.4844,2.4865,4.8463,23.4866,189.5521,0.7178,-1527.024,0.0461,2.4865,20.0
1607.8964,7294.1133,7294113.5,nan,0.2159,8.7767,9.0767,0.4918,106.6073,2.0,nan,95.1572,5.2587,5.2871,5.2636,1607.8964,0.4918,5.9467,0.1698,23930.8184,2.5512,5.2636,27.7055,188.9096,0.6921,-1527.1764,0.0594,2.5512,20.0
1608.0488,7813.2642,7813264.5,nan,0.2159,8.7753,9.0753,0.4876,101.0062,2.0,nan,87.9666,5.6681,5.7108,5.699,1608.0488,0.4876,5.7823,0.1741,25634.0703,2.5892,5.699,32.4786,188.1882,0.6694,-1527.3289,0.0442,2.5892,20.0
1608.2012,8041.6636,8041663.5,nan,0.2159,8.7713,9.0713,0.4826,97.5196,2.0,nan,86.4667,5.8164,5.8689,5.8708,1608.2012,0.4826,5.2836,0.1756,26383.4102,2.5729,5.8708,34.4663,187.4299,0.6612,-1527.4812,-0.0067,2.5729,20.0
1608.3536,7838.1841,7838184.0,nan,0.2159,8.7665,9.0665,0.471,97.5236,2.0,nan,90.6221,5.5755,5.631,5.6436,1608.3536,0.471,4.8172,0.1736,25715.8281,2.5079,5.6436,31.8502,186.7292,0.6717,-1527.6337,-0.0224,2.5079,20.0
1608.506,7290.0137,7290013.5,nan,0.2159,8.7668,9.0668,0.47,101.8883,2.0,nan,96.1931,5.1509,5.2049,5.2241,1608.506,0.47,4.5549,0.1696,23917.3672,2.4369,5.2241,27.2912,186.1164,0.693,-1527.786,0.0236,2.4369,20.0
1608.6584,6762.5166,6762516.5,nan,0.2159,8.7726,9.0726,0.473,107.4516,2.0,nan,99.6113,4.8453,4.8982,4.9196,1608.6584,0.473,4.4404,0.1659,22186.7344,2.384,4.9196,24.2025,185.5853,0.7125,-1527.9385,0.0603,2.384,20.0
1608.8109,6495.9531,6495953.0,nan,0.2159,8.7792,9.0792,0.462,110.3172,2.0,nan,100.8372,4.7064,4.7538,4.7759,1608.8109,0.462,4.4032,0.1636,21312.1816,2.3511,4.7759,22.8092,185.1651,0.7253,-1528.0908,0.0576,2.3511,20.0
1608.9632,6505.479,6505479.0,nan,0.2159,8.784,9.084,0.4603,109.6028,2.0,nan,100.1319,4.5915,4.6269,4.6477,1608.9633,0.4603,4.4575,0.1616,21343.4336,2.3393,4.6477,21.6011,184.8443,0.736,-1528.2432,0.0415,2.3393,20.0
1609.1157,6586.3521,6586352.0,nan,0.2159,8.7847,9.0847,0.4821,109.0761,2.0,nan,98.7383,4.4382,4.4593,4.4769,1609.1157,0.4821,4.751,0.1594,21608.7676,2.357,4.4769,20.0426,184.5497,0.7482,-1528.3956,0.0295,2.357,20.0
1609.268,6629.4971,6629497.0,nan,0.2159,8.7819,9.0819,0.4959,110.1593,2.0,nan,98.0832,4.2916,4.3019,4.3157,1609.2681,0.4959,5.1481,0.1569,21750.3184,2.396,4.3157,18.6253,184.2602,0.7618,-1528.548,0.0019,2.396,20.0
1609.4205,6695.4805,6695480.5,nan,0.2159,8.7797,9.0797,0.4841,110.362,2.0,nan,97.4822,4.122,4.127,4.1383,1609.4205,0.4841,5.2258,0.1542,21966.8008,2.4243,4.1383,17.1255,184.0408,0.7775,-1528.7004,-0.0239,2.4243,20.0
1609.5728,6745.3584,6745358.0,nan,0.2159,8.7783,9.0783,0.4726,109.2432,2.0,nan,95.2667,3.904,3.9099,3.9191,1609.5729,0.4726,4.9903,0.151,22130.4395,2.4176,3.9191,15.3593,183.9528,0.7957,-1528.8528,-0.0144,2.4176,20.0
1609.7252,6752.499,6752499.0,nan,0.2159,8.7754,9.0754,0.4687,107.936,2.0,nan,93.2922,3.7136,3.7243,3.7323,1609.7252,0.4687,4.845,0.1481,22153.8691,2.3912,3.7323,13.9301,183.9345,0.8127,-1529.0052,0.0181,2.3912,20.0
1609.8776,6820.2646,6820264.5,nan,0.2159,8.7748,9.0748,0.4767,106.1664,0.0,nan,94.8573,3.5933,3.6095,3.6168,1609.8776,0.4767,4.8358,0.1461,22376.1953,2.3756,3.6168,13.0812,183.808,0.8243,-1529.1576,0.0314,2.3756,20.0
1610.03,6884.9893,6884989.0,nan,0.2159,8.7767,9.0767,0.4922,105.4738,0.0,nan,99.6254,3.5466,3.5669,3.574,1610.03,0.4922,4.8863,0.1456,22588.5469,2.3825,3.574,12.7735,183.4886,0.8271,-1529.3101,0.0312,2.3825,20.0
1610.1824,6825.1216,6825122.0,nan,0.2159,8.7787,9.0787,0.5037,107.7566,0.0,nan,102.665,3.6359,3.6576,3.6644,1610.1824,0.5037,5.2037,0.1477,22392.1309,2.4129,3.6644,13.4278,183.0644,0.8152,-1529.4624,0.0462,2.4129,20.0
1610.3348,6955.437,6955437.0,nan,0.2159,8.7778,9.0778,0.5002,108.7877,0.0,nan,99.5873,3.9718,3.9961,4.0032,1610.3348,0.5002,5.7848,0.0746,22819.6758,2.4825,4.0032,16.0256,182.6613,0.9025,-1529.6149,0.0782,2.4825,20.0
1610.4872,7301.6797,7301679.5,nan,0.2159,8.7742,9.0742,0.4889,107.9537,0.0,nan,92.5163,4.603,4.6334,4.6413,1610.4872,0.4889,5.9166,0.0,23955.6426,2.5861,4.6413,21.5417,182.3312,1.0,-1529.7672,0.0715,2.5861,20.0
1610.6396,7338.6055,7338605.5,nan,0.2159,8.7713,9.0713,0.4815,108.4613,0.0,nan,88.3524,5.1653,5.203,5.2114,1610.6396,0.4815,5.1234,0.0,24076.791,2.6114,5.2114,27.1587,182.0789,1.0,-1529.9196,0.0109,2.6114,20.0
