DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,AZI1,CALI,CALI[DERIVED]1,DEVI,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,ONE-WAYTIME1,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD,RT_MODELLING,RT_POWER,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,ZLT
1462.43,2529.5969,2529596.75,nan,-639.25,12.8547,12.8547,-639.25,32.7879,150.4795,3.0,nan,20.9463,29.1191,22.484,1462.4301,0.8399,-777.8722,nan,0.0485,0.0001,0.01,8299.2021,1.2489,29.0607,29.0607,844.5237,1.0,1.0,1.0,-1381.12,0.0,0.0001,19.0
1462.5824,2535.9961,2535996.0,nan,-639.25,12.8112,12.8112,-639.25,33.072,150.3354,3.0,nan,23.17,28.558,21.8912,1462.5824,0.8353,-777.958,nan,0.0482,0.0001,0.01,8320.1973,1.2508,28.4601,28.4601,809.9756,1.0,1.0,1.0,-1381.2725,0.0,0.0001,19.0
1462.7348,2576.155,2576155.0,nan,-639.25,12.7296,12.7296,-639.25,34.1453,150.105,3.0,nan,26.2915,27.4842,21.4883,1462.7349,0.87,-778.0438,nan,0.0479,0.0001,0.01,8451.9521,1.2687,27.0597,27.0597,732.2269,1.0,1.0,1.0,-1381.4248,0.0,0.0001,19.0
1462.8872,2658.3643,2658364.25,nan,-639.25,12.6721,12.6721,-639.25,32.6964,149.8406,3.0,nan,28.895,23.4839,19.4468,1462.8872,0.9236,-778.1297,nan,0.0476,0.0001,0.01,8721.668,1.3069,22.9248,22.9248,525.5474,1.0,1.0,1.0,-1381.5773,0.0,0.0001,19.0
1463.0396,2746.2778,2746277.75,nan,-639.25,12.7073,12.7073,-639.25,25.1069,149.9063,3.0,nan,30.503,18.4417,16.2941,1463.0397,0.9698,-778.2155,nan,0.0472,0.0001,0.01,9010.0977,1.3507,18.1479,18.1479,329.3466,1.0,1.0,1.0,-1381.7296,0.0,0.0001,19.0
1463.192,2790.8894,2790889.5,nan,-639.25,12.8066,12.8066,-639.25,18.9152,150.5188,3.0,nan,31.5202,15.8552,14.4376,1463.192,0.9785,-778.3013,nan,0.0469,0.0001,0.01,9156.4609,1.3782,15.8252,15.8252,250.4382,1.0,1.0,1.0,-1381.8821,0.0,0.0001,19.0
1463.3444,2796.4829,2796482.75,nan,-639.25,12.9825,12.9825,-639.25,17.4159,151.3306,3.0,nan,31.9422,15.612,14.1244,1463.3445,0.953,-778.3872,nan,0.0466,0.0001,0.01,9174.8125,1.3884,15.6491,15.6491,244.8953,1.0,1.0,1.0,-1382.0344,0.0,0.0001,19.0
1463.4968,2768.9456,2768945.5,nan,-639.25,13.2833,13.2833,-639.25,18.6205,151.835,3.0,nan,31.6947,15.9521,14.2086,1463.4968,0.914,-778.473,nan,0.0463,0.0001,0.01,9084.4668,1.3793,15.9811,15.9811,255.3971,1.0,1.0,1.0,-1382.1869,0.0,0.0001,20.0
1463.6492,2730.6792,2730679.25,nan,-639.25,13.5377,13.5377,-639.25,19.7059,151.919,3.0,nan,31.3769,16.2619,14.3352,1463.6493,0.8754,-778.5588,nan,0.0459,0.0001,0.01,8958.9209,1.361,16.3702,16.3702,267.9831,1.0,1.0,1.0,-1382.3392,0.0,0.0001,20.0
1463.8016,2728.064,2728064.0,nan,-639.25,13.4354,13.4354,-639.25,19.7058,151.7685,3.0,nan,30.7733,17.3491,15.1078,1463.8016,0.8384,-778.6447,nan,0.0456,0.0001,0.01,8950.3418,1.3584,17.6232,17.6232,310.5786,1.0,1.0,1.0,-1382.4916,0.0,0.0001,20.0
1463.954,2739.6035,2739603.5,nan,-639.25,13.084,13.084,-639.25,21.4511,151.6132,3.0,nan,28.9122,19.9268,17.0463,1463.954,0.8048,-778.7305,nan,0.0453,0.0001,0.01,8988.2002,1.3627,20.2771,20.2771,411.162,1.0,1.0,1.0,-1382.644,0.0,0.0001,20.0
1464.1064,2725.0403,2725040.25,nan,-639.25,12.875,12.875,-639.25,25.6664,151.6271,3.0,nan,26.7698,23.1212,19.3807,1464.1064,0.7751,-778.8163,nan,0.045,0.0001,0.01,8940.4209,1.3556,23.3734,23.3734,546.3154,1.0,1.0,1.0,-1382.7964,0.0,0.0001,20.0
1464.2588,2694.8303,2694830.25,nan,-639.25,12.9006,12.9006,-639.25,28.7651,151.6744,3.0,nan,25.713,25.3933,20.9073,1464.2588,0.7467,-778.9022,nan,0.0446,0.0001,0.01,8841.3066,1.341,25.5213,25.5213,651.3378,1.0,1.0,1.0,-1382.9489,0.0,0.0001,20.0
1464.4112,2660.5095,2660509.5,nan,-639.25,13.0322,13.0322,-639.25,29.4726,151.5563,3.0,nan,25.258,26.5376,21.7297,1464.4113,0.7219,-778.988,nan,0.0443,0.0001,0.01,8728.7061,1.3229,26.5852,26.5852,706.7707,1.0,1.0,1.0,-1383.1012,0.0,0.0001,20.0
1464.5636,2630.8923,2630892.25,nan,-639.25,13.1558,13.1558,-639.25,28.609,151.2037,3.0,nan,24.9448,26.9388,22.3077,1464.5636,0.7101,-779.0739,nan,0.044,0.0001,0.01,8631.5361,1.3051,26.9103,26.9103,724.162,1.0,1.0,1.0,-1383.2537,0.0,0.0001,21.0
1464.716,2623.5845,2623584.5,nan,-639.25,13.2673,13.2673,-639.25,27.499,150.6687,3.0,nan,24.8283,26.6513,22.3136,1464.7161,0.716,-779.1597,nan,0.0437,0.0001,0.01,8607.5605,1.2969,26.5775,26.5775,706.3613,1.0,1.0,1.0,-1383.406,0.0,0.0001,21.0
1464.8684,2630.802,2630802.0,nan,-639.25,13.4316,13.4316,-639.25,26.4258,150.2125,3.0,nan,24.629,26.0213,21.7885,1464.8684,0.73,-779.2455,nan,0.0433,0.0001,0.01,8631.2402,1.2965,26.052,26.052,678.7093,1.0,1.0,1.0,-1383.5585,0.0,0.0001,21.0
1465.0208,2624.1001,2624100.0,nan,-639.25,13.55,13.55,-639.25,25.4104,150.2059,3.0,nan,24.5044,26.3944,21.9697,1465.0209,0.7457,-779.3314,nan,0.043,0.0001,0.01,8609.252,1.2932,26.5982,26.5982,707.4637,1.0,1.0,1.0,-1383.7108,0.0,0.0001,21.0
1465.1732,2604.1467,2604146.75,nan,-639.25,13.4847,13.4847,-639.25,25.4029,150.6603,3.0,nan,24.5988,28.298,23.2153,1465.1732,0.7655,-779.4172,nan,0.0427,0.0001,0.01,8543.7891,1.2872,28.5337,28.5337,814.1737,1.0,1.0,1.0,-1383.8633,0.0,0.0001,21.0
1465.3256,2590.249,2590249.0,nan,-639.25,13.4104,13.4104,-639.25,26.6469,151.2816,3.0,nan,23.9209,30.4444,24.4457,1465.3257,0.7948,-779.5031,nan,0.0424,0.0001,0.01,8498.1924,1.2856,30.6084,30.6084,936.8712,1.0,1.0,1.0,-1384.0156,0.0,0.0001,21.0
1465.478,2584.542,2584542.0,nan,-639.25,13.5491,13.5491,-639.25,28.5754,151.6616,3.0,nan,22.3157,31.966,25.1715,1465.478,0.8449,-779.5889,nan,0.0421,0.0001,0.01,8479.4678,1.286,32.137,32.137,1032.7893,1.0,1.0,1.0,-1384.1681,0.0,0.0001,21.0
1465.6304,2586.1497,2586149.75,nan,-639.25,13.771,13.771,-639.25,30.4876,151.578,3.0,nan,20.8037,33.5832,26.1192,1465.6305,0.9144,-779.6747,nan,0.0417,0.0001,0.01,8484.7432,1.2861,33.8192,33.8192,1143.7369,1.0,1.0,1.0,-1384.3204,0.0,0.0001,21.0
1465.7828,2588.5647,2588564.75,nan,-639.25,13.817,13.817,-639.25,32.151,151.1999,3.0,nan,19.6969,35.754,27.629,1465.7828,0.9777,-779.7606,nan,0.0414,0.0001,0.01,8492.666,1.2841,35.9618,35.9618,1293.254,1.0,1.0,1.0,-1384.4728,0.0,0.0001,21.0
1465.9352,2587.2766,2587276.5,nan,-639.25,13.7804,13.7804,-639.25,33.0102,150.8369,3.0,nan,19.2073,37.5887,28.9316,1465.9352,1.0128,-779.8464,nan,0.0411,0.0001,0.01,8488.4404,1.2804,37.6208,37.6208,1415.3209,1.0,1.0,1.0,-1384.6252,0.0,0.0001,21.0
1466.0876,2584.793,2584793.0,nan,-639.25,13.8576,13.8576,-639.25,32.8144,150.7153,3.0,nan,19.3626,37.7673,28.9046,1466.0876,1.0227,-779.9322,nan,0.0408,0.0001,0.01,8480.292,1.2781,37.5681,37.5681,1411.3584,1.0,1.0,1.0,-1384.7776,0.0,0.0001,21.0
1466.24,2579.9299,2579929.75,nan,-639.25,14.0995,14.0995,-639.25,31.5327,150.8163,3.0,nan,19.3231,35.8937,27.3454,1466.24,1.0157,-780.0181,nan,0.0404,0.0001,0.01,8464.3369,1.2766,35.6381,35.6381,1270.0706,1.0,1.0,1.0,-1384.9301,0.0,0.0001,21.0
1466.3924,2580.2561,2580256.0,nan,-639.25,14.4645,14.4645,-639.25,30.1451,150.9496,3.0,nan,18.8798,33.6232,25.7822,1466.3925,0.9868,-780.1039,nan,0.0401,0.0001,0.01,8465.4072,1.2779,33.558,33.558,1126.1414,1.0,1.0,1.0,-1385.0824,0.0,0.0001,21.0
1466.5448,2593.3655,2593365.5,nan,-639.25,14.7785,14.7785,-639.25,29.5348,150.9317,3.0,nan,18.6839,33.1485,25.8481,1466.5448,0.9294,-780.1897,nan,0.0398,0.0001,0.01,8508.417,1.2842,33.3352,33.3352,1111.2382,1.0,1.0,1.0,-1385.2349,0.0,0.0001,21.0
1466.6972,2605.9658,2605965.75,nan,-639.25,14.6537,14.6537,-639.25,30.0824,150.7867,3.0,nan,18.7414,34.9306,27.6955,1466.6973,0.8673,-780.2755,nan,0.0395,0.0001,0.01,8549.7568,1.2892,35.2205,35.2205,1240.4829,1.0,1.0,1.0,-1385.3872,0.0,0.0001,21.0
1466.8496,2605.6318,2605631.75,nan,-639.25,14.1487,14.1487,-639.25,31.1992,150.7406,3.0,nan,18.6643,37.5379,30.176,1466.8496,0.8314,-780.3614,nan,0.0391,0.0001,0.01,8548.6611,1.2886,37.6755,37.6755,1419.4464,1.0,1.0,1.0,-1385.5397,0.0,0.0001,21.0
1467.002,2588.5183,2588518.25,nan,-639.25,13.8021,13.8021,-639.25,32.2523,150.9211,3.0,nan,18.5086,38.653,31.2248,1467.0021,0.8322,-780.4472,nan,0.0388,0.0001,0.01,8492.5137,1.2817,38.4774,38.4774,1480.511,1.0,1.0,1.0,-1385.692,0.0,0.0001,21.0
1467.1544,2568.345,2568345.0,nan,-639.25,13.7658,13.7658,-639.25,32.1441,151.1109,3.0,nan,18.2886,36.9026,29.3695,1467.1544,0.8637,-780.533,nan,0.0385,0.0001,0.01,8426.3281,1.2733,36.4835,36.4835,1331.0479,1.0,1.0,1.0,-1385.8445,0.0,0.0001,21.0
1467.3068,2575.6436,2575643.5,nan,-639.25,13.9047,13.9047,-639.25,30.7743,151.0484,3.0,nan,17.8949,33.0426,25.867,1467.3069,0.9174,-780.6189,nan,0.0382,0.0001,0.01,8450.2734,1.2764,32.6651,32.6651,1067.0055,1.0,1.0,1.0,-1385.9968,0.0,0.0001,21.0
1467.4592,2622.6707,2622670.75,nan,-639.25,14.1509,14.1509,-639.25,29.3664,150.9315,3.0,nan,17.8526,29.6728,23.1786,1467.4592,0.9746,-780.7047,nan,0.0378,0.0001,0.01,8604.5625,1.2987,29.5437,29.5437,872.8314,1.0,1.0,1.0,-1386.1493,0.0,0.0001,21.0
1467.6116,2685.0049,2685004.75,nan,-639.25,14.4276,14.4276,-639.25,29.1293,151.0704,3.0,nan,18.4056,28.6013,22.3856,1467.6117,1.0105,-780.7905,nan,0.0375,0.0001,0.01,8809.0713,1.3308,28.7153,28.7153,824.5707,1.0,1.0,1.0,-1386.3016,0.0,0.0001,21.0
1467.764,2727.3464,2727346.5,nan,-639.25,14.5729,14.5729,-639.25,29.8612,151.2899,3.0,nan,18.782,29.6786,23.2345,1467.764,1.0146,-780.8764,nan,0.0372,0.0001,0.01,8947.9873,1.3537,29.8343,29.8343,890.0854,1.0,1.0,1.0,-1386.454,0.0,0.0001,21.0
1467.9164,2754.1995,2754199.5,nan,-639.25,14.564,14.564,-639.25,30.0773,151.269,3.0,nan,18.8635,31.0521,24.4024,1467.9164,0.9914,-780.9622,nan,0.0369,0.0001,0.01,9036.0879,1.3669,31.0742,31.0742,965.6028,1.0,1.0,1.0,-1386.6064,0.0,0.0001,21.0
1468.0688,2776.0518,2776051.75,nan,-639.25,14.4843,14.4843,-639.25,29.5862,151.0148,3.0,nan,19.441,31.1838,24.7935,1468.0688,0.9572,-781.048,nan,0.0366,0.0001,0.01,9107.7812,1.3754,31.0632,31.0632,964.9212,1.0,1.0,1.0,-1386.7588,0.0,0.0001,21.0
1468.2212,2788.2522,2788252.25,nan,-639.25,14.3544,14.3544,-639.25,29.3011,150.7323,3.0,nan,20.1991,30.0921,24.1313,1468.2212,0.937,-781.1339,nan,0.0362,0.0001,0.01,9147.8086,1.3789,30.0207,30.0207,901.2395,1.0,1.0,1.0,-1386.9113,0.0,0.0001,21.0
1468.3736,2780.8757,2780875.75,nan,-639.25,14.1367,14.1367,-639.25,29.842,150.6126,3.0,nan,20.4888,29.5674,23.4892,1468.3737,0.9496,-781.2197,nan,0.0359,0.0001,0.01,9123.6084,1.3741,29.7649,29.7649,885.9487,1.0,1.0,1.0,-1387.0636,0.0,0.0001,21.0
1468.526,2751.5957,2751595.75,nan,-639.25,13.9094,13.9094,-639.25,31.594,150.6323,3.0,nan,20.2033,31.5233,24.278,1468.526,0.9737,-781.3055,nan,0.0356,0.0001,0.01,9027.5449,1.3598,31.9703,31.9703,1022.1013,1.0,1.0,1.0,-1387.2161,0.0,0.0001,21.0
1468.6784,2706.6995,2706699.5,nan,-639.25,13.6308,13.6308,-639.25,34.5621,150.6985,3.0,nan,18.9898,35.6663,26.5466,1468.6785,0.9706,-781.3914,nan,0.0353,0.0001,0.01,8880.248,1.3382,36.1188,36.1188,1304.5699,1.0,1.0,1.0,-1387.3684,0.0,0.0001,21.0
1468.8308,2642.1201,2642120.25,nan,-639.25,13.243,13.243,-639.25,37.31,150.8864,3.0,nan,17.4741,39.6859,29.1786,1468.8308,0.9263,-781.4772,nan,0.0349,0.0001,0.01,8668.373,1.3079,39.8032,39.8032,1584.2981,1.0,1.0,1.0,-1387.5209,0.0,0.0001,21.0
1468.9832,2567.0835,2567083.5,nan,-639.25,12.9472,12.9472,-639.25,37.032,151.3419,3.0,nan,16.6887,40.6019,30.4166,1468.9833,0.8557,-781.563,nan,0.0346,0.0001,0.01,8422.1895,1.2746,40.3845,40.3845,1630.9087,1.0,1.0,1.0,-1387.6732,0.0,0.0001,21.0
1469.1356,2506.7537,2506753.5,nan,-639.25,12.8373,12.8373,-639.25,34.811,151.8326,3.0,nan,16.7661,38.5876,29.9186,1469.1356,0.7836,-781.6489,nan,0.0343,0.0001,0.01,8224.2568,1.2487,38.3676,38.3676,1472.0712,1.0,1.0,1.0,-1387.8257,0.0,0.0001,21.0
1469.288,2476.1462,2476146.25,nan,-639.25,12.8133,12.8133,-639.25,33.6974,152.0168,3.0,nan,17.3951,36.6745,29.0316,1469.2881,0.7394,-781.7347,nan,0.034,0.0001,0.01,8123.8394,1.235,36.6976,36.6976,1346.7131,1.0,1.0,1.0,-1387.978,0.0,0.0001,21.0
1469.4404,2472.8896,2472889.75,nan,-639.25,12.7899,12.7899,-639.25,33.6376,151.9199,3.0,nan,17.8027,36.9437,28.8757,1469.4404,0.7402,-781.8206,nan,0.0336,0.0001,0.01,8113.1553,1.2326,37.0751,37.0751,1374.5638,1.0,1.0,1.0,-1388.1305,0.0,0.0001,21.0
1469.5928,2476.3481,2476348.25,nan,-639.25,12.7575,12.7575,-639.25,34.9089,151.8013,3.0,nan,17.7106,38.1332,29.1264,1469.5928,0.7744,-781.9064,nan,0.0333,0.0001,0.01,8124.502,1.2333,38.2103,38.2103,1460.028,1.0,1.0,1.0,-1388.2828,0.0,0.0001,21.0
1469.7452,2470.7708,2470770.75,nan,-639.25,12.7202,12.7202,-639.25,35.8839,151.9244,3.0,nan,17.3786,38.8476,29.3822,1469.7452,0.8176,-781.9922,nan,0.033,0.0001,0.01,8106.2026,1.2315,38.9249,38.9249,1515.147,1.0,1.0,1.0,-1388.4352,0.0,0.0001,21.0
1469.8976,2459.0203,2459020.25,nan,-639.25,12.6904,12.6904,-639.25,36.2643,152.2785,3.0,nan,16.6409,39.5908,29.9399,1469.8976,0.8503,-782.0781,nan,0.0327,0.0001,0.01,8067.6519,1.2285,39.7222,39.7222,1577.8524,1.0,1.0,1.0,-1388.5876,0.0,0.0001,21.0
1470.05,2450.0144,2450014.25,nan,-639.25,12.6892,12.6892,-639.25,36.5476,152.4526,3.0,nan,15.6744,40.7505,30.8469,1470.05,0.8769,-782.1639,nan,0.0323,0.0001,0.01,8038.1045,1.2254,40.7694,40.7694,1662.1416,1.0,1.0,1.0,-1388.74,0.0,0.0001,21.0
1470.2024,2449.5481,2449548.0,nan,-639.25,12.6962,12.6962,-639.25,36.8816,152.1133,3.0,nan,15.1945,40.7312,31.0367,1470.2024,0.9127,-782.2498,nan,0.032,0.0001,0.01,8036.5752,1.2225,40.3689,40.3689,1629.649,1.0,1.0,1.0,-1388.8925,0.0,0.0001,21.0
1470.3548,2456.7793,2456779.25,nan,-639.25,12.7005,12.7005,-639.25,35.7857,151.6135,3.0,nan,15.6037,37.2698,29.1554,1470.3549,0.9587,-782.3356,nan,0.0317,0.0001,0.01,8060.2998,1.2221,36.6985,36.6985,1346.78,1.0,1.0,1.0,-1389.0448,0.0,0.0001,21.0
1470.5072,2463.3823,2463382.25,nan,-639.25,12.7051,12.7051,-639.25,32.7852,151.5634,3.0,nan,16.6102,32.0582,25.9355,1470.5072,0.9938,-782.4214,nan,0.0314,0.0001,0.01,8081.9629,1.2249,31.6425,31.6425,1001.2458,1.0,1.0,1.0,-1389.1973,0.0,0.0001,21.0
1470.6596,2465.8357,2465835.75,nan,-639.25,12.7292,12.7292,-639.25,29.6883,151.9355,3.0,nan,18.0041,28.3268,23.2594,1470.6597,0.9955,-782.5073,nan,0.031,0.0001,0.01,8090.0122,1.2292,28.143,28.143,792.0302,1.0,1.0,1.0,-1389.3496,0.0,0.0001,21.0
1470.812,2469.4775,2469477.5,nan,-639.25,12.7771,12.7771,-639.25,27.3677,152.3174,3.0,nan,19.6638,26.7039,21.9827,1470.812,0.9577,-782.5931,nan,0.0307,0.0001,0.01,8101.9609,1.2341,26.6751,26.6751,711.5583,1.0,1.0,1.0,-1389.5021,0.0,0.0001,21.0
1470.9644,2480.2126,2480212.75,nan,-639.25,12.8216,12.8216,-639.25,26.8296,152.4852,3.0,nan,21.2468,26.4294,21.8833,1470.9645,0.8917,-782.6789,nan,0.0304,0.0001,0.01,8137.1812,1.2408,26.386,26.386,696.2205,1.0,1.0,1.0,-1389.6544,0.0,0.0001,21.0
1471.1168,2494.3232,2494323.25,nan,-639.25,12.8429,12.8429,-639.25,27.0318,152.5037,3.0,nan,22.1416,25.9739,21.7844,1471.1168,0.8266,-782.7648,nan,0.0301,0.0001,0.01,8183.4751,1.248,25.8263,25.8263,666.9957,1.0,1.0,1.0,-1389.8069,0.0,0.0001,21.0
1471.2692,2503.9553,2503955.25,nan,-639.25,12.8506,12.8506,-639.25,26.8089,152.5865,3.0,nan,22.3547,24.5963,20.7916,1471.2693,0.7911,-782.8506,nan,0.0298,0.0001,0.01,8215.0762,1.2535,24.429,24.429,596.7761,1.0,1.0,1.0,-1389.9592,0.0,0.0001,21.0
1471.4216,2508.4277,2508427.75,nan,-639.25,12.8551,12.8551,-639.25,25.7897,152.7823,3.0,nan,22.4949,23.1105,19.511,1471.4216,0.7886,-782.9364,nan,0.0294,0.0001,0.01,8229.75,1.2574,23.0681,23.0681,532.1377,1.0,1.0,1.0,-1390.1117,0.0,0.0001,21.0
1471.574,2511.8591,2511859.0,nan,-639.25,12.8546,12.8546,-639.25,24.9624,152.8915,3.0,nan,22.3447,22.7986,19.1525,1471.574,0.8032,-783.0222,nan,0.0291,0.0001,0.01,8241.0078,1.26,22.9149,22.9149,525.0931,1.0,1.0,1.0,-1390.264,0.0,0.0001,21.0
1471.7264,2509.749,2509749.25,nan,-639.25,12.8579,12.8579,-639.25,25.0771,152.7104,3.0,nan,21.372,23.9212,19.9451,1471.7264,0.8174,-783.1081,nan,0.0288,0.0001,0.01,8234.085,1.2574,24.1262,24.1262,582.0745,1.0,1.0,1.0,-1390.4164,0.0,0.0001,21.0
1471.8788,2497.5005,2497500.5,nan,-639.25,12.8597,12.8597,-639.25,26.2728,152.1876,3.0,nan,19.9104,25.8134,21.3026,1471.8788,0.8263,-783.1939,nan,0.0285,0.0001,0.01,8193.8984,1.247,26.0062,26.0062,676.3204,1.0,1.0,1.0,-1390.5688,0.0,0.0001,21.0
1472.0312,2487.4709,2487471.0,nan,-639.25,12.8576,12.8576,-639.25,27.6902,151.5257,3.0,nan,18.8858,27.5793,22.4543,1472.0312,0.8327,-783.2797,nan,0.0281,0.0001,0.01,8160.9941,1.2366,27.7351,27.7351,769.2358,1.0,1.0,1.0,-1390.7212,0.0,0.0001,21.0
1472.1836,2484.6252,2484625.25,nan,-639.25,12.8555,12.8555,-639.25,28.4628,151.0368,3.0,nan,18.3605,28.9858,23.3989,1472.1836,0.8317,-783.3656,nan,0.0278,0.0001,0.01,8151.6577,1.2312,29.0704,29.0704,845.0905,1.0,1.0,1.0,-1390.8737,0.0,0.0001,21.0
1472.336,2480.2314,2480231.5,nan,-639.25,12.8563,12.8563,-639.25,28.3421,150.8705,3.0,nan,18.0279,29.7058,24.2294,1472.3361,0.8156,-783.4514,nan,0.0275,0.0001,0.01,8137.2427,1.2277,29.6653,29.6653,880.0271,1.0,1.0,1.0,-1391.026,0.0,0.0001,21.0
1472.4884,2477.3,2477300.0,nan,-639.25,12.8597,12.8597,-639.25,27.9505,150.787,3.0,nan,17.7906,29.2968,24.2777,1472.4884,0.7804,-783.5372,nan,0.0272,0.0001,0.01,8127.6245,1.2255,29.1908,29.1908,852.101,1.0,1.0,1.0,-1391.1785,0.0,0.0001,21.0
1472.6408,2482.4099,2482410.0,nan,-639.25,12.8642,12.8642,-639.25,27.4347,150.5662,3.0,nan,17.4958,28.3492,23.4553,1472.6409,0.7404,-783.6231,nan,0.0268,0.0001,0.01,8144.3896,1.2263,28.3105,28.3105,801.4844,1.0,1.0,1.0,-1391.3308,0.0,0.0001,21.0
1472.7932,2488.688,2488688.0,nan,-639.25,12.8705,12.8705,-639.25,27.2974,150.3358,3.0,nan,17.2198,28.0595,22.845,1472.7932,0.7116,-783.7089,nan,0.0265,0.0001,0.01,8164.9868,1.2275,28.1559,28.1559,792.7525,1.0,1.0,1.0,-1391.4833,0.0,0.0001,21.0
1472.9456,2490.7312,2490731.25,nan,-639.25,12.8797,12.8797,-639.25,28.0848,150.1868,3.0,nan,17.2179,28.9884,23.1879,1472.9457,0.6983,-783.7947,nan,0.0262,0.0001,0.01,8171.6904,1.2273,29.1562,29.1562,850.0811,1.0,1.0,1.0,-1391.6356,0.0,0.0001,21.0
1473.098,2493.0605,2493060.5,nan,-639.25,12.8834,12.8834,-639.25,29.2768,150.0012,3.0,nan,17.2326,30.48,23.9773,1473.098,0.7028,-783.8806,nan,0.0259,0.0001,0.01,8179.3325,1.2269,30.5264,30.5264,931.8586,1.0,1.0,1.0,-1391.7881,0.0,0.0001,21.0
1473.2504,2496.2852,2496285.25,nan,-639.25,12.8862,12.8862,-639.25,30.3263,149.8258,3.0,nan,17.0799,30.8275,23.8762,1473.2505,0.7256,-783.9664,nan,0.0255,0.0001,0.01,8189.9121,1.2271,30.713,30.713,943.2866,1.0,1.0,1.0,-1391.9404,0.0,0.0001,21.0
1473.4028,2491.8022,2491802.25,nan,-639.25,12.8881,12.8881,-639.25,31.0483,150.0134,3.0,nan,17.2015,29.7342,22.8532,1473.4028,0.7587,-784.0522,nan,0.0252,0.0001,0.01,8175.2041,1.2264,29.5553,29.5553,873.5157,1.0,1.0,1.0,-1392.0928,0.0,0.0001,21.0
1473.5552,2479.8306,2479830.75,nan,-639.25,12.8882,12.8882,-639.25,30.9053,150.7265,3.0,nan,17.3018,28.1166,21.7482,1473.5552,0.7889,-784.1381,nan,0.0249,0.0001,0.01,8135.9272,1.2263,28.0147,28.0147,784.8212,1.0,1.0,1.0,-1392.2452,0.0,0.0001,21.0
1473.7076,2464.0261,2464026.0,nan,-639.25,12.8858,12.8858,-639.25,29.4859,151.6921,3.0,nan,17.5231,27.2444,21.3267,1473.7076,0.8026,-784.2239,nan,0.0246,0.0001,0.01,8084.0747,1.2263,27.2841,27.2841,744.4232,1.0,1.0,1.0,-1392.3976,0.0,0.0001,21.0
1473.86,2449.2605,2449260.5,nan,-639.25,12.8864,12.8864,-639.25,28.5426,152.6115,3.0,nan,18.567,27.5953,21.913,1473.86,0.7981,-784.3098,nan,0.0243,0.0001,0.01,8035.6318,1.2263,27.6024,27.6024,761.8942,1.0,1.0,1.0,-1392.55,0.0,0.0001,21.0
1474.0124,2443.8315,2443831.5,nan,-639.25,12.8855,12.8855,-639.25,28.353,153.2511,3.0,nan,19.3572,27.585,22.3371,1474.0125,0.7884,-784.3956,nan,0.0239,0.0001,0.01,8017.8198,1.2287,27.4421,27.4421,753.0667,1.0,1.0,1.0,-1392.7024,0.0,0.0001,21.0
1474.1648,2446.7634,2446763.5,nan,-639.25,12.8859,12.8859,-639.25,27.4598,153.3652,3.0,nan,19.5738,26.2488,21.6006,1474.1648,0.7961,-784.4814,nan,0.0236,0.0001,0.01,8027.4395,1.2311,26.0819,26.0819,680.2666,1.0,1.0,1.0,-1392.8549,0.0,0.0001,21.0
1474.3172,2457.436,2457436.0,nan,-639.25,12.8884,12.8884,-639.25,26.2756,152.7624,3.0,nan,20.2683,24.7498,20.1832,1474.3173,0.8331,-784.5673,nan,0.0233,0.0001,0.01,8062.4541,1.2316,24.6732,24.6732,608.7688,1.0,1.0,1.0,-1393.0072,0.0,0.0001,21.0
1474.4696,2473.4207,2473420.75,nan,-639.25,12.8959,12.8959,-639.25,26.4796,151.8627,3.0,nan,21.7226,24.0982,18.9427,1474.4696,0.8864,-784.6531,nan,0.023,0.0001,0.01,8114.8975,1.2323,24.1335,24.1335,582.4263,1.0,1.0,1.0,-1393.1597,0.0,0.0001,21.0
1474.622,2482.6042,2482604.25,nan,-639.25,12.916,12.916,-639.25,27.9374,151.3905,3.0,nan,23.0448,24.457,18.6351,1474.6221,0.9298,-784.739,nan,0.0226,0.0001,0.01,8145.0273,1.2331,24.5549,24.5549,602.9411,1.0,1.0,1.0,-1393.312,0.0,0.0001,21.0
1474.7744,2479.6667,2479666.75,nan,-639.25,12.9347,12.9347,-639.25,29.0133,151.2933,3.0,nan,23.2735,25.3565,19.1142,1474.7744,0.9355,-784.8248,nan,0.0223,0.0001,0.01,8135.3896,1.2308,25.4416,25.4416,647.2755,1.0,1.0,1.0,-1393.4645,0.0,0.0001,21.0
1474.9268,2471.4363,2471436.25,nan,-639.25,12.9379,12.9379,-639.25,28.5089,151.1978,3.0,nan,22.636,26.1382,19.9448,1474.9269,0.9057,-784.9106,nan,0.022,0.0001,0.01,8108.3872,1.226,26.2109,26.2109,687.0107,1.0,1.0,1.0,-1393.6168,0.0,0.0001,21.0
1475.0792,2467.3042,2467304.25,nan,-639.25,12.9203,12.9203,-639.25,27.8308,150.947,3.0,nan,21.4847,26.8481,21.0966,1475.0792,0.8694,-784.9965,nan,0.0217,0.0001,0.01,8094.8301,1.2219,26.9927,26.9927,728.6042,1.0,1.0,1.0,-1393.7693,0.0,0.0001,21.0
