DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,DEPTH_1,NPHI,ONE-WAYTIME1,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,SP,SUWI_MODELLING,TDVSS,ZLT
1542.6696,15830.6904,15830690.0,nan,9.699,9.699,49.6477,3.0,nan,34.5082,11.3956,7.2246,1542.6696,0.7248,-704.3605,0.0,51937.9609,2.5786,11.3956,3.2969,1.0,-1459.8596,19.0
1542.822,14843.5986,14843598.0,nan,9.7009,9.7009,50.095,3.0,nan,24.4529,12.5195,9.4017,1542.822,0.7854,-704.434,0.0,48699.4688,2.4396,12.5195,2.4444,1.0,-1460.012,19.0
1542.9744,14023.5703,14023570.0,nan,9.6906,9.6906,50.5248,3.0,nan,16.9889,14.8801,11.6604,1542.9744,0.825,-704.5075,0.0,46009.0898,2.3246,14.8801,1.625,1.0,-1460.1644,19.0
1543.1268,13510.9795,13510980.0,nan,9.6906,9.6906,50.8873,3.0,nan,13.1764,17.5921,16.1629,1543.1268,0.8379,-704.5811,0.0,44327.3633,2.2557,17.5921,0.8081,1.0,-1460.3168,19.0
1543.2792,13416.4355,13416436.0,nan,9.6995,9.6995,51.0119,3.0,nan,12.4102,20.5975,21.1465,1543.2792,0.8234,-704.6545,0.0,44017.1797,2.2454,20.5975,-0.0106,1.0,-1460.4692,19.0
1543.4316,13364.1025,13364103.0,nan,9.7016,9.7016,51.2664,3.0,nan,12.3737,23.6045,22.0935,1543.4316,0.8093,-704.7281,0.0,43845.4805,2.2478,23.6045,-0.8296,1.0,-1460.6216,19.0
1543.584,13372.2686,13372269.0,nan,9.698,9.698,51.2898,3.0,nan,12.219,26.4056,23.083,1543.584,0.7989,-704.8016,0.0,43872.2734,2.2502,26.4056,-1.6477,1.0,-1460.7739,19.0
1543.7365,13242.2305,13242231.0,nan,9.692,9.692,51.8441,3.0,nan,11.9526,30.126,24.1167,1543.7365,0.8016,-704.8752,0.0,43445.6406,2.2524,30.126,-2.465,1.0,-1460.9265,19.0
1543.8888,13125.3467,13125346.0,nan,9.6871,9.6871,52.329,3.0,nan,11.4766,30.3897,24.2654,1543.8888,0.8167,-704.9487,0.0,43062.1602,2.2534,30.3897,-3.2875,1.0,-1461.0787,19.0
1544.0413,13085.8809,13085881.0,nan,9.685,9.685,52.4449,3.0,nan,10.7978,30.6397,24.2654,1544.0413,0.8297,-705.0223,0.0,42932.6797,2.2516,30.6397,-4.2126,1.0,-1461.2313,19.0
1544.1936,13000.5166,13000517.0,nan,9.685,9.685,52.7494,3.0,nan,10.668,30.8918,24.2654,1544.1936,0.8357,-705.0958,0.0,42652.6133,2.2499,30.8918,-5.035,1.0,-1461.3835,19.0
1544.3461,13078.8916,13078892.0,nan,9.685,9.685,52.5475,3.0,nan,11.6108,31.146,24.2654,1544.3461,0.817,-705.1693,0.0,42909.75,2.2548,31.146,-6.0259,1.0,-1461.5361,19.0
1544.4984,13181.335,13181335.0,nan,9.6845,9.6845,52.3634,3.0,nan,12.2385,31.4022,24.2654,1544.4984,0.7764,-705.2428,0.0,43245.8516,2.2645,31.4022,-6.6764,1.0,-1461.6884,19.0
1544.6508,13315.8135,13315813.0,nan,9.6819,9.6819,52.0383,3.0,nan,12.2108,31.6605,24.2654,1544.6508,0.744,-705.3163,0.0,43687.0508,2.2734,31.6605,-7.1167,1.0,-1461.8408,19.0
1544.8032,13222.0322,13222032.0,nan,9.6769,9.6769,52.5411,3.0,nan,12.0418,31.8368,24.2654,1544.8032,0.7301,-705.3899,0.0,43379.3711,2.2792,31.8368,-7.3202,1.0,-1461.9932,19.0
1544.9556,12941.8838,12941884.0,nan,9.6717,9.6717,53.6337,3.0,nan,11.1632,31.451,24.0994,1544.9556,0.7347,-705.4634,0.0,42460.25,2.2773,31.451,-7.2505,1.0,-1462.1456,19.0
1545.108,12753.0791,12753079.0,nan,9.6671,9.6671,54.1696,3.0,nan,10.5098,31.1625,23.9191,1545.108,0.7332,-705.5369,0.0,41840.8086,2.2665,31.1625,-6.5448,1.0,-1462.298,19.0
1545.2604,12647.9277,12647928.0,nan,9.6644,9.6644,54.3139,3.0,nan,10.2634,30.8766,23.7402,1545.2604,0.7185,-705.6105,0.0,41495.8281,2.2538,30.8766,-6.795,1.0,-1462.4504,19.0
1545.4128,12595.1611,12595161.0,nan,9.6629,9.6629,54.3914,3.0,nan,10.301,30.5448,23.5625,1545.4128,0.6951,-705.684,0.0,41322.707,2.2476,30.5448,-6.4194,1.0,-1462.6028,19.0
1545.5652,12659.5498,12659550.0,nan,9.6608,9.6608,54.0979,3.0,nan,10.3031,30.9696,23.3882,1545.5652,0.672,-705.7575,0.0,41533.957,2.2469,30.9696,-6.196,1.0,-1462.7551,19.0
1545.7177,12701.3418,12701342.0,nan,9.6587,9.6587,53.9199,3.0,nan,10.0405,31.7444,23.4548,1545.7177,0.6542,-705.8311,0.0,41671.0703,2.2469,31.7444,-5.9053,1.0,-1462.9077,19.0
1545.87,12707.7959,12707796.0,nan,9.6568,9.6568,53.9261,3.0,nan,9.4225,32.3603,23.521,1545.87,0.6501,-705.9046,0.0,41692.2461,2.2483,32.3603,-5.6595,1.0,-1463.0599,19.0
1546.0225,12709.0791,12709079.0,nan,9.6547,9.6547,53.9998,3.0,nan,8.6245,32.9883,23.5873,1546.0225,0.6559,-705.9781,0.0,41696.4531,2.2516,32.9883,-5.5921,1.0,-1463.2125,19.0
1546.1748,12605.4053,12605406.0,nan,9.6502,9.6502,54.5213,3.0,nan,8.4647,33.6283,23.6658,1546.1748,0.6617,-706.0516,0.0,41356.3164,2.2548,33.6283,-5.8188,1.0,-1463.3647,19.0
1546.3273,12552.2998,12552300.0,nan,9.6411,9.6411,54.7641,3.0,nan,9.1842,34.2809,24.1446,1546.3273,0.6675,-706.1252,0.0,41182.0859,2.2553,34.2809,-6.0807,1.0,-1463.5173,19.0
1546.4796,12357.0098,12357010.0,nan,9.6082,9.6082,55.5482,3.0,nan,10.2222,34.946,24.7049,1546.4796,0.6752,-706.1987,0.0,40541.3711,2.252,34.946,-6.3281,1.0,-1463.6696,19.0
1546.632,12314.0625,12314062.0,nan,9.5307,9.5307,55.6454,3.0,nan,10.9669,35.7045,25.4084,1546.632,0.691,-706.2722,0.0,40400.4688,2.2481,35.7045,-6.5114,1.0,-1463.822,19.0
1546.7844,12394.6387,12394639.0,nan,9.468,9.468,55.2566,3.0,nan,11.8664,35.6041,24.9816,1546.7844,0.7157,-706.3458,0.0,40664.8242,2.247,35.6041,-6.3729,1.0,-1463.9744,19.0
1546.9368,12541.5117,12541512.0,nan,9.4637,9.4637,54.6265,3.0,nan,12.2955,35.4706,24.5874,1546.9368,0.7309,-706.4193,0.0,41146.6953,2.2477,35.4706,-6.1375,1.0,-1464.1268,19.0
1547.0892,12705.9033,12705903.0,nan,9.4874,9.4874,53.9989,3.0,nan,12.0326,35.3377,24.1994,1547.0892,0.7212,-706.4929,0.0,41686.0352,2.251,35.3377,-5.9974,1.0,-1464.2792,19.0
1547.2416,12805.8145,12805815.0,nan,9.5366,9.5366,53.649,3.0,nan,11.2518,35.2052,24.0431,1547.2416,0.7033,-706.5663,0.0,42013.8281,2.254,35.2052,-5.9904,1.0,-1464.4316,19.0
1547.394,12834.583,12834583.0,nan,9.6039,9.6039,53.5145,3.0,nan,10.5114,35.0678,24.3774,1547.394,0.6991,-706.6399,0.0,42108.2109,2.2534,35.0678,-6.0503,1.0,-1464.584,19.0
1547.5464,12836.5039,12836504.0,nan,9.6488,9.6488,53.497,3.0,nan,10.3358,34.7199,25.2918,1547.5464,0.7223,-706.7134,0.0,42114.5117,2.253,34.7199,-6.1125,1.0,-1464.7363,19.0
1547.6989,12764.4912,12764491.0,nan,9.6618,9.6618,53.7606,3.0,nan,10.5328,34.3826,25.2918,1547.6989,0.7687,-706.787,0.0,41878.25,2.2514,34.3826,-5.8736,1.0,-1464.8889,19.0
1547.8512,12771.8711,12771871.0,nan,9.6578,9.6578,53.6126,3.0,nan,11.4684,34.0486,25.8441,1547.8512,0.8152,-706.8605,0.0,41902.4648,2.2465,34.0486,-5.3854,1.0,-1465.0411,19.0
1548.0037,12780.3096,12780310.0,nan,9.6385,9.6385,53.4508,3.0,nan,12.049,33.7175,26.6522,1548.0037,0.8433,-706.9341,0.0,41930.1484,2.2412,33.7175,-5.1954,1.0,-1465.1937,19.0
1548.156,12871.0205,12871020.0,nan,9.5962,9.5962,53.022,3.0,nan,12.2135,33.3906,27.4844,1548.156,0.8536,-707.0076,0.0,42227.7578,2.239,33.3906,-5.1974,1.0,-1465.3459,19.0
1548.3085,12962.915,12962915.0,nan,9.5222,9.5222,52.6955,3.0,nan,11.8863,33.0668,27.7378,1548.3085,0.8521,-707.0811,0.0,42529.25,2.2411,33.0668,-5.4049,1.0,-1465.4985,19.0
1548.4608,13060.3643,13060364.0,nan,9.453,9.453,52.391,3.0,nan,11.1656,32.8793,28.1552,1548.4608,0.8432,-707.1546,0.0,42848.9648,2.2449,32.8793,-5.834,1.0,-1465.6508,19.0
1548.6132,13184.5322,13184532.0,nan,9.421,9.421,51.9762,3.0,nan,10.54,33.077,28.5588,1548.6132,0.8206,-707.2281,0.0,43256.3398,2.2483,33.077,-5.9937,1.0,-1465.8032,19.0
1548.7656,13174.2832,13174284.0,nan,9.4056,9.4056,52.0629,3.0,nan,10.4737,33.2405,28.9681,1548.7656,0.7731,-707.3017,0.0,43222.7148,2.2503,33.2405,-5.8896,1.0,-1465.9556,19.0
1548.918,13174.4131,13174413.0,nan,9.3987,9.3987,52.0809,3.0,nan,10.6246,33.4047,29.3832,1548.918,0.7179,-707.3752,0.0,43223.1406,2.2511,33.4047,-5.6426,1.0,-1466.108,19.0
1549.0704,13137.167,13137167.0,nan,9.4027,9.4027,52.2332,3.0,nan,10.8705,33.5698,29.5797,1549.0704,0.6635,-707.4487,0.0,43100.9414,2.2513,33.5698,-5.3449,1.0,-1466.2604,19.0
1549.2228,13149.6484,13149648.0,nan,9.4094,9.4094,52.1813,3.0,nan,11.0246,33.7356,28.9925,1549.2228,0.6195,-707.5223,0.0,43141.8906,2.2512,33.7356,-5.2462,1.0,-1466.4128,19.0
1549.3752,13087.2402,13087240.0,nan,9.4193,9.4193,52.3789,3.0,nan,11.2837,33.9559,28.4861,1549.3751,0.6112,-707.5958,0.0,42937.1406,2.249,33.9559,-5.1861,1.0,-1466.5652,19.0
1549.5276,13103.7969,13103797.0,nan,9.4368,9.4368,52.222,3.0,nan,11.274,33.7038,27.8454,1549.5276,0.6431,-707.6693,0.0,42991.4609,2.2451,33.7038,-5.0909,1.0,-1466.7175,19.0
1549.6801,13121.3643,13121365.0,nan,9.4577,9.4577,52.0429,3.0,nan,10.9681,33.1796,26.8451,1549.6801,0.6854,-707.7429,0.0,43049.0977,2.2404,33.1796,-4.9353,1.0,-1466.8701,19.0
1549.8324,13176.2217,13176222.0,nan,9.4737,9.4737,51.7499,3.0,nan,11.0408,32.6635,25.8856,1549.8324,0.7283,-707.8164,0.0,43229.0742,2.2371,32.6635,-4.8474,1.0,-1467.0223,19.0
1549.9849,13229.5859,13229586.0,nan,9.4793,9.4793,51.5135,3.0,nan,11.0249,32.1555,24.8291,1549.9849,0.7739,-707.89,0.0,43404.1562,2.2359,32.1555,-4.8027,1.0,-1467.1749,19.0
1550.1372,13243.2344,13243235.0,nan,9.482,9.482,51.442,3.0,nan,11.4366,31.6553,23.7055,1550.1372,0.8059,-707.9634,0.0,43448.9336,2.2351,31.6553,-4.8666,1.0,-1467.3271,19.0
1550.2897,13186.6582,13186658.0,nan,9.4744,9.4744,51.6812,3.0,nan,12.5202,31.1655,23.7173,1550.2897,0.8011,-708.037,0.0,43263.3125,2.2359,31.1655,-4.9547,1.0,-1467.4797,19.0
1550.442,13122.9854,13122986.0,nan,9.4515,9.4515,52.0179,3.0,nan,13.1452,30.6846,23.6708,1550.442,0.7887,-708.1105,0.0,43054.4141,2.2396,30.6846,-4.8003,1.0,-1467.632,19.0
1550.5944,13130.1084,13130108.0,nan,9.4391,9.4391,52.0686,3.0,nan,13.1154,30.2725,23.6387,1550.5944,0.7751,-708.184,0.0,43077.7852,2.243,30.2725,-4.4795,1.0,-1467.7844,19.0
1550.7468,12993.4482,12993448.0,nan,9.4563,9.4563,52.6092,3.0,nan,12.7014,29.7693,23.6083,1550.7468,0.7728,-708.2576,0.0,42629.4219,2.2427,29.7693,-3.7479,1.0,-1467.9368,19.0
1550.8992,13030.6416,13030642.0,nan,9.4864,9.4864,52.4146,3.0,nan,11.7265,29.2291,23.9018,1550.8992,0.7973,-708.3311,0.0,42751.4492,2.2408,29.2291,-3.1539,1.0,-1468.0892,19.0
1551.0516,12932.0479,12932048.0,nan,9.5003,9.5003,52.76,3.0,nan,10.4748,28.6987,24.2457,1551.0516,0.8311,-708.4047,0.0,42427.9805,2.2385,28.6987,-2.2416,1.0,-1468.2416,19.0
1551.204,12930.1689,12930169.0,nan,9.4929,9.4929,52.6663,3.0,nan,9.6116,28.178,24.5945,1551.204,0.8427,-708.4781,0.0,42421.8125,2.2342,28.178,-1.4388,1.0,-1468.394,19.0
1551.3564,12976.6338,12976634.0,nan,9.485,9.485,52.419,3.0,nan,9.7049,27.6667,24.9484,1551.3563,0.8041,-708.5517,0.0,42574.2578,2.2317,27.6667,-1.1379,1.0,-1468.5464,19.0
1551.5088,13043.6445,13043644.0,nan,9.4758,9.4758,52.1497,3.0,nan,10.1418,27.1646,25.2852,1551.5088,0.7592,-708.6252,0.0,42794.1094,2.2317,27.1646,-1.1716,1.0,-1468.6987,19.0
1551.6613,13086.7969,13086797.0,nan,9.4625,9.4625,51.9824,3.0,nan,10.6299,26.6717,25.5874,1551.6613,0.7143,-708.6988,0.0,42935.6875,2.2319,26.6717,-1.4822,1.0,-1468.8513,19.0
1551.8136,13076.4824,13076483.0,nan,9.4455,9.4455,52.0537,3.0,nan,11.2334,26.2404,25.8933,1551.8136,0.6699,-708.7723,0.0,42901.8477,2.2332,26.2404,-1.8419,1.0,-1469.0035,19.0
1551.9661,12962.1074,12962108.0,nan,9.426,9.426,52.5765,3.0,nan,12.0123,25.771,26.21,1551.9661,0.6336,-708.8459,0.0,42526.6016,2.2359,25.771,-2.3926,1.0,-1469.1561,19.0
1552.1184,12813.2275,12813227.0,nan,9.3992,9.3992,53.2445,3.0,nan,11.9545,25.2619,26.034,1552.1184,0.6274,-708.9194,0.0,42038.1484,2.2383,25.2619,-2.9388,1.0,-1469.3084,19.0
1552.2709,12682.7529,12682753.0,nan,9.3676,9.3676,53.8235,3.0,nan,12.3794,24.7628,25.8013,1552.2709,0.6509,-708.9929,0.0,41610.082,2.2396,24.7628,-3.4758,1.0,-1469.4609,19.0
1552.4232,12627.0,12627000.0,nan,9.352,9.352,54.0877,3.0,nan,12.8184,24.2736,25.5707,1552.4232,0.6896,-709.0664,0.0,41427.1641,2.2407,24.2736,-3.7973,1.0,-1469.6132,19.0
1552.5756,12607.0928,12607093.0,nan,9.3722,9.3722,54.1997,3.0,nan,12.7484,23.7941,25.2921,1552.5756,0.7564,-709.14,0.0,41361.8555,2.2418,23.7941,-3.71,1.0,-1469.7656,19.0
1552.728,12657.4238,12657424.0,nan,9.4136,9.4136,53.989,3.0,nan,12.4551,22.5181,24.9066,1552.728,0.8161,-709.2135,0.0,41526.9805,2.242,22.5181,-3.4891,1.0,-1469.918,19.0
1552.8804,12667.7725,12667773.0,nan,9.4546,9.4546,53.9497,3.0,nan,12.0413,20.063,24.527,1552.8804,0.848,-709.287,0.0,41560.9336,2.2422,20.063,-3.3508,1.0,-1470.0704,19.0
1553.0328,12644.4258,12644426.0,nan,9.4899,9.4899,54.0686,3.0,nan,11.6186,17.8755,24.0431,1553.0328,0.8434,-709.3605,0.0,41484.3359,2.243,17.8755,-3.2148,1.0,-1470.2228,19.0
1553.1852,12620.3975,12620398.0,nan,9.4979,9.4979,54.1812,3.0,nan,10.9357,15.9266,24.0651,1553.1852,0.8131,-709.4341,0.0,41405.5039,2.2434,15.9266,-3.0468,1.0,-1470.3751,19.0
1553.3376,12681.6016,12681602.0,nan,9.463,9.463,53.9798,3.0,nan,10.9939,14.2923,19.9054,1553.3375,0.781,-709.5076,0.0,41606.3047,2.2459,14.2923,-2.7462,1.0,-1470.5276,19.0
1553.49,12816.1494,12816150.0,nan,9.4082,9.4082,53.7413,3.0,nan,11.5491,10.9205,17.4447,1553.49,0.7489,-709.5811,0.0,42047.7344,2.2597,10.9205,-2.3616,1.0,-1470.6799,19.0
1553.6425,13267.3535,13267354.0,nan,9.3586,9.3586,52.7292,3.0,nan,13.4406,8.4766,11.7976,1553.6425,0.7167,-709.6547,0.0,43528.0625,2.2952,8.4766,-1.6511,1.0,-1470.8325,19.0
1553.7948,13968.3604,13968360.0,nan,9.3296,9.3296,51.4184,3.0,nan,18.1105,6.5796,9.2603,1553.7948,0.6846,-709.7282,0.0,45827.9531,2.3564,6.5796,-0.6666,1.0,-1470.9847,19.0
1553.9473,14906.3564,14906357.0,nan,9.3228,9.3228,48.5918,3.0,nan,26.6219,5.1071,7.5876,1553.9473,0.6525,-709.8018,0.0,48905.3711,2.3764,5.1071,-0.0429,1.0,-1471.1373,19.0
1554.0996,13737.4961,13737496.0,nan,9.3222,9.3222,45.6529,3.0,nan,39.5371,4.5808,6.3194,1554.0996,0.6203,-709.8752,0.0,45070.5234,2.0576,4.5808,0.9158,1.0,-1471.2896,19.0
1554.2521,9858.6289,9858629.0,nan,9.3394,9.3394,41.4598,3.0,nan,50.9711,4.0529,5.3335,1554.2521,0.5882,-709.9489,0.0,32344.582,1.341,4.0529,1.8162,1.0,-1471.4421,19.0
1554.4044,8940.6504,8940651.0,nan,9.3851,9.3851,33.2426,3.0,nan,61.244,3.6258,3.678,1554.4044,0.5561,-710.0223,0.0,29332.8438,0.9751,3.6258,2.1348,1.0,-1471.5944,20.0
1554.5568,14977.417,14977417.0,nan,9.4444,9.4444,24.1847,3.0,nan,63.4533,3.3692,3.509,1554.5568,0.5239,-710.0958,0.0,49138.5078,1.1884,3.3692,2.1482,1.0,-1471.7468,20.0
1554.7092,25395.7754,25395776.0,nan,9.4923,9.4923,16.8352,0.0,nan,61.3656,3.1173,3.4657,1554.7092,0.4926,-710.1694,0.0,83319.4766,1.4027,3.1173,2.1594,1.0,-1471.8992,20.0
1554.8616,40608.0195,40608020.0,nan,9.5315,9.5315,11.8188,0.0,nan,56.0329,2.9204,3.3661,1554.8616,0.4648,-710.2429,0.0,133228.4219,1.5746,2.9204,2.1703,1.0,-1472.0516,20.0
1555.014,50944.4805,50944480.0,nan,9.5558,9.5558,10.1262,0.0,nan,52.0744,2.8465,3.0065,1555.014,0.4411,-710.3164,0.0,167140.6875,1.6925,2.8465,2.1804,1.0,-1472.204,20.0
1555.1664,52320.0664,52320068.0,nan,9.5553,9.5553,10.4169,0.0,nan,53.696,2.7913,2.8744,1555.1664,0.4188,-710.39,0.0,171653.7656,1.7881,2.7913,2.34,1.0,-1472.3563,20.0
1555.3188,51572.2656,51572268.0,nan,9.5317,9.5317,10.8209,0.0,nan,58.0952,2.7368,2.8191,1555.3187,0.3989,-710.4635,0.0,169200.3438,1.8309,2.7368,2.6418,1.0,-1472.5088,20.0
1555.4712,47642.5742,47642576.0,nan,9.5066,9.5066,11.7064,0.0,nan,63.5644,2.7005,2.7648,1555.4712,0.3873,-710.537,0.0641,156307.6562,1.8298,2.7005,2.9121,0.9693,-1472.6611,20.0
1555.6237,40162.8516,40162852.0,nan,9.488,9.488,13.4699,4.0,nan,68.0277,2.7091,2.7382,1555.6237,0.3849,-710.6106,0.1274,131767.875,1.7749,2.7091,3.1707,0.9381,-1472.8137,20.0
1555.776,32247.3223,32247322.0,nan,9.4786,9.4786,15.4114,4.0,nan,66.9925,2.7261,2.7638,1555.776,0.3883,-710.6841,0.1277,105798.3047,1.6305,2.7261,3.3617,0.9359,-1472.9659,20.0
1555.9285,26730.0781,26730078.0,nan,9.459,9.459,17.7007,4.0,nan,65.2425,2.7431,2.791,1555.9285,0.3966,-710.7577,0.1281,87697.1094,1.5523,2.7431,3.1711,0.9334,-1473.1185,20.0
1556.0808,23399.5762,23399576.0,nan,9.4106,9.4106,20.7906,4.0,nan,63.4186,2.7603,2.8186,1556.0808,0.4019,-710.8312,0.1287,76770.2656,1.5961,2.7603,2.7763,0.93,-1473.2708,20.0
1556.2333,16819.5957,16819594.0,nan,9.3728,9.3728,29.5674,4.0,nan,62.6592,2.8019,2.854,1556.2333,0.4017,-710.9047,0.1298,55182.3984,1.6316,2.8019,2.1902,0.9232,-1473.4233,20.0
1556.3856,13122.1025,13122102.0,nan,9.3685,9.3685,37.5852,4.0,nan,62.7297,2.8937,2.9245,1556.3856,0.4031,-710.9782,0.1317,43051.5156,1.6181,2.8937,1.9697,0.9111,-1473.5756,20.0
1556.538,11945.1865,11945187.0,nan,9.3719,9.3719,39.8492,4.0,nan,63.2579,3.0173,3.0077,1556.538,0.4086,-711.0518,0.1342,39190.2461,1.5617,3.0173,1.6927,0.8952,-1473.728,20.0
1556.6904,13571.2744,13571274.0,nan,9.373,9.373,33.6641,4.0,nan,64.0249,3.1581,3.1005,1556.6904,0.4172,-711.1252,0.1366,44525.1758,1.4989,3.1581,1.4917,0.8809,-1473.8804,20.0
1556.8428,18345.0117,18345012.0,nan,9.3715,9.3715,24.4222,4.0,nan,65.3819,3.202,3.3683,1556.8428,0.427,-711.1988,0.1381,60187.0469,1.4699,3.202,1.3692,0.8721,-1474.0328,20.0
1556.9952,28837.0352,28837034.0,nan,9.3688,9.3688,15.8525,4.0,nan,67.5385,3.2615,3.4725,1556.9952,0.4338,-711.2723,0.1393,94609.6953,1.4998,3.2615,1.2166,0.8647,-1474.1852,20.0
1557.1476,42272.5703,42272572.0,nan,9.3661,9.3661,11.1609,4.0,nan,70.6186,3.3468,3.5799,1557.1476,0.4289,-711.3459,0.141,138689.5312,1.5479,3.3468,1.0781,0.8545,-1474.3375,20.0
1557.3,47558.4609,47558460.0,nan,9.363,9.363,10.2069,4.0,nan,73.1822,3.4707,3.6588,1557.2999,0.416,-711.4194,0.1432,156031.6875,1.5926,3.4707,0.9023,0.8416,-1474.49,20.0
1557.4524,32869.7344,32869734.0,nan,9.3592,9.3592,15.0491,4.0,nan,74.8088,3.5993,3.8147,1557.4524,0.4031,-711.4929,0.1455,107840.3359,1.6229,3.5993,0.7924,0.8279,-1474.6423,20.0
1557.6049,25821.3047,25821306.0,nan,9.3614,9.3614,18.9729,4.0,nan,75.6867,3.7327,3.9954,1557.6049,0.4015,-711.5665,0.1478,84715.5703,1.6073,3.7327,0.7233,0.8143,-1474.7949,20.0
1557.7572,27434.8477,27434846.0,nan,9.3813,9.3813,17.2471,4.0,nan,74.9643,3.8709,4.1846,1557.7572,0.4188,-711.64,0.1501,90009.3438,1.5524,3.8709,0.5686,0.8008,-1474.9471,20.0
1557.9097,33521.6914,33521692.0,nan,9.406,9.406,13.4789,4.0,nan,74.4009,4.0144,4.4193,1557.9097,0.4403,-711.7136,0.1522,109979.3047,1.4824,4.0144,0.2582,0.7892,-1475.0997,20.0
1558.062,38994.4141,38994412.0,nan,9.4108,9.4108,11.0924,4.0,nan,73.942,4.0867,4.53,1558.062,0.4558,-711.787,0.1535,127934.4297,1.4191,4.0867,0.1082,0.7814,-1475.252,20.0
1558.2144,39282.5039,39282504.0,nan,9.4074,9.4074,10.8613,4.0,nan,73.2116,4.1435,4.6957,1558.2144,0.4605,-711.8606,0.1545,128879.6016,1.3998,4.1435,0.0123,0.7758,-1475.4044,20.0
1558.3668,41317.625,41317628.0,nan,9.4054,9.4054,10.5705,4.0,nan,71.3859,4.2131,4.8674,1558.3668,0.4613,-711.9341,0.1554,135556.5156,1.4329,4.2131,-0.1338,0.7709,-1475.5568,20.0
1558.5192,44648.8281,44648828.0,nan,9.405,9.405,10.0474,4.0,nan,69.328,4.24,5.0042,1558.5192,0.461,-712.0076,0.1553,146485.6562,1.4718,4.24,-0.1229,0.771,-1475.7092,20.0
1558.6716,46641.4336,46641432.0,nan,9.423,9.423,9.841,4.0,nan,67.5277,4.1156,4.9583,1558.6716,0.4571,-712.0812,0.154,153023.0781,1.5059,4.1156,0.1312,0.7784,-1475.8616,20.0
1558.824,44675.4141,44675412.0,nan,9.4799,9.4799,10.4344,4.0,nan,67.413,3.9976,4.5015,1558.824,0.4496,-712.1547,0.1521,146572.875,1.5294,3.9976,0.2515,0.789,-1476.014,20.0
1558.9764,40644.9336,40644932.0,nan,9.567,9.567,11.5381,4.0,nan,68.1604,3.8829,4.1362,1558.9764,0.4413,-712.2282,0.1503,133349.5156,1.5386,3.8829,0.5207,0.7997,-1476.1664,20.0
1559.1288,38616.3516,38616352.0,nan,9.6884,9.6884,12.1158,4.0,nan,68.8761,3.7716,3.8493,1559.1288,0.433,-712.3018,0.1484,126694.0703,1.535,3.7716,0.6109,0.8105,-1476.3187,20.0
1559.2812,37156.2891,37156288.0,nan,9.816,9.816,12.4024,4.0,nan,69.3569,3.6634,3.7777,1559.2811,0.4248,-712.3753,0.1468,121903.8281,1.5119,3.6634,0.6803,0.8202,-1476.4712,20.0
1559.4336,31893.6133,31893614.0,nan,9.8961,9.8961,14.2243,4.0,nan,68.6983,3.6033,3.6801,1559.4336,0.4165,-712.4489,0.1457,104637.8438,1.4884,3.6033,0.6758,0.8263,-1476.6235,20.0
1559.5861,22120.1992,22120200.0,nan,9.8529,9.8529,20.3437,4.0,nan,69.154,3.5913,3.6091,1559.5861,0.4083,-712.5224,0.1453,72572.8359,1.4764,3.5913,0.6266,0.8288,-1476.7761,20.0
1559.7384,15190.4199,15190420.0,nan,9.7357,9.7357,29.4478,4.0,nan,70.6394,3.5794,3.6547,1559.7384,0.4,-712.5959,0.1451,49837.3359,1.4676,3.5794,0.5806,0.8301,-1476.9283,20.0
1559.8909,12440.1338,12440134.0,nan,9.6348,9.6348,35.5147,4.0,nan,71.8802,3.5675,3.6913,1559.8909,0.3931,-712.6695,0.1449,40814.0859,1.4495,3.5675,0.5172,0.8313,-1477.0809,20.0
1560.0432,12349.9395,12349940.0,nan,9.5814,9.5814,35.4705,4.0,nan,73.1773,3.5557,3.7283,1560.0432,0.3927,-712.7429,0.1447,40518.1758,1.4372,3.5557,0.4375,0.8326,-1477.2332,20.0
1560.1956,13387.5625,13387562.0,nan,9.529,9.529,32.5756,4.0,nan,74.8238,3.5433,3.754,1560.1956,0.3991,-712.8165,0.1445,43922.4492,1.4308,3.5433,0.4763,0.8336,-1477.3856,20.0
1560.348,14584.7871,14584787.0,nan,9.4659,9.4659,29.7281,4.0,nan,76.41,3.5433,3.8153,1560.348,0.4045,-712.89,0.1446,47850.3516,1.4225,3.5433,0.5375,0.8334,-1477.538,20.0
1560.5004,15064.7363,15064736.0,nan,9.4049,9.4049,28.5038,4.0,nan,76.9305,3.5624,3.8777,1560.5004,0.4098,-712.9636,0.1448,49424.9883,1.4088,3.5624,0.7827,0.8317,-1477.6904,20.0
1560.6528,16845.9844,16845984.0,nan,9.3476,9.3476,25.3759,4.0,nan,76.7443,3.5892,3.9411,1560.6528,0.4151,-713.037,0.1453,55268.9766,1.4025,3.5892,1.03,0.8292,-1477.8428,20.0
1560.8052,19595.2539,19595254.0,nan,9.3142,9.3142,22.0318,4.0,nan,75.2072,3.6093,3.9754,1560.8052,0.4204,-713.1106,0.1456,64288.8906,1.4164,3.6093,1.2386,0.8275,-1477.9952,20.0
1560.9576,17461.6855,17461686.0,nan,9.3122,9.3122,25.0432,4.0,nan,72.2501,3.6057,4.0012,1560.9576,0.4257,-713.1841,0.1455,57288.9961,1.4347,3.6057,1.4167,0.8273,-1478.1476,20.0
