DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,BS,CALI,CALI[DERIVED]1,CALI1,DEVI,DFL,DT,DT1,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,WATER_VOL,ZLT
1460.3514,6403.1768,6403177.0,nan,8.5,8.715,8.715,8.7148,0.5114,2.618,112.9434,112.8475,0.0,nan,63.071,2.1036,2.1909,1460.3513,0.5596,nan,0.0003,0.0136,0.0136,21007.7988,2.3727,2.618,6.8543,337.6749,1.0,1.0,-1384.1914,84.9917,0.0136,12.0
1460.4772,6409.2627,6408468.5,nan,8.5,8.6931,8.6931,8.6931,0.5087,2.5743,113.3449,113.3449,0.0,nan,64.1394,2.0936,2.1756,1460.4772,0.552,nan,0.0003,0.0137,0.0137,21025.1602,2.3834,2.5743,6.627,337.6155,1.0,1.0,-1384.3171,84.91,0.0137,12.0
1460.5038,6409.5874,6409587.5,nan,8.5,8.6885,8.6885,8.6896,0.5081,2.5768,113.4298,113.3857,0.0,nan,64.405,2.0975,2.1787,1460.5038,0.5514,nan,0.0003,0.0137,0.0137,21028.8301,2.3853,2.5768,6.6401,337.5854,1.0,1.0,-1384.3438,84.9285,0.0137,12.0
1460.6296,6425.3735,6421960.0,nan,8.5,8.6727,8.6727,8.6727,0.536,2.5889,113.5787,113.5787,0.0,nan,65.6613,2.1157,2.1934,1460.6295,0.5485,nan,0.0003,0.0136,0.0136,21069.4219,2.3943,2.5889,6.7025,337.4425,1.0,1.0,-1384.4696,85.016,0.0136,12.0
1460.6562,6424.5757,6424576.0,nan,8.5,8.6694,8.6694,8.6685,0.5419,2.601,113.6102,113.5425,0.0,nan,65.7925,2.1255,2.2029,1460.6561,0.5498,nan,0.0003,0.0136,0.0136,21078.0039,2.3947,2.601,6.7659,337.4055,1.0,1.0,-1384.4962,85.0705,0.0136,12.0
1460.782,6442.7788,6436912.0,nan,8.5,8.6486,8.6486,8.6486,0.537,2.6582,113.3712,113.3713,0.0,nan,66.4133,2.1719,2.248,1460.782,0.5561,nan,0.0002,0.0133,0.0133,21118.4766,2.3964,2.6582,7.066,337.2303,1.0,1.0,-1384.6219,85.328,0.0133,12.0
1460.8086,6439.5205,6439520.5,nan,8.5,8.6442,8.6442,8.6417,0.536,2.6907,113.3207,113.2864,0.0,nan,66.4177,2.1907,2.266,1460.8086,0.5591,nan,0.0002,0.0133,0.0133,21127.0352,2.3941,2.6907,7.2449,337.1888,1.0,1.0,-1384.6486,85.3973,0.0133,12.0
1460.9344,6435.2495,6432590.0,nan,8.5,8.609,8.609,8.609,0.5639,2.8445,112.8853,112.8851,0.0,nan,66.4386,2.2792,2.3514,1460.9343,0.5729,nan,0.0001,0.013,0.013,21104.2988,2.3834,2.8445,8.091,336.9922,1.0,1.0,-1384.7744,85.725,0.013,12.0
1460.9611,6431.1191,6431119.0,nan,8.5,8.6015,8.6015,8.6021,0.5698,2.8778,112.7929,112.8308,0.0,nan,66.5329,2.3034,2.3744,1460.9611,0.5763,nan,0.0001,0.0129,0.0129,21099.4727,2.3799,2.8778,8.2869,336.9831,1.0,1.0,-1384.8011,85.7707,0.0129,12.0
1461.0868,6399.1973,6406707.0,nan,8.5,8.5698,8.5698,8.5698,0.5511,3.0347,112.5753,112.5753,0.0,nan,66.9766,2.4173,2.4825,1461.0868,0.592,nan,0.0001,0.0127,0.0127,21019.3809,2.3635,3.0347,9.2093,336.9399,1.0,1.0,-1384.9268,85.986,0.0127,12.0
1461.1134,6401.541,6401541.0,nan,8.5,8.5631,8.5631,8.5653,0.5472,3.084,112.5293,112.6189,0.0,nan,67.0859,2.4345,2.4997,1461.1134,0.5943,nan,0.0001,0.0127,0.0127,21002.4316,2.3634,3.084,9.5223,336.9459,1.0,1.0,-1384.9534,86.0017,0.0127,12.0
1461.2392,6383.4678,6387723.0,nan,8.5,8.5442,8.5442,8.5442,0.5407,3.317,112.825,112.8252,0.0,nan,67.6024,2.5161,2.5809,1461.2391,0.6052,nan,0.0,0.0127,0.0127,20957.0977,2.3629,3.317,11.0028,336.9742,1.0,1.0,-1385.0791,86.076,0.0127,12.0
1461.2659,6384.7905,6384790.5,nan,8.5,8.5402,8.5402,8.5416,0.5393,3.3296,112.8878,112.9468,0.0,nan,67.6176,2.5198,2.5856,1461.2659,0.6052,nan,0.0,0.0126,0.0126,20947.4766,2.3647,3.3296,11.0871,337.0038,1.0,1.0,-1385.1058,86.093,0.0126,12.0
1461.3916,6372.0796,6377268.0,nan,8.5,8.5293,8.5293,8.5293,0.5212,3.3888,113.5194,113.5194,0.0,nan,67.689,2.5375,2.6079,1461.3916,0.6054,nan,0.0,0.0126,0.0126,20922.7949,2.3732,3.3888,11.484,337.1429,1.0,1.0,-1385.2316,86.173,0.0126,12.0
1461.4182,6375.6763,6375676.0,nan,8.5,8.527,8.527,8.5275,0.5174,3.3796,113.653,113.6635,0.0,nan,67.7862,2.5341,2.6053,1461.4182,0.6035,nan,0.0,0.0125,0.0125,20917.5723,2.3773,3.3796,11.422,337.1916,1.0,1.0,-1385.2582,86.2037,0.0125,12.0
1461.544,6389.2139,6393369.5,nan,8.5,8.519,8.519,8.519,0.4545,3.336,114.3451,114.345,0.0,nan,68.2456,2.5184,2.5931,1461.5439,0.5946,nan,0.0,0.0124,0.0124,20975.623,2.3969,3.336,11.129,337.4216,1.0,1.0,-1385.3839,86.349,0.0124,12.0
1461.5706,6397.1113,6397111.0,nan,8.5,8.5173,8.5173,8.5176,0.4412,3.3131,114.4914,114.4701,0.0,nan,68.4771,2.5172,2.593,1461.5706,0.5922,nan,0.0,0.0125,0.0125,20987.8984,2.4029,3.3131,10.9794,337.4357,1.0,1.0,-1385.4105,86.3029,0.0125,12.0
1461.6964,6440.9961,6434937.5,nan,8.5,8.5109,8.5109,8.5109,0.4532,3.205,115.0617,115.0617,0.0,nan,69.5717,2.5115,2.5925,1461.6964,0.581,nan,0.0,0.0126,0.0126,21112.0,2.4315,3.205,10.2719,337.5024,1.0,1.0,-1385.5364,86.085,0.0126,12.0
1461.723,6442.9355,6442936.0,nan,8.5,8.5096,8.5096,8.5105,0.4557,3.1904,115.1823,115.1423,0.0,nan,69.7252,2.5159,2.598,1461.723,0.5784,nan,0.0001,0.0156,0.0156,21138.2402,2.4348,3.1904,10.1799,337.4697,0.9957,0.9957,-1385.563,85.4593,0.0155,12.0
1461.8488,6464.8398,6454819.5,nan,8.5,8.5084,8.5084,8.5084,0.45,3.1217,115.5237,115.5237,4.0,nan,70.4511,2.5367,2.6239,1461.8488,0.5661,nan,0.0003,0.0296,0.0296,21177.2285,2.4503,3.1217,9.7449,337.315,0.9756,0.9756,-1385.6887,82.5,0.0289,12.0
1461.8754,6457.332,6457332.0,nan,8.5,8.5081,8.5081,8.5158,0.4488,3.1233,115.5959,115.5365,4.0,nan,70.4461,2.5481,2.6354,1461.8754,0.5625,nan,0.0181,0.045,0.045,21185.4727,2.449,3.1233,9.7548,337.2306,0.9529,0.9529,-1385.7153,79.7815,0.0413,12.0
1462.0012,6440.8477,6432995.0,nan,8.5,8.5509,8.5509,8.5508,0.4707,3.1307,115.5972,115.5972,4.0,nan,70.4227,2.6023,2.6898,1462.0011,0.5452,nan,0.1022,0.118,0.118,21105.627,2.4427,3.1307,9.8012,336.8315,0.8455,0.8455,-1385.8412,66.925,0.0998,12.0
1462.0278,6427.8491,6427849.0,nan,8.5,8.5599,8.5599,8.5633,0.4753,3.1394,115.5975,115.4787,4.0,nan,70.2656,2.6237,2.7095,1462.0277,0.5403,nan,0.3928,0.1309,0.1309,21088.7441,2.4378,3.1394,9.8563,336.7035,0.8285,0.8285,-1385.8678,64.0697,0.1074,12.0
1462.1536,6404.0996,6400810.5,nan,8.5,8.6223,8.6223,8.6223,0.5146,3.1807,114.9179,114.918,4.0,nan,69.5231,2.7248,2.8026,1462.1536,0.517,nan,1.7672,0.192,0.192,21000.0332,2.4145,3.1807,10.1167,336.0977,0.7481,0.7481,-1385.9935,50.566,0.1436,12.0
1462.1802,6395.0928,6395093.0,nan,8.5,8.6355,8.6355,8.6316,0.5229,3.2122,114.7742,114.6976,4.0,nan,69.2189,2.7565,2.8319,1462.1802,0.5113,nan,2.2014,0.1914,0.1914,20981.2754,2.4081,3.2122,10.3226,335.9273,0.7484,0.7484,-1386.0201,50.0754,0.1432,12.0
1462.306,6376.7368,6382134.5,nan,8.5,8.6755,8.6755,8.6755,0.5367,3.361,113.6554,113.6555,4.0,nan,67.7801,2.9065,2.9707,1462.3059,0.4843,nan,4.2551,0.1885,0.1885,20938.7617,2.3778,3.361,11.2963,335.1218,0.7498,0.7498,-1386.146,47.755,0.1414,12.0
1462.3326,6379.3945,6379394.5,nan,8.5,8.684,8.684,8.6755,0.5396,3.4182,113.4188,113.4291,4.0,nan,67.467,2.9407,3.0023,1462.3325,0.4792,nan,4.4121,0.1852,0.1852,20929.7715,2.3738,3.4182,11.6996,334.8971,0.7534,0.7534,-1386.1726,48.0669,0.1394,12.0
1462.4584,6388.7871,6394104.5,nan,8.5,8.6753,8.6753,8.6753,0.5605,3.6888,112.3585,112.3586,4.0,nan,65.9862,3.1024,3.1516,1462.4584,0.4552,nan,5.1546,0.1693,0.1693,20978.0332,2.3551,3.6888,13.6071,333.8343,0.77,0.77,-1386.2983,49.542,0.1303,12.0
1462.485,6397.2148,6397215.0,nan,8.5,8.6734,8.6734,8.6676,0.5649,3.7456,112.1343,112.2034,4.0,nan,65.8086,3.1238,3.1721,1462.485,0.4517,nan,5.2703,0.1679,0.1679,20988.2383,2.3535,3.7456,14.0449,333.5481,0.7721,0.7721,-1386.325,49.6499,0.1296,12.0
1462.6108,6414.687,6418955.5,nan,8.5,8.6314,8.6314,8.6314,0.6126,4.0144,111.4696,111.4692,4.0,nan,64.969,3.225,3.2689,1462.6107,0.4352,nan,5.8172,0.1615,0.1615,21059.5645,2.3459,4.0144,16.1152,332.1946,0.7823,0.7823,-1386.4508,50.16,0.1264,12.0
1462.6375,6423.5693,6423569.5,nan,8.5,8.6225,8.6225,8.6203,0.6227,4.036,111.3285,111.4137,4.0,nan,65.0118,3.2292,3.2756,1462.6375,0.4341,nan,5.7824,0.1607,0.1607,21074.7031,2.3462,4.036,16.2917,331.9121,0.7836,0.7836,-1386.4775,50.3557,0.1259,12.0
1462.7632,6437.2852,6439909.5,nan,8.5,8.568,8.568,8.568,0.678,4.138,111.1526,111.1526,4.0,nan,65.2137,3.249,3.3072,1462.7632,0.4291,nan,5.6187,0.1568,0.1568,21128.3125,2.3475,4.138,17.1227,330.5821,0.7899,0.7899,-1386.6031,51.277,0.1239,12.0
1462.7898,6443.3672,6443367.0,nan,8.5,8.5565,8.5565,8.5604,0.6897,4.1548,111.1154,111.1533,4.0,nan,65.4366,3.2439,3.3074,1462.7898,0.4296,nan,5.5418,0.1567,0.1567,21139.6562,2.3489,4.1548,17.264,330.3262,0.7904,0.7904,-1386.6298,51.3507,0.1239,12.0
1462.9156,6459.5605,6462987.0,nan,8.5,8.5243,8.5243,8.5243,0.6962,4.2347,111.1562,111.1563,4.0,nan,66.4908,3.2198,3.3083,1462.9155,0.4322,nan,5.1779,0.1562,0.1562,21204.0254,2.3557,4.2347,17.9324,329.1159,0.7931,0.7931,-1386.7555,51.699,0.1239,12.0
1462.9423,6467.1509,6467151.0,nan,8.5,8.5175,8.5175,8.5205,0.6976,4.2505,111.1649,111.1214,4.0,nan,66.6767,3.2136,3.3086,1462.9423,0.4334,nan,5.0512,0.1562,0.1562,21217.6875,2.3587,4.2505,18.0682,328.9193,0.7942,0.7942,-1386.7822,51.6585,0.1241,12.0
1463.068,6517.437,6514927.0,nan,8.5,8.5026,8.5026,8.5026,0.7048,4.3252,110.9572,110.9571,4.0,nan,67.5518,3.1844,3.3102,1463.068,0.4388,1.0,4.4548,0.1563,0.1563,21374.4316,2.3726,4.3252,18.7076,327.9938,0.7991,0.7991,-1386.908,51.468,0.1249,12.0
1463.0946,6525.0371,6525037.0,nan,8.5,8.4994,8.4994,8.5054,0.7063,4.3529,110.9132,110.8347,4.0,nan,67.6417,3.1796,3.3126,1463.0946,0.439,1.0,4.3597,0.1557,0.1557,21407.6016,2.3744,4.3529,18.9512,327.8578,0.8014,0.8014,-1386.9346,51.4881,0.1248,12.0
1463.2204,6587.8008,6581532.0,nan,8.5,8.5189,8.5189,8.5189,0.7876,4.4837,110.256,110.2556,4.0,nan,68.0669,3.1569,3.3238,1463.2203,0.4397,1.0,3.9098,0.1529,0.1529,21592.9512,2.383,4.4837,20.1031,327.2144,0.8123,0.8123,-1387.0603,51.583,0.1242,12.0
1463.2471,6593.5225,6593522.5,nan,8.5,8.523,8.523,8.5304,0.8049,4.5057,110.1165,110.0749,4.0,nan,68.1248,3.153,3.3257,1463.2471,0.4386,1.0,3.9461,0.1525,0.1525,21632.291,2.3821,4.5057,20.3034,327.0981,0.8145,0.8145,-1387.087,51.562,0.1242,12.0
1463.3728,6634.96,6634609.0,nan,8.5,8.5846,8.5846,8.5846,0.7353,4.6094,109.2238,109.2238,4.0,nan,68.3976,3.1348,3.3344,1463.3728,0.4334,1.0,4.117,0.1505,0.1505,21767.0898,2.3776,4.6094,21.2465,326.551,0.8247,0.8247,-1387.2128,51.463,0.1241,12.0
1463.3994,6643.3037,6643303.5,nan,8.5,8.5976,8.5976,8.6064,0.7206,4.6252,109.0349,109.0528,4.0,nan,68.3833,3.1304,3.3313,1463.3994,0.4322,1.0,4.1853,0.1504,0.1504,21795.6152,2.3765,4.6252,21.3933,326.4118,0.8254,0.8254,-1387.2394,51.4963,0.1242,12.0
1463.5252,6676.8306,6677135.0,nan,8.5,8.7096,8.7096,8.7096,0.6825,4.6998,108.2439,108.244,4.0,nan,68.3154,3.1096,3.3171,1463.5251,0.4267,1.0,4.508,0.15,0.15,21906.6113,2.3712,4.6998,22.0877,325.7537,0.8288,0.8288,-1387.3651,51.654,0.1243,12.0
1463.5518,6684.2881,6684288.5,nan,8.5,8.7333,8.7333,8.7338,0.6745,4.6873,108.0767,108.1183,4.0,nan,68.3034,3.1051,3.3108,1463.5518,0.4266,1.0,4.4878,0.1494,0.1494,21930.0801,2.3701,4.6873,21.9711,325.6012,0.8286,0.8286,-1387.3917,51.9348,0.1238,12.0
1463.6776,6704.9941,6702841.5,nan,8.5,8.8481,8.8481,8.8481,0.6498,4.6281,107.5238,107.5239,4.0,nan,68.2465,3.0839,3.2809,1463.6776,0.4259,1.0,4.3922,0.147,0.147,21990.9492,2.3653,4.6281,21.4193,324.88,0.8274,0.8274,-1387.5176,53.263,0.1216,12.0
1463.7042,6706.7642,6706764.5,nan,8.5,8.8724,8.8724,8.8594,0.6446,4.5987,107.4069,107.4566,4.0,nan,68.3102,3.08,3.2763,1463.7042,0.4265,1.0,4.3614,0.1465,0.1465,22003.8203,2.3634,4.5987,21.1523,324.7561,0.8266,0.8266,-1387.5442,53.5555,0.1211,12.0
1463.83,6697.3809,6694878.5,nan,8.5,8.9127,8.9127,8.9127,0.5957,4.4598,107.1381,107.1382,4.0,nan,68.6119,3.0614,3.2546,1463.83,0.4295,1.0,4.2154,0.1443,0.1443,21964.8262,2.3541,4.4598,19.8894,324.1704,0.8232,0.8232,-1387.6699,54.939,0.1188,12.0
1463.8566,6692.3657,6692365.5,nan,8.5,8.9212,8.9212,8.9125,0.5854,4.4339,107.0813,107.1179,4.0,nan,68.676,3.0589,3.2545,1463.8566,0.4298,1.0,4.4786,0.1465,0.1465,21956.5801,2.3511,4.4339,19.6623,324.1056,0.8203,0.8203,-1387.6965,54.541,0.1201,12.0
1463.9824,6655.5034,6647681.5,nan,8.5,8.9116,8.9116,8.9116,0.4272,4.3115,107.0223,107.0223,4.0,nan,68.9791,3.047,3.2537,1463.9823,0.4314,1.0,5.7237,0.1566,0.1566,21809.9785,2.3369,4.3115,18.5887,323.7991,0.8062,0.8062,-1387.8224,52.659,0.1262,12.0
1464.009,6638.2334,6638233.0,nan,8.5,8.9096,8.9096,8.9079,0.3938,4.2941,107.0098,107.015,4.0,nan,69.0248,3.0464,3.2569,1464.0089,0.4305,1.0,6.6533,0.161,0.161,21778.9805,2.3306,4.2941,18.4405,323.8153,0.8021,0.8021,-1387.849,51.6337,0.129,12.0
1464.1348,6554.6699,6549377.5,nan,8.5,8.8904,8.8904,8.8904,0.4452,4.2119,106.9807,106.9807,4.0,nan,69.241,3.0433,3.2717,1464.1348,0.4263,1.0,11.0495,0.1819,0.1819,21487.457,2.3006,4.2119,17.7398,323.8922,0.7825,0.7825,-1387.9747,46.785,0.1423,12.0
1464.1614,6530.5889,6530589.0,nan,8.5,8.8863,8.8863,8.8873,0.4561,4.2051,106.9745,106.9516,4.0,nan,69.267,3.0422,3.2711,1464.1614,0.4244,1.0,12.9444,0.1864,0.1864,21425.8164,2.292,4.2051,17.683,323.9286,0.7803,0.7803,-1388.0013,45.6151,0.1454,12.0
1464.2872,6424.5669,6426494.5,nan,8.5,8.8728,8.8728,8.8728,0.4957,4.173,106.8139,106.8139,4.0,nan,69.3899,3.037,3.2684,1464.2871,0.4155,1.0,21.9058,0.2078,0.2078,21084.3008,2.2514,4.173,17.4143,324.1008,0.7698,0.7698,-1388.1272,40.082,0.1599,12.0
1464.3138,6404.4844,6404484.0,nan,8.5,8.8699,8.8699,8.8736,0.5041,4.1686,106.7799,106.7461,4.0,nan,69.3255,3.0316,3.2576,1464.3137,0.4127,1.0,25.046,0.212,0.212,21012.0879,2.2437,4.1686,17.3775,324.1413,0.7689,0.7689,-1388.1538,38.9908,0.163,12.0
1464.4396,6320.835,6321221.5,nan,8.5,8.8777,8.8777,8.8777,0.5573,4.1476,106.4253,106.4253,4.0,nan,69.0209,3.0061,3.2067,1464.4396,0.3995,1.0,39.8973,0.2318,0.2318,20738.918,2.207,4.1476,17.203,324.3329,0.7649,0.7649,-1388.2795,33.83,0.1773,12.0
1464.4662,6303.6162,6303616.0,nan,8.5,8.8793,8.8793,8.8825,0.5685,4.1547,106.3503,106.3513,4.0,nan,68.8428,2.9963,3.1882,1464.4662,0.3969,1.0,43.6293,0.2345,0.2345,20681.1562,2.1994,4.1547,17.2618,324.3083,0.7648,0.7648,-1388.3062,33.2488,0.1794,12.0
1464.592,6221.5205,6227955.0,nan,8.5,8.9051,8.9051,8.9051,0.6564,4.188,106.0014,106.0012,4.0,nan,68.0001,2.9499,3.1011,1464.5919,0.3844,1.0,61.2793,0.2476,0.2476,20432.9219,2.1637,4.188,17.5397,324.1919,0.7643,0.7643,-1388.432,30.5,0.1892,12.0
1464.6187,6211.8965,6211896.5,nan,8.5,8.9106,8.9106,8.9079,0.6751,4.1984,105.9273,106.0001,4.0,nan,67.6764,2.9342,3.0783,1464.6187,0.3837,1.0,61.8298,0.2469,0.2469,20380.2363,2.1588,4.1984,17.6272,324.104,0.7661,0.7661,-1388.4587,31.0154,0.1892,12.0
1464.7444,6142.1929,6159817.5,nan,8.5,8.9208,8.9208,8.9208,0.703,4.2473,105.9948,105.9948,4.0,nan,66.1528,2.8604,2.9706,1464.7444,0.3802,1.0,64.4218,0.2438,0.2438,20209.375,2.136,4.2473,18.0393,323.6901,0.7745,0.7745,-1388.5844,33.442,0.1888,12.0
1464.771,6148.7969,6148797.0,nan,8.5,8.923,8.923,8.9193,0.7089,4.2626,106.0091,106.1223,4.0,nan,65.5735,2.8338,2.9433,1464.771,0.3831,1.0,58.7887,0.2368,0.2368,20173.2188,2.1385,4.2626,18.1709,323.5645,0.781,0.781,-1388.611,35.4384,0.1847,12.0
1464.8968,6142.4731,6157258.0,nan,8.5,8.912,8.912,8.912,0.6497,4.3351,106.7249,106.7253,4.0,nan,62.8337,2.7078,2.8142,1464.8967,0.3966,1.0,32.1478,0.2037,0.2037,20200.9785,2.1508,4.3351,18.7934,322.9708,0.8119,0.8119,-1388.7367,44.88,0.1654,12.0
1464.9235,6159.0537,6159053.5,nan,8.5,8.9097,8.9097,8.9099,0.6371,4.3325,106.8768,106.9969,4.0,nan,61.9561,2.6718,2.7825,1464.9235,0.404,1.0,26.7729,0.1831,0.1831,20206.8691,2.1596,4.3325,18.7702,322.8611,0.8328,0.8328,-1388.7634,48.6928,0.1504,12.0
1465.0492,6197.1152,6205516.5,nan,8.5,8.9,8.9,8.9,0.5774,4.3198,108.2755,108.2756,4.0,nan,57.8245,2.5024,2.6333,1465.0492,0.4392,1.0,1.4683,0.0858,0.0858,20359.3066,2.2014,4.3198,18.6608,322.3443,0.9317,0.9317,-1388.8892,66.643,0.0799,12.0
1465.0758,6215.3486,6215349.0,nan,8.5,8.898,8.898,8.9006,0.5648,4.2808,108.5715,108.5772,4.0,nan,56.8564,2.4664,2.6017,1465.0758,0.4506,1.0,1.2127,0.0736,0.0736,20391.5645,2.2139,4.2808,18.332,322.291,0.9436,0.9436,-1388.9158,69.4063,0.0687,12.0
1465.2016,6298.4199,6301449.5,nan,8.5,8.9034,8.9034,8.9035,0.5598,4.096,110.0033,110.0041,4.0,nan,52.278,2.296,2.4521,1465.2015,0.5044,1.0,0.0036,0.0159,0.0159,20674.0469,2.2731,4.096,16.7775,322.0388,1.0,1.0,-1389.0415,82.475,0.0159,12.0
1465.2283,6319.7236,6319723.5,nan,8.5,8.9046,8.9046,8.9046,0.5587,4.0288,110.3072,110.2341,4.0,nan,51.5046,2.2676,2.4264,1465.2283,0.5166,1.0,0.003,0.015,0.015,20734.002,2.2871,4.0288,16.2525,322.1093,1.0,1.0,-1389.0682,83.4447,0.015,12.0
1465.354,6442.7329,6439954.0,nan,8.5,8.9099,8.9099,8.9099,0.5384,3.7123,111.3169,111.317,0.0,nan,47.8635,2.1342,2.3051,1465.354,0.5739,1.0,0.0001,0.0109,0.0109,21128.459,2.353,3.7123,13.781,322.4407,1.0,1.0,-1389.194,88.01,0.0109,12.0
1465.3806,6465.3965,6465396.5,nan,8.5,8.911,8.911,8.9106,0.5341,3.6694,111.5306,111.499,0.0,nan,47.6733,2.1177,2.2891,1465.3806,0.5825,1.0,0.0001,0.0105,0.0107,21211.9316,2.3658,3.6694,13.4733,322.704,1.0,1.0,-1389.2206,88.3997,0.0105,12.0
1465.5064,6582.0132,6569067.0,nan,8.5,8.9139,8.9139,8.9139,0.6214,3.4667,112.3599,112.3598,0.0,nan,46.7739,2.0393,2.2134,1465.5063,0.6232,nan,0.0,0.0089,0.01,21552.0586,2.4264,3.4667,12.0182,323.949,1.0,1.0,-1389.3463,90.243,0.0089,12.0
1465.533,6590.9878,6590988.0,nan,8.5,8.9145,8.9145,8.9138,0.6399,3.4797,112.5353,112.5293,0.0,nan,47.3745,2.0284,2.1998,1465.533,0.6262,nan,0.0,0.0088,0.01,21623.9766,2.4335,3.4797,12.1094,324.4815,1.0,1.0,-1389.3729,90.3694,0.0088,12.0
1465.6588,6635.0498,6627459.5,nan,8.5,8.9131,8.9131,8.9131,0.8268,3.5412,113.3305,113.3305,0.0,nan,50.215,1.9771,2.1357,1465.6588,0.64,nan,0.0001,0.0082,0.01,21743.6328,2.467,3.5412,12.5404,326.9995,1.0,1.0,-1389.4988,90.967,0.0082,12.0
1465.6854,6635.1709,6635171.0,nan,8.5,8.9128,8.9128,8.9153,0.8663,3.5441,113.4987,113.451,0.0,nan,51.4879,1.9622,2.1137,1465.6854,0.6389,nan,0.0001,0.0081,0.01,21768.9336,2.4707,3.5441,12.5605,327.7332,1.0,1.0,-1389.5254,91.0524,0.0081,12.0
1465.8112,6651.6104,6656069.0,nan,8.5,8.9255,8.9255,8.9255,1.1073,3.5575,114.0212,114.0212,0.0,nan,57.5081,1.8916,2.0099,1465.8112,0.6335,nan,0.0001,0.0078,0.01,21837.4961,2.4883,3.5575,12.6555,331.2029,1.0,1.0,-1389.6511,91.456,0.0078,12.0
1465.8378,6660.4878,6660488.0,nan,8.5,8.9282,8.9282,8.9279,1.1582,3.4739,114.1317,114.0545,0.0,nan,58.9509,1.8719,1.9806,1465.8378,0.6308,nan,0.0001,0.0075,0.01,21851.9941,2.494,3.4739,12.1008,332.0136,1.0,1.0,-1389.6777,91.6724,0.0075,12.0
1465.9636,6728.1724,6744689.5,nan,8.5,8.939,8.939,8.939,1.1989,3.0786,114.2123,114.2123,0.0,nan,65.7745,1.7785,1.8421,1465.9635,0.6179,nan,0.0,0.0064,0.01,22128.2461,2.5211,3.0786,9.4777,335.848,1.0,1.0,-1389.8036,92.696,0.0064,12.0
1465.9902,6762.4937,6762493.5,nan,8.5,8.9413,8.9413,8.9454,1.2075,2.9527,114.2294,114.4387,0.0,nan,66.9138,1.764,1.8226,1465.9901,0.615,nan,0.0,0.006,0.01,22186.6582,2.5344,2.9527,8.7933,336.6626,1.0,1.0,-1389.8302,92.8854,0.006,12.0
1466.116,6852.7837,6853054.5,nan,8.5,8.9758,8.9758,8.9758,1.1583,2.3572,115.5092,115.5091,0.0,nan,72.3018,1.6954,1.7306,1466.116,0.6012,nan,0.0,0.004,0.01,22483.7754,2.597,2.3572,5.5563,340.5152,1.0,1.0,-1389.9559,93.781,0.004,12.0
1466.1426,6872.2036,6872203.5,nan,8.5,8.9831,8.9831,8.9895,1.1479,2.2862,115.7798,116.8652,0.0,nan,72.9332,1.696,1.7298,1466.1426,0.5981,nan,0.0,0.0038,0.01,22546.5996,2.6104,2.2862,5.2507,341.1997,1.0,1.0,-1389.9825,93.6974,0.0038,12.0
1466.2684,6611.5308,6597904.0,nan,8.5,9.0543,9.0543,9.0542,0.9062,1.9508,123.2794,123.2786,0.0,nan,75.9193,1.699,1.726,1466.2683,0.5835,nan,0.0,0.0032,0.01,21646.666,2.6741,1.9508,3.8057,344.4366,1.0,1.0,-1390.1084,93.302,0.0032,12.0
1466.295,6539.9043,6539904.0,nan,8.5,9.0693,9.0693,9.0755,0.8551,1.9535,124.8652,125.9784,0.0,nan,75.8592,1.7089,1.7373,1466.2949,0.5823,nan,0.0,0.0032,0.01,21456.3789,2.6792,1.9535,3.8161,344.9336,1.0,1.0,-1390.135,93.405,0.0032,12.0
1466.4208,5938.0225,5941067.0,nan,8.5,9.1759,9.1759,9.1759,0.85,1.9661,138.7487,138.7471,0.0,nan,75.5749,1.7562,1.7911,1466.4208,0.5764,nan,0.0,0.0032,0.01,19491.6914,2.7031,1.9661,3.8657,347.2843,1.0,1.0,-1390.2607,93.892,0.0032,12.0
1466.4474,5814.4453,5814445.0,nan,8.5,9.1985,9.1985,9.1885,0.8489,1.9878,141.6843,141.3082,0.0,nan,75.1684,1.7645,1.802,1466.4474,0.578,nan,0.0,0.0035,0.01,19076.2637,2.7028,1.9878,3.9534,347.6531,1.0,1.0,-1390.2874,93.8779,0.0035,12.0
1466.5732,5367.5024,5353355.0,nan,8.5,9.248,9.248,9.248,0.9175,2.09,153.4141,153.4205,0.0,nan,73.2459,1.8034,1.8536,1466.5731,0.586,nan,0.0001,0.0049,0.01,17563.5,2.7016,2.09,4.3681,349.3972,1.0,1.0,-1390.4132,93.811,0.0049,12.0
1466.5999,5255.4922,5255492.5,nan,8.5,9.2585,9.2585,9.2579,0.932,2.0965,155.9037,154.1612,0.0,nan,72.8655,1.811,1.8607,1466.5999,0.5902,nan,0.0001,0.0053,0.01,17242.4297,2.6882,2.0965,4.3955,349.6594,1.0,1.0,-1390.4399,93.4713,0.0053,12.0
1466.7256,5074.8896,5063088.0,nan,8.5,9.3043,9.3043,9.3043,0.9357,2.1271,157.6484,157.6484,0.0,nan,71.0748,1.8466,1.894,1466.7256,0.6099,nan,0.0002,0.0074,0.01,16611.1816,2.6248,2.1271,4.5246,350.8938,1.0,1.0,-1390.5656,91.872,0.0074,12.0
